,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
860,"Eligible workers are salaried employees with at least two years of experience in their role, working full-time or at least 90% time. They must be in a CDI contract and have an ""aménagé"" home workspace with adequate electrical installations (Article 2-1).
- *","Telework is allowed one day per week or quinzaine, excluding Tuesdays and Thursdays (Article 3-3).
- *","Telework arrangements are established through a written request to the immediate supervisor, who has two months to accept or refuse. The manager's decision is based on the employee's autonomy, team configuration, and nature of work (Article 2-2).
- *","The company does not cover any costs associated with telework at home (Article 3-7).
- *","The document does not mention provisions for the right to disconnect or worker privacy.

Note: The document does not mention specific provisions for the right to disconnect or worker privacy.",T07319001504-32378238300026
861,"- Eligible workers: All employees with a permanent contract, fixed-term contract, apprenticeship, or internship are eligible for telework.
- Specific criteria: Employees must have at least 6 months of seniority and a job that allows for telework.
- Exclusions: Employees on probation, in training, or in a trial period are not eligible.

*","- Telework days: Employees can telework up to 2 days per week, with a minimum of 1 day on-site.
- Minimum presence: A minimum of 1 day per week is required on-site to maintain team cohesion and social interactions.

*","- Establishment process: Employees can request telework by submitting a request to their manager and HR.
- Manager discretion: Managers have the final say in approving or denying telework requests.

*","- Coverage: The company covers the cost of IT setup and meal allowance for teleworkers.
- Equipment: The company provides an office chair, desk, and computer for teleworkers.

*","- Right to disconnect: Employees have the right to disconnect outside of working hours and are not required to respond to work-related messages or calls.
- Privacy: The company respects the privacy of teleworkers and does not monitor their activities outside of working hours.

**Document Reference**: Article 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, and 12 of the document.

Note: The document does not mention specific details about the process of establishing telework arrangements or the coverage of costs associated with telework.",T06422004955-09558084100617
862,"All employees, both statutory and non-statutory, are eligible for telework. However, the manager has the discretion to defer or refuse telework for certain employees if it is not suitable for their role. There is no minimum tenure requirement for telework eligibility.

2. F","The frequency of telework depends on the nature of the employee's role. For those with operational activities, the frequency is capped at 20 days per year for those in services continus, 10 days per year for those who intervene directly on infrastructure, and 20 days per year for those who control and coordinate works and projects. For employees whose activities are primarily based in the office, the cap is 9 days per month.

3. A","Telework arrangements are established through a mutual agreement between the employee and the manager. The manager has the discretion to approve or deny telework requests based on the needs of the business and the employee's role.

4. C","The document does not mention any specific coverage of costs associated with telework.

5. P","The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific details about the right to disconnect or privacy provisions for teleworkers. It is recommended to refer to the full document for more information on these topics.",T09222035787-44461925800023
863,"The telework policy applies to all employees of Kisio Services and Consulting, with certain exceptions for on-site workers and those with specific contract types. Eligibility is based on job functions and tasks that are compatible with telework (Article 2).
- *","The standard frequency of telework is 2 days per week, with a possible limit of 1 day for some positions. In exceptional cases, 3 days per week are allowed with manager approval (Article 3).
- *","Telework arrangements are established through a double-voluntary and double-reversible process. The employee and manager must both agree on the telework days and conditions (Article 1).
- *","The company does not cover costs associated with telework, such as IT setup or meal allowances. However, teleworkers are eligible for ticket restaurant benefits (Article 11).
- *","The right to disconnect and privacy of the worker are addressed in the company's Charte de la déconnexion and the 2011 Time Work Agreement. The company encourages maintaining a balance between work and personal life (Article 5.2).

The document does not mention specific provisions for the right to disconnect and privacy beyond the general references to existing company policies.",T07521028433-49160867500394
864,"(Article 2): The telework policy applies to all employees whose job functions can be performed at home during the COVID-19 pandemic.
- *","(Article 3): Telework is implemented based on the needs of the service and the employee's preference. The document does not mention specific numbers of days per week or minimum requirements for office presence.
- *","(Article 3): Telework arrangements are established through consultation between the employer and the CSE (employee representative body). The employer and employee must agree on the terms of the telework arrangement.
- *","(Article 6): The company provides the necessary IT equipment for telework. The document does not mention coverage of other costs such as meal allowance.
- *",(Article 4): The company and employees commit to respecting the employee's private life and the right to disconnect. The document specifies non-working hours and the obligation to turn off company-provided devices outside of these hours.,T04221004639-33239056600054
865,"**

* Eligible workers are those with a CDI or CDD of more than 12 months, under contract for at least 80% of full-time hours, and with at least 6 months of tenure in the company and the post.
* The employee's activity and organization of work must be compatible with telework, and the employee must have the necessary autonomy and mastery of tools and procedures.
* The employee's home must meet safety and connectivity requirements.

*","**

* Regular telework is allowed for 2 days per week, with a minimum of 3 days on-site for full-time employees and 2 days for part-time employees.
* Occasional telework is allowed for up to 12 days per year, and exceptional telework is allowed for unforeseen and temporary situations.

*","**

* Telework arrangements are established through a formal agreement between the employee and the AFDAS, with the possibility of reverting to on-site work.
* The manager and the Service Ressources Humaines must approve the telework arrangement.

*","**

* The AFDAS covers the costs of IT setup and provides an indemnity of 10 euros per month for regular teleworkers.
* The employee is responsible for internet and equipment costs.

*","**

* The AFDAS respects the right to disconnect and the privacy of the worker.
* The document does not mention specific provisions for privacy.

Note: The document does not mention specific provisions for the right to disconnect or privacy.",T07521035159-78471400800165
866,"- Eligible workers are those with a CDI or CDD contract who have completed their trial period.
- All jobs and departments are eligible, but subject to technical and organizational feasibility, and manager's agreement.
- Excluded: alternants, interns, and employees with less than three days of on-site work per week.

*","- Formule ""fixe"": one day per week, with a possible increase to two days after 12 months of practice.
- Formule ""flexible"": six to 18 days per year, depending on the subscription period.
- Minimum of three on-site days per week for all employees.

*","- Voluntary for both the employee and the manager.
- Manager's approval required, considering the employee's autonomy and the unit's needs.
- New hires have a three-month waiting period.

*","- Employer covers IT setup and maintenance costs.
- Employees are responsible for their internet and workspace setup.
- No meal allowance is mentioned.

*","- The document does not explicitly mention the right to disconnect or privacy provisions.
- Employees are expected to respect their work schedules and maintain confidentiality.
- The document emphasizes the importance of maintaining social cohesion and avoiding isolation.",T07819004065-72300146700049
867,"**
- Eligible workers are those with a CDI or CDD, full-time or part-time (minimum 80% of 35h), with at least 4 months tenure at Opac du Rhône and 2 months in their current post.
- They must have job autonomy and a compatible role that can be performed remotely with required technical resources.
- The annex lists eligible positions and annual quotas.

*","**
- Telework is allowed up to 2 days per week, with at least 2 days of physical presence required.
- Days are flexible and not fixed, and planners are established bi-monthly.

*","**
- Telework is voluntary and initiated by the employee.
- The employer must respond within a month and can refuse if it affects service efficiency.

*","**
- The document does not mention cost coverage for telework.

*","**
- The document does not mention provisions for the right to disconnect or privacy.

Note: The document does not explicitly address costs or privacy.",T06922019294-77985929700383
868,"- Full-time CDI employees with at least one year of tenure in the same function.
  - Autonomous in their work and able to work independently.
  - Possessing a reliable internet connection and an installation that meets safety standards.
  - Providing a home insurance certificate for the telework location.
  - Excludes members of the Comité de Direction.
  - Document does not mention specific criteria for job characteristics or employment type.

- *","- Telework is allowed for up to one day per week.
  - The day of telework is determined in consultation with the manager and the site director.
  - In case of a short workweek, the telework day is replaced by an on-site day.

- *","- Voluntary basis for both the employee and the employer.
  - The employee submits a written request to the manager, who assesses its feasibility and compatibility with the job and customer needs.
  - A three-month adaptation period is provided for both parties to assess the arrangement.

- *","- Document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

- *","- The right to disconnect is not explicitly mentioned in the document.
  - The document emphasizes the importance of trust and regular follow-up between the employee and manager.
  - The employee is required to provide an attestation of home insurance for the telework location.",T03321008517-45420235900161
869,"All employees of SOLYSTIC SAS, regardless of their establishment or type of contract (CDI, CDD, or apprenticeship contracts) are eligible for telework, except for those in positions requiring 100% on-site presence and those in apprenticeships. The employee's ability to work independently and remotely is also considered.

2. F","Telework is allowed up to 2 days per week, with 3 days of mandatory on-site presence. No half-day telework is permitted, and telework is not fractionable.

3. A","Telework arrangements are established through a two-step process. First, the employee submits a written request to their manager, committing to adhere to the company's informatics rules and providing an attestation of home insurance. The manager then approves or denies the request within two weeks.

4. C","SOLYSTIC does not provide specific telework equipment, but employees can use their personal devices with certain restrictions. The company does not cover meal or transportation costs for telework days.

5. P","The right to disconnect and privacy are respected in telework arrangements. The company encourages teleworkers to maintain a healthy work-life balance and avoid overworking. The document does not explicitly mention privacy provisions.

Please note that the document does not explicitly mention the right to disconnect or privacy provisions.",T09222032257-39350246300044
870,"Eligible workers are those in permanent contracts and fixed-term contracts of at least six months, after the probation period. The employee's job must not require physical presence and must allow for remote work with the same efficiency as in the office. The employee must have sufficient autonomy and mastery of their tasks, and access to necessary IT resources. The document does not mention specific criteria for tenure or job characteristics.

- *","Telework is allowed for one or two days per week, depending on the employee's role and the needs of the service. The employee must be present in the office for at least three days a week.

- *","Telework arrangements are established through a mutual agreement between the employee and their manager. The manager is responsible for validating the request and ensuring it aligns with the needs and constraints of the service.

- *","The company provides the necessary IT equipment and software for telework. The employee is responsible for providing a suitable workspace at home and an adequate internet connection.

- *","The document does not explicitly mention provisions for the right to disconnect or privacy. However, it emphasizes the importance of maintaining a balance between professional and personal life. The document encourages teleworkers to attend in-person meetings and maintain visibility within their teams.",T03822011783-31023216000146
871,"(Article 2): To be eligible for telework at ARKEMA Lannemezan, employees must work full-time or at least 80% of a full-time position, have at least one year of tenure, belong to a department or team compatible with telework, perform duties using digital communication tools, and demonstrate sufficient autonomy in their role. Eligible positions include Responsible Achats Établissement, Supply Chain, Technicien(ne) Approvisionnement Matières Premières, Technicien(ne) Revue de contrat, Procédés, Ingénieur(e) ICPE, Bureau d'études, Méthodes, and Technicien(nes) RH. The company also considers employees with disabilities, health issues, pregnancy, or long commutes for telework.

- *","(Article 2): The document does not mention specific telework frequency limits.

- *","(Article 1): ARKEMA Lannemezan adheres to the ARKEMA France telework agreement, which outlines eligibility and procedures for establishing telework arrangements. The company will determine eligible employees and their departments for telework.

- *","(Article 2): The document does not mention specific provisions for telework cost coverage.

- *","(Article 2): The document does not mention provisions for the right to disconnect or telework privacy.

Please note that the document does not explicitly address some topics, such as telework frequency, cost coverage, and privacy. For more information, consult the ARKEMA France telework agreement.",T06520000725-31963279000436
872,"Employees with a permanent contract, working 10 fixed plages per week, whose job can be performed remotely using digital tools, and who have the required performance and competence are eligible for telework (Article 2.3).
- F","Telework is allowed one day per week, except for nomadic workers who perform at least half of their activities at home (Article 4.2).
- A","Telework arrangements are established through internal applications for eligible employees. The decision is made by a committee composed of Directors General, the Human Resources Manager, and the immediate supervisor (Article 3.2).
- C","The company provides the necessary IT equipment for telework. Employees are responsible for insurance costs for the equipment at home, which will be reimbursed by the company (Article 7).
- P","The company does not communicate personal information about employees and ensures the protection of their privacy. The right to disconnect is respected by not soliciting employees outside of business hours (Article 5 and 8.1).

Note: The document does not mention specific provisions for the right to disconnect and privacy beyond the general principles.",T07218000678-57665039400017
873,"- Full-time employees with a minimum of 12 months of seniority and 6 months on their current post are eligible.
   - Excluded: probationary periods, apprentices, professional contract holders, interns, and CDD/intérimaires.
   - Eligible post: requires autonomy, ability to manage tasks, and no need for proximity management.
   - Ineligible posts: production, on-site intervention, non-deployable equipment, specific software, strict confidentiality, or customer-facing roles.

2. F","- Telework is allowed up to 1 day per week, excluding Mondays, Wednesdays, and Fridays.
   - Days cannot be added to days off or other absences.
   - Days not used cannot be accumulated or transferred.

3. A","- Telework is established through an entretien with the manager and RRH to validate eligibility.
   - The manager and RRH provide written information on telework conditions.
   - The manager has discretion to approve or deny telework arrangements.

4. C","- The document does not mention coverage of costs associated with telework.

5. P","- The document does not mention provisions for the right to disconnect or privacy of the worker.

The document does not mention specific details on the right to disconnect and privacy of the worker.",T08619000826-43166773200025
874,"Employees eligible for telework include those in CDI or CDD contracts with at least six months of tenure. They must have autonomy in their work and be able to manage their time and prioritize tasks. Alternants and stagiaires are not eligible for regular telework.

2. F","Telework is allowed on a regular basis, with a volume of days per year depending on the employee's forfait status. For forfait jours, the volume is 146 days, while for forfait heures, it is 217 days.

3. A","Telework arrangements are established through a process involving a written request from the employee, manager approval, and a three-month adaptation period. The manager has discretion in the allowability of telework.

4. C","The company contributes to telework costs by providing an indemnity nette mensuelle de télétravail, which is a monthly allowance for internet, electricity, and other related expenses.

5. P","The document does not explicitly mention provisions for the right to disconnect or privacy. However, it does emphasize the importance of maintaining the lien social et des temps collectifs.

Note: The document does not mention specific provisions for the right to disconnect or privacy.",T07521035051-31293848300293
875,"- Eligible workers are those with a CDI or CDD contract, with at least 6 months of seniority in the company and at least 3 months on the activity/service.
- Excluded are those with apprenticeship or professionalization contracts and interns.
- The document does not mention other specific criteria.

F","- The document does not provide specifics on the frequency of telework.

A","- The document does not provide specifics on the process for establishing telework arrangements.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect or privacy of the worker.

The document does not mention several topics, such as the location of telework, the amendment and termination of the telework agreement, and the rights and obligations of the parties. It is recommended to consult the full document for more information.",T03621000961-48399518900014
876,"**

- Eligible workers are those with a minimum of 6 months' tenure in their post, whose activities are compatible with telework, and who have a stable and secure home environment suitable for work.
- The document does not mention specific criteria for employment type or job characteristics.

*","**

- Telework is allowed for 1 day per week, with the day determined through mutual agreement between the manager and the direct superior.

*","**

- Telework arrangements are established through a voluntary agreement between the employee and the employer, with the manager having discretion over the allowability of telework.
- The document does not mention a specific process for obtaining permission.

*","**

- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

*","**

- The document does not explicitly mention provisions for the right to disconnect or the privacy of the worker.
- The document does mention the importance of respecting the worker's privacy and the need for the worker to have a separate workspace at home.

Note: The document does not explicitly mention the right to disconnect or the coverage of costs associated with telework. It is recommended to consult the full document for more detailed information.",T09418001585-38396013501000
877,"Eligible workers are those with a CDI or indeterminate chantier contract, full-time or part-time (80% or more), with at least 12 months of tenure at LGM DIGITAL, and a compatible job role. They must have a suitable home workspace and high-speed internet. The document does not mention specifics on eligibility for new hires.
- *","Eligible workers can telework one day per week, with the day determined by the employee and their manager. The document does not mention minimum requirements for office presence.
- *","Telework arrangements are established through a mutual agreement between the employee and their manager. The manager has discretion over the allowability of telework. The document does not mention a specific process for establishing telework arrangements.
- *","The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.
- *",The document does not explicitly mention provisions for the right to disconnect or the privacy of the worker. It emphasizes the importance of trust and mutual agreement between the employee and their manager.,T07818001064-43392215000027
878,"All cadres and non-cadres, with a CDI or CDD, full or part-time, who have completed their probationary period, are eligible. Part-time employees must work at least 50% of their contracted hours in the office. The employee's job must not require constant physical presence. The document does not mention interns or apprentices.
- F","Telework is allowed for a minimum of one day every two weeks and a maximum of three days per week.
- A","Employees must submit a request to their manager, who will evaluate their eligibility based on their autonomy, organizational skills, and ability to meet objectives. The manager will consider the impact on the team and the service's operation. The manager's decision is final.
- C","The company provides the necessary equipment and covers maintenance and repair costs. Employees are responsible for their internet connection and any additional costs related to their home office setup.
- P",The document emphasizes the right to disconnect and the importance of maintaining a balance between personal and professional life. The company encourages employees to avoid using work tools for personal purposes and to respect rest periods. The company also provides guidelines for managing emails and messages outside of working hours.,T04322001562-77912249800073
879,"Eligible workers are those with administrative or support roles for operations. Excluded are positions requiring on-site presence, those with less than 60% work hours, temps partiel contractuel, temps partiel thérapeutique, contrat d'apprentissage, contrat de professionnalisation, stage, alternance, mobilité professional, or within the first 4 months of a new post. Eligibility requires organizational skills, sufficient experience, necessary IT tools, and good IT skills. Consent is required for both employer and employee.
- *","Telework is allowed for up to 3 months continuously or discontinuously, renewable once, with at least two days per week in the office. Exceptional telework is allowed for up to 5 days per year, fractionable in half-days with manager approval.
- *","Telework arrangements are established through written requests to the Responsible RH and manager. Confirmation is provided by return mail. In case of refusal, reasons must be specified.
- *","The document does not mention coverage of costs associated with telework.
- *","The right to disconnect is not explicitly mentioned in the document. However, the document emphasizes the importance of respecting rest periods and avoiding overwork. The document also highlights the need for teleworkers to have a well-lit, ergonomic workspace with adequate lighting and a secure electrical installation.",T08922001897-39352599300522
880,"The document does not mention specific criteria for eligibility. It applies to all full-time employees, excluding those with specific contracts like forfait en jours or heures and cadres dirigeants (article 2).
- *","Not applicable as the document focuses on the contingent annual limit of 340 hours for supplemental work (article 3.1).
- *","The company can request supplemental work within the annual limit, and employees must comply. For work beyond the limit, the company must consult the Comité Social et Economique (CSE) and inform the employees (article 4.1).
- *","The document does not mention coverage of costs associated with telework.
- *",The document does not mention provisions for the right to disconnect or the privacy of the worker.,T07421004823-44023645300013
881,"**

* Eligible workers are those with at least two weeks of tenure, who can work autonomously without constant managerial supervision, have a suitable workspace at home, and have a high-speed internet connection (minimum 2 Mbit/s download and 512 kbit/s upload).
* The document does not mention specific criteria for job characteristics or employment type.

*","**

* Telework is allowed up to 3 days per week, with a minimum requirement for employee presence in the office.

*","**

* Telework arrangements are established through a process involving the employee and manager, with the manager having discretion over allowability.
* The employee must submit a written request for telework at least one month in advance, and the employer has one month to respond.

*","**

* The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

*","**

* The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.

Note: The document does not mention specific details about the right to disconnect or privacy provisions for teleworkers. Additionally, it does not explicitly address costs associated with telework.",T01421004943-38830863700056
882,"- Eligible workers are cadres and non-cadres with a CDI, CDD, or temps partiel contract.
- Excluded are those with less than 6 months tenure for CDI, 1 month for CDD, and those in training or on short-term contracts.
- Eligibility is evaluated by service and requires a manager's approval.
- Teletravail is not an entitlement and is subject to the needs of the service and the company.

F","- Eligible workers can telework up to 2 days per week, with a possible 3rd day for those with a commute exceeding 1h per trajet.
- Days are determined by the manager and subject to the needs of the service and the company.

A","- Telework arrangements are established through a formal request process and subject to manager approval.
- The manager has discretion over the allowability of telework and must consider the needs of the service and the company.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

The document does not mention specific articles for Costs and Privacy.",T09220022642-40243315500080
883,"Workers eligible for telework are those with seditary, non-posted positions at PPG Distribution, including CDI, CDD, apprentices, and convention de stage workers. Excluded are those with activities requiring on-site presence or specific equipment. Handicapped workers cannot be excluded due to their condition. Temporary reduction of work hours does not affect eligibility. (Article 2.2)
- *","Telework is allowed up to three non-fixed days per week. Days must be agreed upon with the manager and can be adjusted for service organization or mandatory meetings. (Article 5)
- *","Telework is voluntary and subject to manager approval. A request must be made via the Workday system. Reasons for refusal include non-compliance with eligibility conditions, technical impossibility, service disorganization, or insufficient Salarié autonomy. (Article 4, Article 5)
- *","The company provides an ordinateur portable, transport equipment, and optional ergonomic seating. Internet connection issues are handled collaboratively. (Article 8)
- *","The right to disconnect is recognized, with plages horaires established for contact. Workday time tracking tools may be implemented, but they will not infringe on privacy. (Article 6)

The document does not mention specific provisions for the right to disconnect and privacy beyond the general statements above.",T04522005067-08558098300139
884,"- Permanent contract employees with at least six months of tenure in their current position
  - Autonomous work style and no need for constant managerial support
  - Job suitable for remote work without compromising service or team organization
  - Adequate home office setup, including high-speed internet and secure connection
  - Excluded: Activities requiring physical presence or specific equipment (Article 2)

- F","- Minimum of three days in the office per week
  - Two days of telework per week, with flexibility for special projects
  - Monday and Tuesday preferred days for in-office work (Article 3)

- A","- Voluntary participation with manager approval
  - Manager ensures optimal service operation and team interaction
  - Dispute resolution through HR arbitration (Article 3)

- C","- The document does not mention specific coverage for telework costs

- P","- Respect for privacy and pledges to avoid contacting employees outside of 8:30 AM to 5:30 PM
  - Right to disconnect and avoid work-related communication during rest periods and vacations (Article 4)",T06721008336-42512288400025
885,"- Eligible workers are those with a contract of employment, not in intensive training, and with a role that is compatible with telework (Article 2).
- The employee must have autonomy in organizing their work, be capable of reporting on their activities, communicate effectively, and have a suitable workspace at home (Article 2).
- Posts requiring specific equipment or physical presence with clients are ineligible (Article 2).
- Alternants (apprentices, contrats de professionnalisation) are not eligible (Article 2).

F","- Telework is allowed for a maximum of two days per week, with a minimum of three days of presence in the office (Article 1).
- Days are fixed and agreed upon in advance for one month, one semester, or a year (Article 3.1).

A","- The employee must submit a written request to their manager and HR for telework (Article 3.1).
- A three-month adaptation period is provided for evaluating the feasibility of telework (Article 3.1.1).
- The employee or employer can unilaterally terminate the telework agreement with one month's notice (Article 3.1.2).

C","- The company provides an office computer and telephony on PC for telework (Article 4).
- The employee is responsible for ensuring a safe and suitable workspace at home (Article 4.2).

P","- The company respects the privacy of employees (Article 5).
- The employee must indicate their telework days in their agenda and communicate their working hours (Article 5).
- The employee has the right to disconnect and should not be solicited outside of working hours (Article 1.2).

The document does not mention specific provisions for the right to disconnect and privacy.",T06921017064-96950545200017
886,"Employees with a CDI or CDD contract, whose function allows for autonomy and doesn't require daily on-site presence, are eligible for telework. This includes interns and apprentices, but not those requiring on-site tutoring or confidentiality.

2. *","Eligible employees can telework two days a week, excluding Mondays and one other day determined by the team. Flexible telework days are also allowed, subject to manager approval.

3. *","Employees must submit a request to their manager, who will respond via email. Refusals must be justified. The agreement is part of the employment contract.

4. *","The document does not mention specific coverage for telework costs.

5. *","The document does not mention provisions for the right to disconnect or privacy for teleworkers.

Please note that the document does not mention specific provisions for costs and privacy related to telework.",T09222035930-39791486200057
887,"- Employees with at least 12 months of tenure in an indefinite-term contract at SCOR SE, SCOR Global Life SE, SCOR Global P&C SE, or SCOR Investment Partners SE.
- Excludes part-time employees working less than 60% and those with less than 12 months of tenure.
- Eligible roles are those that allow for sufficient autonomy and do not require regular, on-site support.
- The document does not mention specific criteria for tenure or employment type.

F","- Telework allowed one day per week, with a maximum of two days per week in exceptional cases.
- The telework day is typically on Tuesday, Wednesday, or Thursday.
- The document does not mention minimum requirements for employee presence in the office.

A","- Telework arrangements are established through a formal, written agreement between the employee and the employer.
- The manager and HR Business Partner must approve the telework arrangement.
- The document does not mention the manager's discretion over the allowability of telework.

C","- The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.
- The document does not explicitly address the privacy of teleworkers.",T07518000842-56203335700046
888,"Employees with a CDI or CDD contract, working full-time, with at least 4 months tenure, and under a successful probation period are eligible. Apprentices, interns, and trainees are also eligible. The employee must have a suitable home environment for telework. (Article 3.1, 3.2)
- *","Two days per week for full-time employees, one day per week for apprentices, interns, and trainees. (Article 3.3)
- *","Employees must meet eligibility criteria and request telework in writing. The employer can refuse for specific reasons. (Article 4.1)
- *","The company provides an ordinateur portable, a dedicated phone line, and a headset. The employee is responsible for electricity and internet costs. (Article 11)
- *","The company respects the right to disconnect and the privacy of the employee. The employee must follow the company's charter on informatique and data protection. (Article 14, 13)

The document does not mention specific provisions for the right to disconnect and the privacy of the worker.",T09222030814-82400102800250
889,"Employees with at least six months of seniority and a full-time contract are eligible for telework. The employee's role must be suitable for telework, and they must have a stable and secure internet connection. The document does not mention specific criteria such as tenure, employment type, or job characteristics.

- *","Telework is allowed for one day per week, non-cumulative and non-reportable. The day of telework cannot be the day before or after a day off or RTT, and the number of days on Monday or Friday is limited to 15 per year.

- *","Telework arrangements are established through a voluntary agreement between the employee and the employer. The employer has the right to refuse telework if the employee's role is not suitable for telework or if the employee does not meet the necessary criteria.

- *","The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

- *","The document does not explicitly mention the right to disconnect or the privacy of the worker. However, it does emphasize the importance of respecting the employee's private life and avoiding interference with their personal activities.

Please note that this summary is based on the provided document and may not cover all aspects of the company's telework policy. For a comprehensive understanding, it is recommended to consult the original document.",T08521005558-54605024600042
890,"- Eligible workers are those with a permanent contract, after 6 months of seniority, with a job that can be performed remotely without disturbing the workflow or requiring constant managerial supervision (Article 1-1).

F","- Telework is allowed up to 2 days per week, with a minimum of one day in the office (Article 3-2).

A","- Telework arrangements are established through a formal agreement between the employee and the manager, with the manager having discretion over allowability (Article 3-2).

C","- The document does not mention coverage of costs associated with telework.

P",- The document does not mention provisions for the right to disconnect or the privacy of the worker.,T05722006203-50883768900027
891,"Eligible employees include those with a CDI contract, who are titularized or confirmed in their post for at least 6 or 9 months, have an administrative site-based assignment, and are on full-time or at least 80% part-time contracts with high autonomy in their professional, organizational, and technical skills (Article 2.2).
- *","Telework is allowed for up to 2 days per week for full-time employees and 1 day for part-time employees, with at least 3 days of presence required in the office (Article 3.3).
- *","Employees must submit a request to their manager, who can refuse based on eligibility or organizational incompatibility. The Direction of Human Resources will intervene in case of disagreement (Article 3.1).
- *","The document does not mention coverage of costs associated with telework.
- *","The right to disconnect is recognized, and telework should not affect the duration or charge of work. The document does not explicitly address privacy concerns (Article 4.2).

Note: The document does not mention specific provisions for the right to disconnect or privacy in the context of telework.",T02521002736-38489939900016
892,"Eligible workers are those with a CDI, CDD, or part-time contract with at least 30 hours per week, one year of seniority in the company, and six months in their current position. They must have sufficient autonomy and the ability to work remotely. Certain roles requiring physical presence or confidentiality are ineligible (Article 2).
- *","Telework is allowed up to two days per week for occasional telework and one day per week for regular telework. Occasional telework is limited to 36 days per year (Article 5.1 and 5.2).
- *","Telework arrangements are established through a formal request to the Direction. Regular telework requires a one-month notice and formal acceptance (Article 5.2).
- *","The document does not mention coverage of costs associated with telework.
- *","The right to disconnect is recognized, with accessibility pledges and defined plage horaires. The document emphasizes the importance of maintaining privacy and confidentiality (Article 7 and 10).

The document does not mention the process for establishing telework arrangements or the coverage of costs associated with telework.",T08822002966-30715051600028
893,"- Eligible workers are those in a permanent contract, full-time or part-time (minimum 80%), with at least one year of tenure in their current position within the DSI-DCF establishment.
- Excluded: apprentices, professional contract workers, interns, and those without a fixed workstation.
- Candidates must have a suitable workspace at home and commit to working autonomously.
- Certain services or positions are not eligible, such as those requiring physical presence or specific equipment.

F","- Telework is allowed one day per week, with the day determined by the service's needs and the employee's preferences.
- Exclusions may apply based on the service's requirements.

A","- Telework arrangements are established through an annual call for candidates, with decisions based on eligibility criteria and the needs of the service.
- Candidates must inform their manager and the DSI-DCF HR department of any changes to their home address.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not explicitly address all categories, and some sections are not mentioned.",T04220002954-42826802337699
894,"- Eligible workers are those in CDI, CDD, or mission d'intérim contracts with at least 2 months of seniority and working full or part-time.
- Specific conditions apply to apprentices, professional contract holders, and interns.
- The employee must have a compatible activity and the necessary equipment and environment for remote work.
- The employee must be capable of autonomous and efficient remote work.

F","- Each employee has an annual quota of 30 days of telework.
- The quota is prorated for part-time employees and those with specific contracts.
- The quota is not transferable between years.

A","- The employee must submit a request for telework, which is subject to manager approval and HR validation.
- The employee must complete an attestation and provide an insurance certificate for telework at home.
- The employee must have a suitable workspace and comply with safety and electrical standards.

C","- The company does not cover any costs related to telework, except for software maintenance and updates.
- The employee is responsible for their own equipment and internet connection.

P","- The company does not provide specific provisions for the right to disconnect or privacy in the telework policy.
- The policy focuses on eligibility, frequency, and arrangements for telework.
- The policy does not explicitly address privacy or the right to disconnect.

Note: The document does not mention specific provisions for the right to disconnect and privacy in the telework policy.",T00621005885-32387142600025
895,"Employees with a permanent contract, working full-time or part-time, who have been with the company for at least one year, have autonomy in their role, and meet the necessary technical requirements for remote work are eligible for telework (Art. 1.3).
- *","Telework is allowed for up to 24 days per year, divided into 2 days per week (Tuesdays and Thursdays) (Art. 2.3).
- *","Employees must submit a written request to their manager and HR. After an interview and a 1-month response period, an avenant telework agreement is signed (Art. 2.1, 2.2).
- *","The company provides an ordinateur portable professionnel for remote work. Employees must inform their home insurance provider and submit an attestation (Art. 2.7).
- *",The document does not mention the right to disconnect or privacy provisions for teleworkers.,T97120000801-34276396800035
896,"- Eligible workers are those in permanent contracts, CDDs of at least six months, professionalization contracts, and apprenticeship contracts.
- Excluded are those whose functions cannot be exercised remotely, commercial agents on the ground, and those with itinerant teletraveler status.
- The document does not mention other specific criteria like tenure, employment type, or job characteristics.

F","- Telework is allowed up to 3 days per week for full-time employees and at least 2 days per week for part-time employees.
- The document does not mention specific days or periods for telework.

A","- Telework arrangements are established through a formalization process involving a request, instruction, and formalization of the agreement.
- The document does not mention specific procedures for formalization or the manager's discretion in approving telework.

C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document does not explicitly mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not mention specific details for some categories, and the response is based on the provided text.",T09222032572-78439334002091
