,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
583,"(Article not specified)**

- The document does not mention eligibility criteria for telework.

*","(Article not specified)**

- The document does not mention the frequency of telework allowed.

*","(Article not specified)**

- The document does not mention the process by which telework arrangements are established.

*","(Article not specified)**

- The document does not mention the coverage of costs associated with telework.

*","(Article not specified)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.

**Note:**
The provided document primarily focuses on the company's response to the COVID-19 pandemic, including variable payment adjustments and administrative measures, but does not detail a telework policy.",ACCOTEXT000041947731
584,"(Article 2)
- **Employment Type**: Open to employees with both permanent (CDI) and fixed-term (CDD) contracts.
- **Job Characteristics**: Must have sufficient autonomy and organizational skills.
- **Equipment and Home Setup**: Must have necessary equipment (VPN, computer, phone), internet subscription, dedicated workspace, compliant electrical installation, and home insurance covering professional activity.
- **Special Considerations**: Accessible to employees with disabilities meeting the above criteria.

### F","(Article 1)
- **Regular Telework**: Allowed up to 2 non-consecutive days per week.
- **Part-Time Employees**: Limited to 1 day per week for those working 80% or less.
- **Flexibility**: Days can be modified with 48 hours' notice and manager approval.

### A","(Article 2)
- **Process**: Requires mutual agreement between employee, manager, and HR.
- **Formalization**: Documented in an addendum to the employment contract for one year, renewable.
- **Manager's Discretion**: Managers assess compatibility with job requirements and team functioning.

### C","(Article 7)
- **Monthly Allowance**: 
  - €15 for 1 day per week.
  - €20 for 2 days per week.
- **Coverage**: Includes electricity, water, heating, internet, and IT/phone usage.

### P","(Article 4)
- **Right to Disconnect**: Employees can disconnect outside fixed working hours (9:30-11:30, 14:00-16:15).
- **Privacy Protection**: Employer will not share personal contact details and ensures work-life balance.
- **Home Visits**: Allowed only with employee consent for workspace inspection.

The document does not mention meal allowance.",ACCOTEXT000043116801
585,"- **Article 1 & 3**: 
  - Only employees with a permanent contract (CDI) are eligible.
  - Must have at least one year of tenure.
  - Must work at least part-time.
  - Job roles must be suitable for remote work (e.g., administrative tasks, project management).
  - Apprentices, interns, and roles requiring physical presence (e.g., patient care, maintenance) are not eligible.

### F","- **Article 10**:
  - Eligible employees can telework up to 10 days per year.
  - This can increase to 20 days after two years of effective telework, subject to mutual agreement.

### A","- **Article 4**:
  - Telework is voluntary and requires a written request to the supervisor.
  - The employer has one month to respond; no response is considered a refusal.
  - Telework can be terminated by either party with a two-week notice during a six-month adaptation period.

### C","- **Article 12**:
  - The company provides, installs, and maintains necessary equipment (e.g., laptop).
  - Employees must ensure their home electrical installations are compliant and provide proof.

### P","- **Article 15**:
  - Employees have the right to disconnect, adhering to the company's disconnection policy.
  - **Article 14**: Employees must protect confidential data and follow the company's IT security guidelines.

The document does not mention meal allowances or other specific cost coverages beyond IT setup.",ACCOTEXT000043526485
586,"(Article 2.2)
- Must have a contract with the organization.
- Minimum of 6 months in the current position.
- For inter-organizational transfers, a 3-month adaptation period is required.
- Must demonstrate proficiency and autonomy in their role.

### F","(Article 3.1)
- Options: 45, 90, or 135 days per year.
- Telework can be done in half-day or full-day increments.
- Must be present in the office at least 2 days per week.
- Exceptions for more than 3 days per week require manager approval but cannot exceed 2 consecutive weeks.

### A","(Article 2.4)
- Employees must submit a two-part application (employee and manager sections).
- Manager evaluates but cannot block the application.
- Final approval by the Director of Branch if contested.
- Formalized by email with acknowledgment of receipt.

### C","(Article 3.7)
- Employer covers electrical diagnostic costs and maintenance of provided equipment.
- Employee receives a daily allowance of €2.60 for telework-related expenses.
- No meal allowance for telework days.

### P","(Article 4.3)
- Right to disconnect outside of working hours.
- Teleworkers are only contactable during badged hours.
- Privacy and data protection measures must be adhered to, including the use of secure passwords and data confidentiality.

The document does not mention specific meal allowances beyond the daily telework expense coverage.",ACCOTEXT000043526491
587,"(Article 4.1)
- All employees are eligible for occasional telework, regardless of their mission or contractual work duration.
- Regular telework is not explicitly restricted by tenure or employment type but requires managerial approval.

### F","(Article 3.1)
- Regular telework is allowed up to 2 days per week.
- Employees must be present in the office for at least 3 full days per week (2 days for part-time employees).
- Occasional telework is limited to 2 consecutive days per week and up to 5 consecutive days in exceptional cases.

### A","(Article 1.3)
- Employees must submit a written request (email) specifying the location and duration of telework to their manager and HR.
- The manager has the discretion to approve or deny the request based on organizational needs.
- Approved employees must sign an attestation confirming the telework location and compliance with insurance, internet, and electrical standards.

### C","(Article 1.4)
- A flat-rate allowance of 4 euros per full telework day is provided, capped at 2 days per week.
- In exceptional circumstances (e.g., government mandates), the allowance can cover up to 5 days per week.
- The allowance covers general consumption costs like energy, water, and internet.

### P","(Article 4.3)
- Employees must adhere to the company's work schedule and be reachable during designated hours.
- The right to disconnect is respected, with specific contact hours agreed upon with the manager.
- Telework does not alter the employee's usual work responsibilities or objectives.

The document does not mention specific privacy measures beyond the right to disconnect and adherence to work schedules.",ACCOTEXT000043607393
588,"- **Article 1**: 
  - Must occupy a position that can be performed remotely.
  - Must have a full-time or part-time CDI, CDD, or alternance contract.
  - Must be capable of working autonomously and proficient with necessary tools.
  - Job must be compatible with telework and team configuration.
  - Must have appropriate work environment and equipment at home.
  - Nomadic and detached employees are excluded.

### F","- **Article 1**:
  - Telework is limited to a maximum of 2 days per week.
  - A 3rd day may be allowed temporarily for service reasons with approval from the Committee of Direction.

### A","- **Article 3**:
  - Telework is voluntary and requires mutual agreement.
  - Regular telework: Employee must request in writing; manager decides based on eligibility and other factors.
  - Exceptional telework: Can be requested by employee or imposed by employer in specific situations.
  - Requires an addendum to the employment contract for regular telework.

### C","- **Article 8**:
  - Company covers professional expenses incurred with prior approval.
  - No reimbursement for consumables; employees should print at the office.
  - A daily allowance of €2 for additional home working costs.
  - 50% reimbursement for public transport or bike rental subscriptions.

### P","- **Article 4**:
  - Employees are not required to respond to work communications outside agreed working hours.
  - Right to disconnect is emphasized.
  - **Article 7**: Employees must ensure data confidentiality and follow the company's IT security policies.

The document does not mention meal allowance.",ACCOTEXT000043880526
589,"(Article 1)
- All employees of UES NielsenIQ are eligible for telework, regardless of tenure.
- Certain roles that cannot accommodate telework are exceptions and require CSE approval.
- Non-employees, such as interns, generally follow the unit's schedule.
- Telework is not mandatory and cannot be the sole working arrangement without a contract amendment.

### F","(Article 1)
- Generally, telework is allowed 2 to 3 days per week.
- Most employees can telework 2 days per week.
- Sensitive populations may telework up to 3 or 4 days per week.
- Roles requiring constant office presence may be limited to 1 day of telework.
- Telework can be arranged in half-day increments.
- DRH must approve telework a","exceeding 3 days or less than 2 days per week.

### Arrangements (Article 1)
- Telework arrangements are agreed upon between the manager and the employee.
- Disagreements are arbitrated by the DRH.
- Each telework day must be recorded and validated via the GTA system.
- Regular reviews of telework arrangements occur during annual performance reviews.

### C","(Article 1)
- NielsenIQ provides and maintains necessary IT equipment and software for telework.
- Employees must ensure their home workspace meets ergonomic, security, and confidentiality standards.
- Employees are responsible for ensuring their internet connection is adequate for work needs.

### P","(Article 1)
- The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000044274463
590,"(Article 2.1)
- **Employment Type**: Open to employees with both permanent (CDI) and fixed-term (CDD) contracts.
- **Job Characteristics**: Must have sufficient autonomy, organizational skills, and the ability to manage personal and service activities.
- **Equipment and Home Setup**: Must have necessary equipment (VPN, computer, phone), internet subscription, dedicated workspace, and insurance coverage.
- **Special Considerations**: Accessible to employees with disabilities meeting the above criteria.

### F","(Article 1.2)
- **General Limit**: Up to 2 non-consecutive days per week.
- **Exceptions**: Employees living more than 170 km away may telework 2 consecutive days with approval.
- **Part-Time Employees**: Those working 80% or less can telework 1 day per week.
- **Office Presence**: Teams must ensure presence in the office at least 2 days per week.

### A","(Article 2.2)
- **Process**: Employees must request telework through HR, which coordinates with the manager.
- **Approval**: Requires mutual agreement and formalized in an annual contract addendum.
- **Adaptation Period**: Two-month trial period to assess suitability.

### C","(Article 7)
- **Monthly Allowance**: €15 for 1 day/week, €20 for 2 days/week, covering utilities and internet.
- **Equipment**: Company provides necessary IT equipment (PC, VPN, phone).

### P","(Article 4.4)
- **Right to Disconnect**: Employees can disconnect outside of fixed working hours (9:30-11:30, 14:00-16:15).
- **Privacy Protection**: Employer will not share personal contact details and ensures work-life balance.

The document does not mention meal allowance.",ACCOTEXT000044274467
591,"- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**:
  - The document does not mention specific criteria for eligibility for telework.

### F","- **Article Reference**: Preamble and Assouplissement du télétravail
- **Summary**:
  - Telework is allowed from 0 to 5 days per week starting from June 9, 2021.
  - Employees can choose to work on-site or remotely.
  - Full return to the office is expected by September 1, 2021.

### A","- **Article Reference**: Assouplissement du télétravail
- **Summary**:
  - Each department head will create and maintain a monthly presence calendar.
  - Departments can schedule 'all return to office' days for team interaction, but individual attendance is not mandatory.
  - Telework arrangements are flexible and coordinated within departments.

### C","- **Article Reference**: EPI sanitaires disponibles
- **Summary**:
  - The company provides necessary sanitary equipment (masks, gel, disinfectant wipes) for both office and home use.
  - No mention of IT setup or meal allowance coverage.

### P","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**:
  - The document does not mention provisions for the right to disconnect or worker privacy.",ACCOTEXT000044347830
592,"- **Article Reference**: Article 3
- **Summary**:
  - Telework is based on mutual agreement between the employee and the company.
  - It is not an obligation or a right for the employee.
  - Requires formal approval from the manager.
  - Employees cannot telework from a vacation location that is not their usual residence.

### F","- **Article Reference**: Article 4
- **Summary**:
  - Employees can telework 1 to 2 days per week.
  - Telework days are non-transferable from one week to the next.
  - Telework must be done in full-day increments.

### A","- **Article Reference**: Article 3
- **Summary**:
  - Telework must be requested by the employee and approved by the manager.
  - Managers can require team members to be present in the office on certain days to maintain team cohesion.
  - Telework arrangements are based on trust and regular communication between the employee and the manager.
  - Managers are responsible for monitoring work results and maintaining regular contact with teleworkers.

### C","- **Article Reference**: The document does not mention costs.

### P",- **Article Reference**: The document does not mention privacy.,ACCOTEXT000044347831
593,"- **Article 1 & 2**: 
  - All employees, regardless of contract type or working hours, are eligible if their activities can be performed remotely.
  - Must have at least 3 months of tenure and demonstrate autonomy and proficiency in their role.
  - Prioritized for health issues, long commutes, or elected officials.

### F","- **Article 2**:
  - Minimum of 2 days per week in the office.
  - Telework allowed between 0.5 to 3 days per week.
  - Specific annual quotas for certain roles (e.g., managers: 80 days/year).

### A","- **Article 2**:
  - Voluntary basis; employees must submit a request.
  - Manager and HR review and approve based on technical and organizational feasibility.
  - Final decision by HR, with a 45-day notification period for rejections.

### C","- **Article 6**:
  - Employer covers the cost of electrical compliance diagnostics and any additional home insurance costs.
  - Monthly allowance for internet, electricity, water, and heating based on telework days (e.g., €10.39/month for one day/week).

### P","- **Article 2 & 7**:
  - Right to disconnect outside specified working hours (7:30 AM - 6:30 PM).
  - Employer ensures data security and confidentiality.
  - Employees must adhere to security protocols and maintain data integrity.

The document does not mention meal allowance.",ACCOTEXT000044519765
594,"- **Article 3.1**: Eligible employees include those on fixed-term or permanent contracts, full-time or part-time, without tenure requirements.
- Must have written approval from their manager.
- Must use ICT daily, be autonomous, knowledgeable about their role, and have a professional laptop and optimal home internet connection.
- Certain roles (e.g., logistics, reprography) and employees (e.g., interns, apprentices) are excluded.

### F","- **Article 4.1.1 & 4.2.1**: Regular telework allows up to 2 fixed days per week.
- Flexible/occasional telework allows up to 40 days per year.
- Employees must be present in the office at least 2.5 days per week.

### A","- **Article 3.3 & 4.1.2**: Employees must request telework from their manager and fill out a dedicated form.
- Managers have discretion over telework approval and must ensure service continuity.
- Formal agreements are required, with annual renewals.

### C","- **Article 6.1**: Employees must inform their insurer about teleworking and provide a multi-risk home insurance certificate.
- **Article 6.2**: Employees must attest to the conformity of their home electrical installations.
- The document does not mention IT setup or meal allowance costs.

### P",- The document does not mention the right to disconnect or specific privacy provisions for teleworkers.,ACCOTEXT000044519766
595,"(Article 1.2)
- **Eligible Workers**: Only employees in the Marketing department.
- **Criteria**: Must have sufficient autonomy in their job roles.
- **Special Consideration**: Employees with recognized disabilities may have their requests for telework given special attention.

### F","(Article 2.1)
- **Allowed Frequency**: Up to 2 days per week.
- **Conditions**: Telework days must be full days and agreed upon in advance.
- **Modification**: Changes to telework days require a 3-day notice, except in exceptional circumstances.

### A","(Article 2.2)
- **Process**: Employees must request telework in writing.
- **Manager's Role**: Managers have the discretion to approve or deny telework requests.
- **Adaptation Period**: A 2-month trial period is provided to assess the suitability of telework.

### C","(Article 4)
- **Coverage**: The company provides necessary IT equipment (computer and phone).
- **Other Costs**: The document does not mention meal allowances or other cost coverages.

### P","(Article 4 and 7)
- **Right to Disconnect**: Employees are not obligated to respond to work communications outside of designated work hours.
- **Privacy**: The company must respect the employee's privacy and avoid unnecessary intrusions.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000044995231
596,"- **Article 1**: The telework policy applies to all employees within the UES STACI, which includes the companies STACI and PUBLIDISPATCH.
- No specific criteria such as tenure, employment type, or job characteristics are mentioned.

### F","- **Article 2**: Eligible employees are allowed one day of telework per week.
- **Article 3**: The telework day can be adjusted to a different day of the week either by the manager due to service needs or at the employee's request, with manager approval.
- A minimum notice period of 7 days is required for changes, unless otherwise agreed.

### A","- **Article 3**: Telework arrangements can be modified for flexibility in work organization.
- Changes to telework days require manager approval and a 7-day notice period, unless both parties agree otherwise.

### C","- The document does not mention costs associated with telework.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000045064544
597,"(Article 3)
- **Eligible Workers**: 
  - Employees with a minimum of 6 months of tenure.
  - Roles that can be performed remotely, such as management and expert positions.
  - Exclusions: Apprentices, interns, and roles requiring physical presence (e.g., field staff, command post personnel).

### F","(Article 9)
- **Telework Frequency**:
  - Regular telework: Up to 2 days per week.
  - Occasional telework: Up to 5 days per year for specific circumstances (e.g., transport issues, medical recommendations).

### A","(Article 4)
- **Establishing Telework**:
  - Requires a written request from the employee or a proposal from the employer.
  - Managerial approval is necessary.
  - A one-month adaptation period is included to assess suitability.

### C","(Article 13)
- **Cost Coverage**:
  - Monthly allowance: €10 for one telework day per week, €20 for two days.
  - Covers internet, heating, electricity, and additional insurance costs.

### P","(Article 17)
- **Right to Disconnect**:
  - Employees are not required to respond to work communications outside of working hours.
  - Teleworkers must adhere to the company's data protection policies and ensure confidentiality.

The document does not mention meal allowances.",ACCOTEXT000045342822
598,,,,,,ACCOTEXT000045594909
599,"- **Article 2**:
  - Employees must have a job that can be performed partially, occasionally, or regularly outside the company premises.
  - Must demonstrate sufficient professional autonomy, thorough knowledge of their job, and effective time management skills.
  - Eligible employees include those with:
    - Permanent or fixed-term contracts.
    - Jobs that do not inherently require physical presence (e.g., not in workshops or stores).
    - Use of a company-provided laptop.

### F","- **The document does not mention the frequency** of telework allowed or minimum requirements for office presence.

### A","- **Article 12**:
  - The Works Council (CSE) and the Health, Safety, and Working Conditions Commission (SSCT) will be informed and consulted on the telework agreement and any subsequent modifications.
  - The agreement is valid for one year starting June 1, 2022.
  - Revisions can be proposed by either the company or the unions after six months from the effective date, following specific legal procedures.

### C","- **The document does not mention the coverage of costs** associated with telework, such as IT setup or meal allowances.

### P",- **The document does not mention provisions for the right to disconnect** and the privacy of the worker.,ACCOTEXT000046007525
600,"- **Article 3**: 
  - Telework is not a right or obligation and requires certain conditions.
  - Eligible employees include:
    - Permanent employees (CDI) and seconded civil servants.
    - Full-time and part-time employees.
    - Fixed-term contract employees (CDD).
    - Professionalization or apprenticeship contract holders.
    - Interns.
  - New hires must work on-site for an adaptation period of 3 months or until the end of a CDD if shorter.
  - Employees must demonstrate autonomy, job compatibility with telework, and have necessary equipment and technical requirements.

### F","- **Article 3**: 
  - The document does not specify the exact frequency of telework allowed.
  - Telework must be compatible with the service's functioning and may be limited by service needs, team events, or meetings.

### A","- **Article 3**: 
  - Telework arrangements require an initial adaptation period for new hires.
  - An interview with the supervisor is conducted post-adaptation to evaluate and decide on regular telework.
  - The hierarchical manager ensures telework compatibility with service functioning.
  - Requests may be limited by service needs and agency requirements.

### C","- **Article 3**: 
  - Employees must have the required work equipment: professional laptop, phone, secure authentication.
  - Employees must meet technical requirements: high-speed internet, dedicated workspace, compliant electrical installation, and professional home insurance.
  - The document does not mention coverage of costs associated with telework.

### P","- **Article 3**: 
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000046084642
601,"(Article 3.2)
- **Eligible Workers**:
  - Employees on permanent (CDI) or fixed-term (CDD) contracts, including those in alternance.
  - Must have completed their probation period.
  - Minimum of 4 months tenure in the company.
  - Must work full-time or part-time with at least 80% of annual working days.
  - Job must be compatible with telework and not require continuous on-site presence.
  - Sufficient autonomy to work remotely.
  - Must have a suitable home environment for telework.
- **Non-Eligible Workers**:
  - Interns (eligible only for occasional telework).
  - Roles requiring continuous on-site presence (e.g., production, maintenance).

### F","(Article 6.1)
- **Regular Telework**:
  - Up to 2 flexible days per week, subject to manager approval.
  - Company may require 1-2 mandatory office days per week.
- **Occasional Telework**:
  - Up to 24 days per year.
  - Can be taken in 2-day increments with 48-hour notice.

### A","(Article 4.2)
- **Process**:
  - Employees submit a telework request.
  - HR and manager review eligibility and respond within 15 days.
  - Written justification provided if denied; reapplication possible after 12 months.
  - Criteria re-evaluated if employee changes role or department.

### C","(The document does not mention costs)
- The document does not mention coverage of costs associated with telework (such as IT setup and meal allowance).

### P","(Article 6.3)
- **Right to Disconnect**:
  - Telework must comply with legal and company time regulations.
  - No impact on work hours; same rules as on-site work.
  - Must remain reachable and follow work protocols during designated hours.
- **Privacy**:
  - Employees must inform managers of their work schedule and availability.
  - Default availability: 9 AM - 6 PM.",ACCOTEXT000046433852
602,"(Article 3.1)
- **CDI Employees**: Must have 1 year of tenure in the company and 3 months in their current service. This can be reduced with manager approval.
- **CDD Employees**: Eligible after 10 months, effective at 12 months. Renewals count towards tenure.
- **Temporary Workers**: Not eligible for regular telework.
- **Contractors**: Not covered, except for security rules.
- **Part-Time Employees**: 
  - 80% contract: 1 day per week.
  - 60-80% contract: 1 day every two weeks.
  - Telework day cannot be adjacent to a non-working day without manager approval.
- **Nomadic Employees**: 1 day per week, must notify manager 24 hours in advance.
- **General Requirements**: Must have sufficient autonomy, necessary IT equipment, and a reliable internet connection. Employees in ""white zones"" are not eligible.

### F","(Article 3.1)
- **Employees/Agents de Maîtrise**: 1 day or 2 half-days per week.
- **Cadres**: 2 days or 4 half-days per week.

### A","(Article 3.1)
- **Approval**: Requires manager's approval. If denied, a plan can be created to help the employee meet eligibility criteria.
- **Material Requirements**: Must have company-provided IT equipment and sufficient internet connection. Budget constraints for equipment can justify refusal.

### C","(Article 3.1)
- **IT Setup**: Company provides necessary IT equipment if budget allows.
- **Meal Allowance**: The document does not mention meal allowance.

### P","(Article 3.1)
- **Right to Disconnect**: The document does not mention the right to disconnect.
- **Privacy**: The document does not mention specific privacy provisions.",ACCOTEXT000046551886
603,"- **Article 3.1**: 
  - Eligible employees include those on fixed-term or permanent contracts, full-time or part-time, without tenure requirements.
  - Must have written approval from their manager.
  - Must use ICT daily, be autonomous, have good job knowledge, and manage their time well.
  - Must have a professional laptop and a reliable home internet connection.
  - Exclusions: Interns, apprentices, and roles requiring physical presence (e.g., logistics, reprography).

### F","- **Article 4.1.1 & 4.2.1**:
  - Regular telework: Up to 2 fixed days per week.
  - Flexible/occasional telework: Up to 40 days per year.
  - Minimum office presence: 2.5 days per week.

### A","- **Article 3.3 & 4.1.2**:
  - Employees must request telework from their manager and fill out a dedicated form.
  - Manager evaluates feasibility and approves or denies requests within 2 weeks.
  - Formalized through an addendum to the employment contract.

### C","- **Article 6**:
  - Employees must inform their insurer about teleworking and provide an annual insurance certificate.
  - Must attest to the conformity of home electrical installations.
  - The document does not mention IT setup or meal allowance costs.

### P","- **Article 4.1.5 & 4.2.2**:
  - Telework can be terminated immediately for security, confidentiality breaches, or technical issues.
  - The document does not mention the right to disconnect explicitly.",ACCOTEXT000046551891
604,"The document does not mention eligibility for telework.

2. *","The document does not mention the frequency of telework allowed.

3. *","The document does not mention the process by which telework arrangements are established.

4. *","The document does not mention the coverage of costs associated with telework.

5. *","The document does not mention provisions for the right to disconnect and the privacy of the worker.

If you have another document that specifically addresses the telework policy, please provide it, and I will be happy to summarize the relevant information.",ACCOTEXT000046679591
605,"(Article 3)
- **Eligible Workers**:
  - Autonomous in managing their tasks (manager's discretion).
  - Permanent full-time or part-time employees (minimum 80% work time, unless medically advised).
  - Those with necessary software/hardware accessible remotely.
  - Those with available workspace in designated agencies/sites.
- **Ineligible Workers**:
  - Temporary, intern, or apprentice employees.
  - Those needing daily paper file sharing or high confidentiality (manager's discretion).
  - Those without available workspace in designated agencies/sites.

### F","(Article 4)
- **Standard**: 1 day per week.
- **Exceptions**: Up to 2 days per week for special cases (e.g., maternity, disability, family caregiver).
- **Flexibility**: Days can be adjusted by mutual agreement between employee and manager.

### A","(Article 5)
- **Process**:
  - Employee initiates request via email to HR and manager.
  - Includes job details, distance from home to work, motivation, preferred day, and duration (minimum 1 year).
  - HR and manager review and decide within 2 months.
  - Formalized by an addendum to the employment contract.

### C","(The document does not mention costs)
- The document does not mention coverage of costs associated with telework.

### P","(Article 4B)
- **Right to Disconnect**:
  - Employees have the right to disconnect outside of agreed working hours.
  - Based on the April 20, 2018 agreement on the right to disconnect.
- **Confidentiality**:
  - Employees must adhere to security and data protection rules.
  - Special attention to personal authentication means and data integrity.",ACCOTEXT000041837227
606,"(Article 2, Section 3)
- Telework is not broadly available as a regular work mode.
- It is only applied in specific cases, such as the production of a new version of the CRM or website.
- General telework for a larger number of employees is not considered due to organizational constraints, data security, network security, and equipment c","(Article 2, Section 3)
- The document does not mention the frequency of telework allowed.

### A","(Article 2, Section 3)
- Telework must be executed under specific security conditions.
- The company does not plan to implement telework as a regular mode of work for a larger number of employees.

### C",".

### Frequency (Article 2, Section 3)
- The document does not mention the frequency of telework allowed.

### Arrangements (Article 2, Section 3)
- Telework must be executed under specific security conditions.
- The company does not plan to implement telework as a regular mode of work for a larger number of employees.

### Costs (Article 2, Section 3)
- The document does not mention coverage of costs associated with telework.

### P","(Article 2, Section 3)
- The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000037335434
607,"- **Article 8-1**: 
  - Regular telework requires an addendum to the employment contract.
  - Occasional telework does not require an addendum.
  - Telework becomes regular if more than 20 days are worked remotely in a year.

### F","- **Article 7-3**:
  - Telework days are planned and formalized before starting.
  - Changes to telework days must be mutually agreed upon and are limited in frequency.
  - Employees must be present in the office for certain activities or upon request with 24-hour notice.

### A","- **Article 8-1**:
  - Regular telework requires an addendum to the contract, detailing execution, location, adaptation period, reversibility, and financial compensation.
  - Occasional telework is formalized by mutual agreement between the employee and manager.

### C","- **Article 9**:
  - Regular telework costs are reimbursed with a monthly flat-rate allowance:
    - €5 for one day per week.
    - €10 for two days per week.
    - €15 for 2.5 or three days per week.
  - Additional costs covered include electricity, local taxes, insurance, heating, and electricity.

### P","- **Article 7-2**:
  - The employer respects the teleworker's privacy at home.
  - Teleworkers must be available and reachable during declared telework periods.

The document does not mention meal allowance.",ACCOTEXT000037151691
608,"- **Article 4.2**: 
  - Employees affected by the closure of their service.
  - Must meet eligibility and technical feasibility conditions.

### F","- **Article 4.2**:
  - Telework can be done 1, 2, or 3 days per week.
  - Employees must be present on-site for at least 2 days per week.

### A","- **Article 4.2**:
  - Employees must submit a telework request to the Direction.
  - Telework is based on voluntariness and subject to eligibility and technical feasibility checks.
  - Managers have discretion over the allowability of telework.

### C","- **The document does not mention costs**.

### P",- **The document does not mention privacy**.,ACCOTEXT000037335447
609,,,,,,ACCOTEXT000037909603
610,"(Article 5)
- **Eligible Workers**: Only employees in administrative services.
- **Criteria**: Must have completed the probationary period.

### F","(Article 5.2)
- **Telework Frequency**: The document does not mention the specific frequency of telework allowed.

### A","(Article 5)
- **Process**: 
  - Employees must request telework.
  - Requires an amendment to the employment contract.
  - Managerial discretion applies.
  - Telework can be revoked by the employer with a two-month notice.

### C","(Article 5.4)
- **Coverage of Costs**: 
  - Employees must use their own equipment.
  - No financial compensation for IT setup or other telework-related expenses.

### P","(Article 2.7.2.7)
- **Right to Disconnect**: 
  - Employees are not required to respond to work communications during paid leave, rest periods, or any type of absence.
- **Privacy**: The document does not mention specific privacy provisions beyond the right to disconnect.",ACCOTEXT000037806941
611,"(Article 1.1, 1.2, 3.1)
- **Eligible Workers**: All employees, regardless of contract type or working hours, except those with itinerant roles or on-call duties.
- **Criteria**:
  - Job must be partially or fully dematerialized.
  - Employee must work autonomously and manage time well.
  - Home must meet hygiene and safety standards and have high-speed internet.

### F","(Article 2.2.1, 2.4)
- **Office Presence**: Minimum of 2 days per week in the office.
- **Telework Days**: Up to 15 days per year for eligible employees, with a minimum 48-hour notice.

### A","(Article 2.1, 3.2, 3.4)
- **Process**:
  - Voluntary and written request by the employee.
  - Manager reviews and decides based on eligibility and service needs.
  - Formalized through an annual contract amendment.

### C","(Article 7)
- **Covered Costs**:
  - Monthly allowance for internet, electricity, water, and heating (minimum €10 for 1 day/week, €20 for 2 days/week, €30 for 3 days/week).
  - Reimbursement for increased home insurance costs.
  - Provision of meal vouchers.

### P","(Article 5.1, 10.1)
- **Right to Disconnect**: Employees must be reachable only during specified working hours.
- **Privacy**: Employer must respect the employee's personal life and ensure data security.

The document does not mention meal allowance specifically.",ACCOTEXT000038200440
612,"- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Telework is available to employees based on the principle of voluntarism.
  - Specific criteria such as tenure, employment type, or job characteristics are not detailed.

### F","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - The frequency of telework is not explicitly defined.
  - The agreement emphasizes reducing the number of telework days below the legal maximum.

### A","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Telework arrangements will be established through an agreement between the employee and the employer.
  - The agreement must strongly emphasize the principle of voluntarism.

### C","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.

**Note**: The document primarily focuses on the acceptance of telework and the need for an agreement to define its conditions, without providing detailed specifics on eligibility, frequency, costs, or privacy.",ACCOTEXT000038257559
613,,,,,,ACCOTEXT000038390959
614,"- **Article 2.1 & 2.3**: 
  - Must be in a telework-compatible role.
  - Must have a permanent contract.
  - Minimum 6 months tenure in the current position (waived for internal mobility with manager approval).
  - Must work full-time or at least 80% part-time.
  - Must have a suitable home environment and sufficient internet speed.
  - Must reside in France.
  - Must be up-to-date with mandatory training and have completed telework-specific training.

### F","- **Article 8.1 & 8.2**:
  - Operational employees: One fixed day per week, determined by the manager.
  - Functional employees and managers: One variable day per week, agreed upon with the manager.

### A","- **Article 3**:
  - Employees must submit a written application to their manager.
  - The manager has one month to approve or deny the request.
  - Approval is formalized through an amendment to the employment contract.

### C","- **Article 10 & 13**:
  - The company provides necessary IT equipment (e.g., laptop, screens, keyboard).
  - No additional costs (e.g., home office setup) are covered by the company.
  - Employees receive meal vouchers for telework days.

### P","- **Article 7 & 12**:
  - Employees must adhere to regular working hours and be reachable.
  - Right to disconnect is respected.
  - Confidentiality and data security must be maintained.
  - No printing of company documents at home is allowed.

The document does not mention any other specific privacy provisions beyond the right to disconnect and confidentiality requirements.",ACCOTEXT000038470676
615,"(Article not specified)**

- The document does not mention eligibility criteria for telework.

*","(Article not specified)**

- The document does not mention the frequency of telework allowed.

*","(Article not specified)**

- The document does not mention the process by which telework arrangements are established.

*","(Article not specified)**

- The document does not mention the coverage of costs associated with telework.

*","(Article not specified)**

- The document does not mention provisions for the right to disconnect and the privacy of the worker.

**Note:**
The provided document primarily focuses on the extension and administrative details of the telework agreement rather than specific policy details.",ACCOTEXT000038528164
