,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
406,"The telework policy applies to all companies within the UES ADINFO. Eligible workers are those with a minimum of 6 months tenure, not in a CDD, apprenticeship, professional contract, or internship. They must have a full-time or part-time contract of at least 80%, and a high-speed internet connection at home (Article 2.2).
- *","Eligible workers can telework 1 day per week for part-time workers and 2 days per week for full-time workers. Days are divided into half or full days (Article 1.2).
- *","Telework arrangements are established through a voluntary process involving the employee, manager, and HR. A formulaire de demande is used to outline the terms of the telework agreement (Article 2.1).
- *","The company provides the necessary equipment and covers related costs. Employees are responsible for maintaining their internet connection and any additional costs related to their telework setup (Article 6).
- *","The company respects the right to disconnect and ensures the privacy of teleworkers. The document does not explicitly mention provisions for the right to disconnect, but it does emphasize the importance of maintaining a work-life balance (Article 4.3).

Note: The document does not explicitly mention the privacy of the worker, but it does address the right to disconnect and the importance of maintaining a work-life balance.",T08519001619-53322559500016
407,"- Telework is open to all employees with a permanent or temporary contract, apprentices, and interns, as long as their job can be done remotely and they have the necessary autonomy and technical conditions (Article 2.2).
- The employee's job must allow for telework, and they must have the required autonomy and technical conditions (Article 2.2).

2. F","- Telework can be regular or exceptional, depending on the employee's role and the organization's needs (Article 2.3.1 and 2.3.2).
- Regular telework is not a right for the employee or an obligation for the employer (Article 1.2).

3. A","- Telework arrangements are established through a mutual agreement between the employee and the manager, considering the employee's eligibility and the organization's needs (Article 2.3).
- The employee must submit a written request, and the manager will validate or reject it within one month (Article 2.3).

4. C","- The document does not mention any specific coverage of costs associated with telework.

5. P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not explicitly address all the requested topics, and some sections are not directly related to telework. The response is based on the provided information and the general context of the agreement.",T59L22015580-77562466100010
408,"- Eligible workers are those with a CDI or CDD, working full or part-time, and having at least 3 months of tenure in their current position.
- Excluded are those on mission, expatriation, or detachment, and those with Professional Roles that do not allow for telework.
- Alternants and stagiaires are eligible for occasional telework, but not regular telework.

F","- Regular telework allows for up to two days per week, while occasional telework allows for up to 22 days per year.
- Days are fixed for regular telework and fluent for occasional telework.
- Days cannot be carried over from one year to the next.

A","- Telework arrangements are established through a process involving the employee, manager, and HRP.
- The employee must follow the process outlined in the workflow and inform the manager orally or in writing.
- The manager has 24 hours to respond to the request.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention specific criteria for eligibility, such as tenure, employment type, job characteristics, or anything else. It also does not mention the process for establishing telework arrangements or the coverage of costs associated with telework. Additionally, it does not mention provisions for the right to disconnect and the privacy of the worker.",T07822010977-30258846200200
409,"Employees with a CDI, at least 6 months of tenure, and compatible job activities can request telework. The manager and HR have discretion to approve or deny the request (Article 2.2, 2.3).
- *","The standard telework arrangement is 4 days in the office and 1 day at home for full-time employees, or 3 days in the office and 1 day at home for part-time employees. The day at home cannot be Wednesday (Article 3.2.1).
- *","Employees must submit a written request to their manager during one of the two annual campaigns. The manager and HR will review the request and provide a response within a month (Article 2.2).
- *","The company does not cover any costs associated with telework (Article 5.1).
- *","The company is responsible for ensuring the right to disconnect and privacy of teleworkers. Employees are not required to respond to work-related emails outside of regular working hours (Article 3.5).

The document does not mention maladie, accident du travail, or accident de travail et de trajet in the context of telework.",T09220019130-78439572500202
410,"All employees with at least six months of seniority in the company, regardless of their position or employment type, are eligible for telework (Article II.2).
- *","Telework is allowed up to two days per week for full-time employees and one day per week for part-time employees working at least 80% of full-time hours (Article III.1).
- *","Telework arrangements are established through a mutual agreement between the employee and their manager, based on objective criteria such as autonomy, organizational skills, and performance (Article III.1).
- *","The company covers the costs of IT setup and maintenance, while employees are responsible for their own internet connection and any additional equipment needed for telework (Article V.1).
- *","The company acknowledges the right to disconnect and encourages employees to balance their professional and personal lives. The company also provides guidelines for managing work-life balance and the use of digital tools (Article IV.6).

The document does not mention specific provisions for privacy beyond the right to disconnect and work-life balance.",T04421010704-48832451800031
411,"- Telework is open to all employees of Wolters Kluwer France, regardless of their employment contract type, with the exception of nomadic employees.
- Eligible employees include those with at least three months of seniority, excluding nomadic employees, those on temporary contracts of at least three months, and apprentices or professional contract employees with at least three months of seniority.
- The document does not mention any specific conditions for nomadic employees.

*","- Telework is allowed for up to 3 days per week, with a minimum of one day of mandatory on-site presence.
- The document does not mention any specific conditions for nomadic employees.

*","- Telework arrangements are established through an avenant to the employment contract, with the possibility of organizing telework by quinzaine for certain business units.
- The document does not mention any specific conditions for nomadic employees.

*","- The document does not mention any specific conditions for nomadic employees.

*","- The document does not mention any specific conditions for nomadic employees.

Note: The document does not mention any specific conditions for nomadic employees.",T09321007491-48008130600148
412,"Eligible workers are those with a permanent contract or a fixed-term contract with a minimum duration of 1 year, working full-time or at least 80% of full-time. They must have at least 1 year of tenure and not be in their first year of probation. Excluded are employees with less than 1 year of tenure, those in their first year of probation, apprentices, and interns (Article 1).
- *","Eligible employees can telework up to 12 days per year, with a maximum of 2 days per month. Telework days cannot be taken consecutively and must be spread throughout the year (Article 4.1).
- *","To establish telework arrangements, employees must submit a written request to their manager and HR. The manager and HR will validate or deny the request based on the employee's eligibility and the nature of their work. A 3-month adaptation period is provided for both the employee and the employer to assess the suitability of telework (Article 5).
- *","The company provides an ergonomic chair and an adjustable desk for employees who telework. Employees are responsible for their internet connection and must have a minimum download speed of 1 Mbps. The company covers the cost of the internet connection if the employee's speed is below 1 Mbps (Article 7).
- *","The company guarantees the right to disconnect and the privacy of teleworkers. Teleworkers must be reachable during their working hours and must use the company's internal chat system during these hours. The company will not access the employee's home during telework hours (Article 6.1).

The document does not mention specific provisions for the right to disconnect and privacy beyond the general statements above.",T09118001502-54206915800641
413,"- Eligible workers are those with CDI contracts, working full-time (35 hours/week) on five days or forfait days, with at least two years of tenure in the Groupe SERGIC and one year in their current role. They must also demonstrate sufficient autonomy and provide an attestation that their request for telework is not due to personal constraints. The document does not mention specific criteria for job characteristics.

*","- Telework is allowed up to 30 days per year, with a limit of 50% of the workforce in telework at the same time in a service, agency, or function. Telework days are possible on Mondays, Tuesdays, and Thursdays, with one day reserved for in-person meetings and events.

*","- Telework arrangements are established through a written request to the manager and an interview to discuss the possibility of telework. A response is given within one month, and if approved, an avenant to the contract is signed.

*","- The company provides the necessary equipment (computer, telephone, VPN) and covers the costs of installation and maintenance. The employee is responsible for internet and electricity costs and must have an appropriate workspace at home.

*","- The right to disconnect is recognized, and employees are expected to be available during specific hours. The document does not explicitly mention privacy provisions.

The document does not mention specific criteria for job characteristics or the process for obtaining permission for telework.",T59L18002893-42874890900416
414,"All employees are eligible for occasional telework if their job duties are compatible with it and they have a justifiable reason (e.g., transportation strikes, extreme weather conditions, personal emergencies, or epidemics). The employee must submit a written and motivated request to their manager and the HR department (Article 3-1).

- *","Telework is occasional and dependent on specific circumstances. It is not a regular or recurring arrangement (Article 2).

- *","Employees must submit a written and motivated request to their manager and the HR department. The manager will respond the same day. The employee must have the necessary equipment and resources to perform their duties (Article 3-1 and 3-2).

- *","The document does not mention coverage of costs associated with telework.

- *","The right to disconnect and privacy are not explicitly mentioned in the document. However, the document emphasizes the importance of confidentiality and the protection of sensitive information (Article 6).

Confidentiality is a crucial aspect of telework, and employees are expected to maintain the integrity, availability, and confidentiality of all information related to their duties. The document does not explicitly address the right to disconnect or privacy, but it is essential to respect employees' personal time and ensure they are not overburdened with work during their telework arrangement.",T03119003241-32503185400038
415,"- Eligible workers are those with a CDI or CDD, working full-time or at least 80% part-time, with at least six months of seniority in the company and on their current position.
- The employee's role must be compatible with telework, and they must have an autonomous work style.
- The employee's residence must have the necessary technical means for telework, including a high-speed internet connection.
- The document does not mention specific exclusions for temps partiel en deçà de 80% or contrats en alternance.

F","- Telework is allowed for one day per week, with the possibility of half-days for part-time employees working at least 80%.
- Telework is not allowed during suspension periods, such as maladie, congés, or mandatory rest periods.

A","- Telework arrangements are established through a voluntary request by the employee and approval by the company.
- The company will consider the employee's eligibility and the compatibility of their role with telework.
- The company will also consider the impact on the team and the overall service.

C","- The document does not provide specific information on cost coverage for telework arrangements.

P","- The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.
- The document does mention the importance of maintaining the link social, cohesion, and good functioning of teams.
- The document also highlights the need for a balance between professional and personal life.

Note: The response is within the 300-token limit.",T06221005480-33292070100031
416,"Eligible workers are those with more than 6 months of tenure, working at least 80% of a full-time position, and holding non-excluded roles (excluding Entretien-ménage, Entretien-bâtiment, and Accueil units). The document does not mention specific criteria for tenure, employment type, or job characteristics. (Article 1)
- *","Telework is allowed up to 2 days per quinzaine (every two weeks) and a maximum of 42 days per year. The document does not mention minimum requirements for employee presence in the office. (Article 3)
- *","Telework arrangements are established through a formalized process involving a written request from the employee and a response from the employer within one month. An avenant (amendment) to the employee's contract is created for telework, specifying conditions and horaires. (Article 4)
- *","The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance. (Article 4)
- *","The document does not explicitly address the right to disconnect or privacy provisions for teleworkers. (Article 8)

Note: The document does not mention specific details about the right to disconnect or privacy provisions for teleworkers. Additionally, the document does not explicitly address the coverage of costs associated with telework.",T02520002656-34943244300043
417,"- Eligible workers are those with at least 12 months of tenure and 6 months on their current post, with a CDI or CDD contract, and working at least 80% of full-time hours.
- Eligible posts are those that can be partially or fully performed outside the office, with no need for physical presence, and no restrictions in the employee's contract or lease.
- Eligible employees must have the necessary skills and autonomy to work independently.

F","- Telework is allowed up to one day per week, with a minimum of one day per week in the office.
- Days are not transferable to days off or RTT.
- Days can be modified by the manager with a 48-hour notice, and by the employee with manager approval.

A","- The employee must submit a written request to their manager at least one month in advance.
- The manager and HR will review the request and respond within one month.
- Accepted requests will result in an amendment to the employment contract.
- The employee must sign an attestation of eligibility and compliance with telework conditions.

C","- The company does not cover any costs associated with telework, except for internet access for teleworkers.
- The employee is responsible for providing a suitable workspace and internet access.

P","- The company respects the employee's right to privacy and the right to disconnect.
- The employee must ensure their workspace is separate from their personal space and meets security and confidentiality requirements.
- The employee must comply with the company's charter on the use of professional email and the right to disconnect.
- The employee must inform their manager of any changes in their home address or rental agreement.
- The employee must have an appropriate insurance policy covering telework.
- The employee must provide proof of insurance to the HR department.
- The employee must obtain written permission from their landlord to work from home.
- The employee must provide proof of insurance to the HR department.
- The employee must provide proof of insurance to the HR department.
- The employee must provide proof of insurance to the HR department.
- The employee must provide proof of insurance to the HR department.
- The employee must provide proof of insurance to the HR department.
- The employee must provide proof",T06919006820-44287315400011
418,"All posts are eligible for telework, except for those requiring physical presence or specific equipment, alternants, stagees, probationary period employees, and part-time employees working less than 50% of the standard weekly hours. The document does not mention tenure or employment type as criteria (Article 1.2).
- *","Telework is allowed for 2 days per week, taken as full days, not half-days. The days are planned by service and manager according to a rotation schedule (Article 4.1).
- *","Telework arrangements are established through an avenant (amendment) to the employment contract. The document does not specify whether manager discretion is involved (Article 4.1).
- *","The company provides a PC laptop, access to remote applications, VPN, and telephony. The employee is responsible for the maintenance and security of the equipment and must report any issues to the service informatique (Article 5).
- *","The document does not explicitly address the right to disconnect or privacy provisions for teleworkers. However, it does mention the importance of maintaining the same obligations as on-site employees, including respecting durations of work, security, loyauté, and confidentiality (Article 1.1).",T09221027483-33476865200060
419,"All employees with a CDI, CDD, apprenticeship, or internship contract, working at least 80% of their time, are eligible for telework. Women who have declared their pregnancy, parents of a child under 6 months, and employees with disabilities can benefit from up to 12 days of telework per month. The company also offers telework to employees aged 50 and over, and to caregivers for a limited period.
- *","Eligible employees can benefit from 8 days of telework per month, with a possibility of up to 12 days for certain situations. The telework days can be fixed or flexible, and can be taken by the day or half-day.
- *","To establish a telework arrangement, the employee must submit a request via the PLEAIDES tool. The manager and HR will then assess the employee's eligibility and provide written explanations in case of refusal. The telework agreement is valid for one year and is renewable.
- *","The company provides an indemnity of 20 € per month to cover the costs associated with telework.
- *","The company recognizes the right and duty to disconnect, and encourages a balance between professional and personal life. The company also provides training and awareness-raising actions to promote the responsible use of technology and the right to disconnect.

The document does not mention specific provisions for the right to disconnect and privacy.",T07520027155-33349106600028
420,"- Eligible workers: CDI or CDD employees (excluding apprentices and professional training contracts) with satisfactory organization skills and ability to manage tasks and time.
- Specific criteria: Posts must be compatible with telework, and the employee must have a suitable location with adequate electrical installation, internet connection, and workspace.
- Document does not mention eligibility for Personnel Navigant Commercial, except for specific roles.

*","- Personnel Sol: 5 days per month, divided into full or half-days.
- Personnel Navigant Commercial: 2 days per month.
- Days cannot be taken consecutively, except in exceptional cases.

*","- Voluntary request by the employee, approved by the manager based on eligibility criteria and availability.
- 3-month adaptation period, with a 1-week notice for termination.
- After the adaptation period, either party can request termination with a 1-month notice.

*","- The company does not cover costs related to telework.

*","- The document does not mention provisions for the right to disconnect or privacy.
- Employees must inform their insurance company of professional activities at home.

**Notes**:
- The document does not mention the process for establishing telework arrangements or the coverage of costs associated with telework.
- The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.
- The document does not mention eligibility for Personnel Navigant Commercial, except for specific roles.",T09420004538-32862158600143
421,"- Eligible workers are those with a contract of work at the Caf de l'Hérault, excluding itinerant workers and those on astreinte at home.
- The document does not mention specific criteria for eligibility.

F","- The frequency of telework allowed is not explicitly stated in the document.
- The document mentions that telework is based on the principle of volontariat and that the salarié must en solliciter le bénéfice at the occasion of campagnes annuelles d'appels à candidatures.

A","- Telework arrangements are established through a period of adaptation and an entretien bilan with the salarié and their responsable hiérarchique.
- The document does not mention the process for establishing telework arrangements.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

The document does not mention specific details on the topics requested. It is a preamble to a Protocole d'accord relatif au télétravail and does not contain specific information on the topics requested.",T03422007176-53408952900018
422,"* Eligible employees must have at least 4 months of continuous presence in the association and their role, and cannot be alternants, trainees, or have a post with less than 60% of a full-time equivalent.
* The employee's role must be compatible with telework, and they must have the necessary autonomy and skills to perform their duties remotely.
* The employee must have a suitable workspace at home, with a high-speed internet connection and an assurance policy that covers telework.
* The employee must have the necessary tools and equipment to perform their duties remotely, including an office chair and desk.

F","* Telework is allowed up to 2 days per week for full-time employees and up to 8 days per month for part-time employees.
* The days of telework are fixed and agreed upon with the employee's manager.

A","* Telework is established through an agreement between the employee and their manager, with the Direction des Ressources Humaines formalizing the arrangement.
* The employee must submit a written request to their manager, who will study the request and respond within one month.
* The employee must sign an avenant to their contract, specifying the terms of the telework arrangement.

C","* The association provides an allocation for telework of 10€ per month for one day of telework per week or 20€ per month for two days of telework per week.
* The association also offers a remboursement of up to 200€ every three years for the purchase of equipment and tools necessary for telework.

P","* The association respects the employee's right to disconnect and provides guidelines for managing telework and maintaining a work-life balance.
* The association has a charter on the right to disconnect and provides training for employees and managers on telework and work-life balance.

The document does not mention specific provisions for the right to disconnect and privacy in telework arrangements. However, the association has a charter on the right to disconnect and provides training for employees and managers on telework and work-life balance.",T06722010992-77564203600674
423,"- Employees in forfait in days, non-cadres or cadres, under the national, territorial, and Ingénieurs and Cadres Convention collective.
   - Full-time employees with a CDI and at least one year of tenure and post.
   - Posts and activities compatible with telework, such as remote access to the VPN and the ability to work autonomously.
   - Excludes contractors, apprentices, interns, and those on professionalization contracts.
   - Document does not mention eligibility for part-time employees.

2. F","- Maximum of 2 days per month, with a limit of 12 days annually.
   - At least 4 days of presence in the office per week.
   - Not allowed before 8:30 or after 19:00, except for exceptional circumstances.

3. A","- Voluntary for both the employee and the company.
   - Written request from the employee or company, with a response within 5 working days.
   - Reasons for refusal must be communicated to the employee.

4. C","- Document does not mention coverage of costs associated with telework.

5. P","- The right to disconnect applies, with no contact outside of working hours.
   - Document does not mention specific provisions for privacy.
   - Document does not mention the right to refuse telework or the consequences of refusal.
   - Document does not mention the possibility of teleworking from a location other than the employee's home.
   - Document does not mention the possibility of teleworking in the context of a situation of disability or illness.
   - Document does not mention the possibility of teleworking in the context of a situation of disability or illness.
   - Document does not mention the possibility of teleworking in the context of a situation of disability or illness.
   - Document does not mention the possibility of teleworking in the context of a situation of disability or illness.
   - Document does not mention the possibility of teleworking in the context of a situation of disability or illness.
   - Document does not mention the possibility of teleworking in the context of a situation of disability or illness.
   - Document does not mention the possibility of",T02219001689-43237134200028
424,"- Eligible workers are those with a CDI or CDD contract, excluding apprentices and professional training contracts (Article 5.1).
- Employees must have a minimum of 6 months seniority in their position (Article 5.2).
- Employees must have a full-time or part-time contract or benefit from a forfait-jour agreement (Article 5.3).
- Employees must have the necessary autonomy and computer skills to perform their duties without supervision (Article 5.4).
- Employees must not be on standby (Article 5.5).

F","- Telework is allowed for a maximum of 1 day per week (Article 9.2).
- The telework day is fixed in the week and cannot be changed without prior agreement (Article 9.2).
- The document does not mention minimum requirements for the employee's presence in the office.

A","- Telework arrangements are established through an agreement between the employee and the employer (Article 8.1).
- The employee must submit a written request to the HR department, and the employer must respond within one month (Article 8.1).
- The telework agreement is for an indefinite or fixed term (Article 8.1).

C","- The company does not cover the costs of setting up or maintaining the home office (Article 4.3).
- The employee is responsible for the cost of internet access and any additional expenses related to telework (Article 4.3).
- The company provides an office computer and necessary tools for remote communication (Article 9.3).

P","- The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.
- The company is committed to protecting the personal data of employees and ensuring compliance with the GDPR (Article 13.1).
- The company does not disclose personal information about employees without their consent (Article 13.2).
- The company respects the privacy of the employee's home and does not access it without permission (Article 13.3).
- The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.",T07821009029-32803102600060
425,"* Eligible workers are those with more than one year of tenure in the company and more than six months in their current post, working in CDD or CDI with a minimum of 80% time, having the ability to work alone, and demonstrating mastery of professional tools and collaboration software.
* The document does not mention any specific criteria for workers with disabilities or those with family responsibilities.

*","* Telework is allowed one day per week, with a maximum of four days per month.
* The day for telework is decided by mutual agreement between the employee and the manager.

*","* Telework arrangements are established through a formal written agreement between the employee and the company, with a one-year renewable term.
* The employee is responsible for ensuring a suitable workspace and internet connection, and the company provides the necessary equipment and support.

*","* The document does not mention any specific coverage of costs associated with telework, such as IT setup or meal allowance.

*","* The document does not explicitly mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific details about the telework policy, and it is not possible to provide a concise summary within the 300-token limit. The above summary is based on the general information provided in the document.",T09219014038-37791706700417
426,"- Eligible workers are those with a permanent contract at ING Bank France, after the probation period.
- Contracts of indefinite duration, full-time or part-time, are eligible.
- Employees must have sufficient autonomy and not require close management.
- The job must be compatible with telework, and the employee must have access to necessary tools and resources.
- The employee's home must meet technical requirements, including a dedicated workspace, high-speed internet, and adequate electrical installation.

F","- Telework is organized monthly with a minimum of eight days.
- Part-time employees have a reduced number of telework days based on their working hours.

A","- Telework arrangements are established through a collective approach by the manager and team members.
- A Team Agreement is drafted, outlining the activities to be performed on-site and remotely, and the team's presence schedule.
- The Team Agreement is written in Confluence and is available to all ING Bank France employees.

C","- The document does not mention specific coverage of costs associated with telework.

P","- The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.

Note: The document does not mention specific provisions for the right to disconnect and privacy for teleworkers. It is essential to address these concerns in the telework policy to ensure a healthy work-life balance and protect employees' privacy.",T07522043037-79186689000027
427,"Eligible workers are salaried employees with a CDI or CDD, full-time or part-time, who are not in apprenticeships or professional training. Excluded are those with jobs requiring physical presence, access to confidential documents, or incompatible with telework. Eligibility is subject to the employee's ability to work autonomously and the feasibility of the activity. (Article 2.1)
- *","Telework is occasional and not regular, with priority on Tuesdays and Thursdays. It cannot replace childcare or legal absences. (Article 3.1.2)
- *","Employees must request telework via email, and the employer will respond in a timely manner. Refusals must be justified. The employer can impose telework in exceptional circumstances. (Article 3.1.1)
- *","The document does not mention cost coverage for telework.
- *","Teleworkers have a right to disconnect outside of their availability hours. Confidentiality is reinforced, and the employer can access the teleworker's location for safety and health checks. (Article 3.2, 3.4)

The document does not mention specific provisions for privacy, but it does emphasize the importance of confidentiality and the right to disconnect.",T03518001709-32159164600328
428,"- Eligible workers: Cadres and non-cadres with a permanent contract, 6 months tenure, and not in a probationary period.
- Excluded: Those with specific technical or material constraints, those without a suitable home environment, and those with insufficient autonomy or experience.
- Disabled workers have priority access to telework.

*","- Regular telework: 1 day per week, on a fixed day, non-reportable and non-cumulative.
- Presence in the office: At least 3 days per week for full-time and part-time employees.

*","- Voluntary basis for both parties.
- Demand by written request, followed by an interview with the manager.
- Avenant to the contract of work for confirmation.

*","- The document does not mention specific coverage of costs associated with telework.

*","- The document does not mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not mention specific details about the coverage of costs associated with telework and provisions for the right to disconnect or privacy of the worker.",T07221003766-32348006100015
429,"All permanent, full-time or part-time employees with a completed probationary period are eligible for telework (Article 2).
- *","Telework can be regular (up to two days per week) or occasional (one-off or sporadic), with at least three days of in-person work required per week (Article 6.1).
- *","Employees must submit a written request for regular telework, while occasional telework requires a seven-day notice. The employer has discretion to approve or deny requests (Article 4.2).
- *","The company does not cover any costs associated with telework, including internet, electricity, or equipment (Article 5.6).
- *","The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers. However, it encourages maintaining professional and social connections with colleagues and the company (Article 6.1).

The document does not mention specific provisions for the right to disconnect or privacy for teleworkers. However, it encourages maintaining professional and social connections with colleagues and the company.",T07221003739-78635049600059
430,"- Employees with a minimum of 6 months tenure and in a full-time or part-time contract.
   - The job must be compatible with telework, i.e., tasks can be performed autonomously and remotely.
   - The employee must have a dedicated workspace at home with necessary technical and electrical conformity.
   - The location of telework is limited to France within the same time zone as the French establishments.
   - Document does not mention specific criteria for job characteristics or employment type.

2. F","- Telework is allowed up to two days per week, non-reportable and non-cumulative.
   - The manager defines the days and confirms them in writing.
   - The manager may impose presence on site for itinerant employees.
   - The teletraveller is available and reachable during regular working hours.

3. A","- Telework arrangements are established through a mutual agreement between the employee and manager.
   - The manager has discretion over the allowability of telework.
   - The employee must submit a candidature form to initiate the process.

4. C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

5. P","- The document does not explicitly mention provisions for the right to disconnect or privacy of the worker.
   - Marlink SAS reaffirms its commitment to the collective agreement on the right to disconnection.
   - The teletraveller is available and reachable during regular working hours.",T07521034751-43370064800085
431,"- Eligible workers are those with a full-time, indefinite or fixed-term contract of at least 12 months.
- Excluded are apprentices, interns, and those in their first six months of employment.
- Certain job functions are ineligible due to their nature, such as those requiring physical presence or specific equipment.
- Employees must have sufficient autonomy in their work and meet specific conditions related to their contract, tenure, and job characteristics.

F","- Telework is allowed up to one day per week, with the possibility of adjusting the day based on the needs of the service and the employee's role.
- Exceptions include the lundi, the day before a period of paid leave, and during the two-month period before maternity leave.

A","- Telework arrangements are established through a formal agreement between the employee and the employer.
- The employee must submit a written request to their manager and the HR department, and the employer has one month to respond.
- The employer may refuse the request based on technical or organizational reasons.

C","- The company provides a mobile computer for telework purposes.
- The employee is responsible for ensuring a suitable work environment, including a stable internet connection and an appropriate workspace.
- The company may compensate the employee for any additional costs related to telework, such as increased home insurance premiums.

P","- The company and employee agree on specific hours during which the employee can be contacted.
- The employee is not required to be available outside of these hours.
- The employee is responsible for maintaining the confidentiality of company information and adhering to the company's IT charter.
- The employee is expected to follow the company's rules regarding data protection and confidentiality.

Note: The document does not explicitly mention the right to disconnect or privacy provisions beyond the IT charter and data protection.",T07519017744-41315173900013
432,"All employees with more than 6 months of seniority and a primary residence in France metropolitan area are eligible for telework (Article 1).
- *","Telework is allowed up to one day per week, with a minimum of three days per week in the office (Article 4.3.1).
- *","Telework arrangements are established through a written agreement between the employee and the employer, following a questionnaire and an evaluation of the employee's autonomy and the team's configuration (Article 4.1, 4.2.1).
- *","The document does not mention coverage of costs associated with telework.
- *","The document does not mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not mention specific criteria for eligibility, such as tenure, employment type, or job characteristics. It also does not address the coverage of costs or privacy provisions.",T07519014687-32331703200031
433,"All Albioma SA employees based at the company's headquarters in Tour Opus 12, La Défense, who have completed their probationary period and are not expatriated or detached to other Albioma Group establishments, are eligible for telework (Article 1).
- F","Telework is allowed for a maximum of 2 days per week or 6-7 days per month for part-time employees working 80% or 90% of full-time hours. Days cannot be carried over from one week to the next (Article 2).
- A","Employees must submit a written request to their manager, who will respond within a month. A 3-month adaptation period is required, during which either party can terminate the arrangement with a 2-week notice. After the adaptation period, a 1-month notice is required (Article 4).
- C","The company provides an IT setup, but employees are responsible for their own internet connection and workspace. The document does not mention any other cost coverage (Article 6).
- P","The document does not explicitly address the right to disconnect or privacy, but it does emphasize the importance of maintaining work-life balance and ensuring that telework does not affect employees' rights or benefits (Article 5).

The document does not mention specific provisions for the right to disconnect or privacy.",T09221028537-77566753800224
434,"- Eligible workers are those with a CDI or CDD at 80% or more, with at least one year of tenure and six months in their current position. They must have sufficient autonomy, not require constant managerial supervision, and have the necessary skills and knowledge for their role. The employee's job must be compatible with telework, and their home workspace must meet technical requirements.

F","- Telework is allowed for up to two days per week, with a minimum of half a day. Days can be consecutive or non-consecutive.

A","- Telework arrangements are established through a mutual agreement between the employee and their manager, considering the employee's eligibility and the needs of the service.

C","- The document does not mention any specific coverage of costs associated with telework.

P","- The right to disconnect is recognized, and teleworkers are expected to respect their work schedules and pledges to not work outside of their designated hours. The document does not explicitly address privacy concerns.

Please note that the document does not explicitly address all the topics mentioned in the instruction, and some aspects may not be covered.",T09519000937-80756713600021
435,"Employees with autonomous tasks, equipped with ADS-provided IT equipment, and having necessary in-home IT access can be eligible. Excluded are those with physically required on-site tasks, incompatible with the service or activity, or in temporary/permanent handicap situations. (Article 1.2)
- F","Telework is allowed 1 day per week, with manager approval for maintaining the work link and community. (Article 1.1)
- A","Voluntary, written requests are made to managers, who organize interviews and formalize responses within a month. (Article 1.3)
- C","ADS does not cover installation or maintenance costs. (Article 1.3)
- P","The document does not mention provisions for the right to disconnect or privacy.

The document does not mention provisions for the right to disconnect or privacy.",T07321003236-07652056801336
436,"- Full-time employees with at least one year of tenure in their current position or on a fixed-term contract of more than 12 months (Article 2.1.1)
- Autonomous in their role, not requiring close management (Article 2.1.2)
- Occupying a role compatible with telework (Article 2.1.3)
- Possessing necessary equipment and a suitable workspace (Article 2.1.4)
- Living in a location with adequate technical requirements (Article 2.1.5)
- Holding home insurance for the telework location (Article 2.1.6)

F","- One day per week, every other week (Article 4.1)

A","- Voluntary participation (Article 3.1)
- Manager and HR approval required (Article 3.1)
- 15-day response period for managers (Article 3.2.1)
- 1-month response period for HR (Article 3.2.1)

C","- No specific mention of cost coverage in the document.

P","- Right to disconnect outside of business hours (Article 4.3.2)
- Respect for work-life balance (Article 4.3.2)
- Compliance with the Aménagement du Temps de Travail agreement (Article 4.3.2)
- 24-hour advance notice for telework days (Article 4.3.2)
- Daily time tracking in Outlook (Article 4.3.2)
- Compliance with the Charte Informatique (Article 6.4)
- Confidentiality and data protection (Article 6.4)

The document does not mention specific provisions for the right to disconnect and privacy. However, it does emphasize work-life balance, compliance with the Aménagement du Temps de Travail agreement, and the Charte Informatique.",T07519014449-55202943100095
