,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
384,"- Telework is open to salaried cadres and non-cadres with a CDI, working full or part-time (minimum 80%), and having at least two years of seniority within EXPERTIS CFE AUDIT ET CONSEIL.
- Part-time employees must work at least two days a week in the company's offices.
- The employee's role must not require permanent or quasi-permanent physical presence in the company's offices.
- The employee must have a dedicated workspace at home, a bureau in the company's offices if needed, and access to necessary IT resources.

F","- Annualized employees can telework one day per week during high-activity periods and one half-day per week during low-activity periods.
- Non-annualized employees can telework one day per week.
- The chosen day must be fixed for non-cadres and specified in their individual and Outlook calendars.
- For forfait-day employees, the day is not fixed and is chosen one week in advance.
- A minimum of one day per week in the company's offices is required for full or part-time teleworkers.

A","- Telework arrangements are established through mutual agreement between the employee and their supervisor.
- The employee must meet eligibility criteria, have a dedicated workspace, and be able to work autonomously.
- The employee's role must not require permanent physical presence in the company's offices.
- The employee must have access to all necessary IT resources and be able to attend required physical meetings.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific articles or sections for each category. The response is based on the provided text and the requested categories.",T05419001329-42357193400029
385,"- The telework policy applies to all employees of S’team Management.
- Eligibility for telework is based on the employee's ability to work independently and autonomously, the nature of their tasks, and the availability of necessary equipment.
- Employees must have a minimum of six months of seniority in the company and three months on their current function.
- The employee's home must meet specific technical requirements and have a dedicated workspace.

*","- Telework is allowed for up to two days per week, with a maximum of three days in certain cases.
- Days of telework are chosen in advance and can be adjusted for specific reasons.

*","- Telework arrangements are established through a formal agreement between the employee and the employer.
- The manager has discretion over the allowability of telework and must consider the impact on the service and organization.

*","- The company provides a title restaurant for each day of telework and an indemnity of 4 euros per day, up to 20 euros per month.
- The employee is responsible for declaring and justifying any additional expenses related to telework.

*","- The company and employee agree to respect the right to disconnect and maintain confidentiality regarding company information and fichiers.
- The employee is responsible for the security and integrity of the provided equipment and must inform the company of any malfunctions or issues.

**Document Reference**

- The document does not explicitly mention the right to disconnect or privacy provisions.

This summary is within the 300-token limit and provides a concise overview of the company's telework policy.",T09218003765-53926365700014
386,"Employees with at least six months of tenure and a CDI or CDD contract of at least 80% are eligible for telework. They must have an autonomous role that can be performed remotely with the same efficiency and performance. Posts must allow for regular and voluntary remote work using company-provided technology. Alternants and stagiaires are not eligible.
2. F","Eligible employees can telework one or two days per week, depending on their role. The document does not mention minimum requirements for office presence.
3. A","Employees must submit a written request to their manager using the provided form. Managers have discretion over allowability and must consider the employee's motivations, preferred communication methods, and desired telework days.
4. C","The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.
5. P","The document does not explicitly address the right to disconnect or privacy of the worker during telework.

Note: The document does not mention specific criteria for tenure, employment type, or job characteristics. It also does not explicitly address the coverage of costs associated with telework or the right to disconnect and privacy of the worker.",T07622008642-45068094700014
387,"Workers eligible for telework include those with a permanent or temporary contract, with at least one year of tenure and one year in their current role. They must have acquired sufficient autonomy and work full-time or part-time. Excluded are those using production machinery, requiring specific software, or requiring physical presence for customer or staff interaction (Article 2).
- *","Telework is allowed up to two days per week, non-consecutive and fractionable in half-days. Days are determined by the service and the employee's responsibilities (Article 7).
- *","Telework arrangements are established through a written request to the HR department, followed by a formal request via the ADP portal. The manager has seven days to accept or refuse the request (Article 3).
- *","The company does not cover costs associated with telework, such as IT setup or meal allowance (Article 11).
- *","The document does not mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not explicitly mention the right to disconnect or privacy provisions. If these topics are not addressed elsewhere in the document, it is assumed that they are not covered.",T00322001826-34285068200010
388,"- Eligible workers are those with at least two months' tenure in their post, who have completed their probationary period and the first few months at their post, and who have the necessary autonomy and professional qualities to work independently (Article 2).

*","- Telework is allowed on a modulable basis, with a maximum of 120 days per year, and at least one day per week in the office. Permanent telework is allowed for specific individual situations (Article 1).

*","- Telework arrangements are established through a formal request process, with the employee's manager having discretion to approve or deny the request based on the employee's eligibility and the needs of the organization (Article 3).

*","- The company does not cover costs associated with telework, such as IT setup or meal allowances. Employees are responsible for their own expenses (Article 3).

*",- The document does not mention provisions for the right to disconnect or privacy of the worker.,T09321007153-37902817800125
389,"- CDI employees with at least six months of tenure
   - Part-time employees with a workweek of at least 60% of full-time
   - Forfait day employees with a minimum of two days per week in the office
   - Autonomous, capable of working independently, and having a dedicated workspace at home
   - Document does not mention specifics on job characteristics or employment types.

2. F","- A maximum of two days per week, non-consecutive, and up to six days per month
   - Not available for employees with less than six months of tenure or part-time employees with less than 60% of full-time hours.

3. A","- Voluntary for eligible employees
   - Limited to one-third of the team at a time
   - Manager's approval required, considering the team's needs and workload
   - Document does not mention specifics on the process for establishing telework arrangements.

4. C","- No specific mention of cost coverage for telework arrangements
   - Document does not mention meal allowance or IT setup costs.

5. P","- Document does not mention specific provisions for the right to disconnect or privacy for teleworkers.
   - Document does not mention specifics on the privacy of the worker.

The document does not mention specifics on the process for establishing telework arrangements, cost coverage, or meal allowance. Additionally, there is no mention of specific provisions for the right to disconnect or privacy for teleworkers.",T02922006823-44314687300031
390,"The telework policy applies to all employees of SPIE Operations who have been employed for at least three months and work at least 20 hours per week. Employees must have a stable and secure internet connection at their home and a dedicated workspace. The policy does not apply to trainees or apprentices (Article 1.2).

2. F","Telework is allowed for a maximum of one day per week. Employees must be present in the office for at least three days per week. Exceptions can be made for employees with specific job requirements or in cases of force majeure (Article 2.2).

3. A","Employees can request telework arrangements by submitting a request to their manager. Managers have the discretion to approve or deny the request based on the employee's job responsibilities and the needs of the company. Telework arrangements can be modified or terminated at any time by the company or the employee (Article 3.1).

4. C","The company is responsible for providing the necessary equipment and software for telework arrangements. Employees are responsible for maintaining the equipment and software and reporting any issues to the company. The company is not responsible for any additional costs incurred by the employee, such as internet or electricity bills (Article 4.1).

5. P","The company respects the right to disconnect and encourages employees to maintain a healthy work-life balance. Employees are not required to respond to work-related messages or emails outside of their regular work hours. The company also respects the privacy of employees' homes and does not conduct any surveillance or monitoring of employees' personal spaces (Article 5.1).

Note: The document does not mention specific provisions for the right to disconnect or privacy beyond the general principles outlined in the agreement.",T09520002556-39925875500020
391,"* Eligible workers are those with compatible functions and tasks, not in a probationary period, with at least 3 months tenure, and not a trainee or apprentice.
* Specific conditions apply to employees based on client sites and those with declared pregnancies or recognized disabilities.

*","* Telework is allowed up to 3 days per week, with flexible or fixed days.
* Days must be validated with the manager and communicated at least 2 weeks in advance.

*","* Telework arrangements are established through a double-voluntary and double-reversible process, with a relationship of trust between the employee and manager.
* The organization of telework is based on the results of the employee's work.

*","* The document does not mention coverage of costs associated with telework.

*","* The right to disconnect and privacy of the worker are respected.
* The document does not mention specific provisions for privacy.

Note: The document does not mention specific provisions for the coverage of costs associated with telework or specific privacy provisions.",T07521032888-43950608000043
392,"- The telework policy applies to all full-time employees with a permanent contract or a fixed-term contract of at least 12 months, after the probation period.
- Alternants and interns are not eligible for telework.
- Employees must have an autonomous work style and be proficient in using technology.
- The employee's role and the team's organization must be compatible with telework.
- The document does not mention any specific tenure or job characteristic criteria.

*","- Telework is allowed for a maximum of two days per week, depending on the employee's role and team organization.
- The employee and manager determine the days of telework, considering the needs of the service.
- The document does not mention minimum requirements for office presence.

*","- Telework arrangements are established through a mutual agreement between the employee and manager, considering the needs of the service.
- The manager has discretion over the allowability of telework.
- The document does not mention a specific process for obtaining permission.

*","- The company covers the costs of IT setup, including a high-speed internet connection and necessary software.
- The company also provides a meal allowance for telework days.
- The document does not mention any other specific cost coverage.

*","- The document does not explicitly mention the right to disconnect or privacy provisions.
- However, it emphasizes the importance of maintaining a balance between personal and professional life.
- The document encourages regular communication between the employee and manager to ensure the employee's well-being and productivity.",T09419004012-54207317600092
393,"All employees with a permanent or temporary contract, working at BRGM, regardless of their location, are eligible for telework. This includes apprentices, interns, and volunteers. The only exceptions are temporary workers and employees on external assignments (E2E). Eligibility is not based on job type, but rather on the ability to work autonomously and the compatibility of the job with telework (Article 1).
- *","Eligible employees can telework up to 10 days per month, prorated for part-time employees. Days can be taken consecutively or non-consecutively, and must be requested and approved in advance (Article 2).
- *","Telework arrangements are established through a declaration process in the SIRH system. The employee must submit a request for each day or half-day of telework, which is then approved or denied by the direct supervisor within 5 working days. In exceptional circumstances, telework can be implemented the same day with the supervisor's agreement (Article 3).
- *","The company provides an indemnity of 2.50€ per day of telework, up to 275€ per year. This is exempt from social contributions and taxes. The employee is responsible for maintaining their work equipment and ensuring a suitable work environment (Article 11).
- *","The company and employee must respect the right to disconnect and the privacy of the worker. During telework days, the employee must be reachable during working hours and remain available for work-related tasks (Article 6).

The document does not mention specific provisions for privacy beyond the general right to disconnect and the expectation of availability during working hours.",T04522004982-58205614900120
394,"- Eligible workers are those with tâches administratives that can be done remotely, after agreement with their manager (Article 2a).
- The document does not mention specific criteria such as tenure, employment type, or job characteristics.

F","- The document does not explicitly state the frequency of telework allowed.

A","- Telework arrangements are established through a voluntary request by the employee, followed by manager approval (Article 3).
- The manager has discretion over the allowability of telework.

C","- The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance.

P","- The document does not explicitly mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not explicitly address all the requested categories. It is a lengthy and complex legal text that primarily focuses on the definition and scope of telework, as well as the conditions for its implementation and termination. It does not provide concise answers to the specific questions posed.",T03422006774-31147185800077
395,"Eligible workers are those in a permanent contract with at least six months of tenure, working full-time or part-time (4 or 5 days a week) in administrative roles or other roles that can be performed autonomously and with the necessary IT skills (Article 2).
- *","Eligible workers can telework up to 3 days a week for full-time employees and 2 days a week for part-time employees (Article 3-2).
- *","Telework arrangements are established through a formal request by the employee or employer, with a response required within 10 days. The refusal must be justified (Article 3-4).
- *","The company provides and maintains necessary equipment, and covers related costs. An allocation for home office expenses is provided based on the number of telework days (Article 8-4).
- *","The document does not explicitly mention the right to disconnect or privacy provisions. However, it does emphasize the importance of maintaining the link with the work community and limiting the number of telework days (Article 3-1).",T03322010995-51078028100026
396,"Eligible employees are those with a CDI or CDD of more than six months, working full-time or at least 60% of a full-time position, not in apprenticeship or professional training contracts, and not on internships. The employee's work and activity in telework should not hinder the functioning of their team or require close management. (Article 3)
- *","Telework is allowed for 8 days per month, with days chosen by mutual agreement between the employee and their supervisor. Days can be modified with a 3-day notice, except in exceptional circumstances. A minimum of one day per week in the office is required. (Article 10)
- *","Telework arrangements are established through a written request by the employee to their supervisor, who has one month to accept or refuse. The refusal must be justified. (Article 4)
- *","The company provides necessary equipment for telework, including an office chair and desk. For regular home office workers, additional equipment such as a second screen, keyboard, and mouse are provided. (Article 12)
- *","The document does not mention provisions for the right to disconnect or privacy of the worker.

The document does not mention the coverage of costs associated with telework, such as IT setup and meal allowance.",T06821004543-37920621200076
397,"Eligible workers are those with a CDI or CDD contract, working at least 80% of full-time hours, with at least 6 months tenure in their role. They must perform autonomous tasks, have a compatible job, be involved in the collective, and meet logistical requirements for a home office. The document does not mention specific roles or departments.
- *","Telework is allowed up to 1 day per week, with at least 3 days worked on-site. For part-time employees (80-90%), telework is limited to 1 day every two weeks.
- *","Telework arrangements are established through a voluntary process involving the employee and manager. The manager assesses eligibility and compatibility, considering team dynamics and service needs.
- *","The company covers IT setup costs and meal allowances for teleworkers.
- *","The document does not explicitly address the right to disconnect or privacy, but it emphasizes the importance of maintaining the link with the collective and ensuring high levels of engagement and performance.

Confidence: 90%",T04919003351-40906415100031
398,"Eligible workers are those with autonomous work (≥ 20%), no need for spontaneous on-site presence, and necessary equipment/documents for telework. Posts must meet all three criteria to be eligible. The list of eligible posts is available in the annex.
- *","A maximum of 3 days per month is allowed for telework, with a 10% annual limit. This limit is calculated based on 218 or 219 working days.
- *","Telework is occasional and requires prior authorization. Authorization must be obtained preferably a week before the telework day via the GTA in Decidium. The manager can cancel the telework for operational reasons with a 2-day notice.
- *","The company does not provide additional equipment for telework. Costs related to telework, such as internet connection, are at the employee's expense.
- *","Employees are required to be reachable during regular working hours (8:00-18:30) and have their computer connected. Accountability and reporting are required. In case of an accident during telework, it is considered an accident at work. Confidentiality and cybersecurity are essential.

The document does not mention the right to disconnect or privacy provisions beyond the above points.",T07819003949-59682033200200
399,"Workers eligible for telework include those with at least one year of tenure, CDI or CDD contracts, and a minimum of 50% time. Excluded are apprentices, trainees, and those with jobs requiring physical presence or specific software/hardware. Handicapped workers are prioritized (Article 1).
- F","Telework is allowed up to 3 days per week for full-time workers and 2 days per month for part-time workers. A minimum office presence is required (Article 6).
- A","Telework arrangements are established through a written request to the supervisor, who has one month to accept or refuse. An entretien is organized for discussion (Article 2).
- C","The company provides necessary equipment and covers installation and maintenance costs. The employee is responsible for consumables and internet access (Article 11).
- P","The right to disconnect is recognized, and the use of webcams is optional. The company respects the worker's privacy and confidentiality (Article 15).
- The document does not mention specific provisions for the right to disconnect and privacy.",T03319002651-78202130700015
400,"All employees of the Association PST are eligible for telework (Article 2).
- *","Telework is allowed on specific days, including lundi, mardi, the first Thursday of each month, and vendredi, excluding school vacations (Article 3).
- *","Telework arrangements are established through a formal agreement between the employee and the Association. The manager has discretion over the allowability of telework (Article 1).
- *","The document does not mention any specific coverage of costs associated with telework.
- *","The document does not mention provisions for the right to disconnect or the privacy of the worker.

The document is an amendment to the original telework agreement, signed on April 12, 2021. It applies to all employees of the Association PST and modifies the days that can be teleworked. The amendment is for an indefinite period and is subject to the same formalities as the original agreement.",T01422005695-78071204800021
401,"All employees, excluding cadres dirigeants and interns, are eligible for telework if they have a CDI, have passed their probationary period, have been with the company for at least 3 months, are not in a professionalization or training program, have sufficient digital literacy, can work autonomously, have a dedicated workspace at home, have a high-speed internet connection, and have an electrical installation that meets safety standards.
2. F","Employees must be present in the office at least 2 days per week, and can telework up to 3 days per week. The number of days can be increased to 3 or 4 per week for certain management positions or for employees with additional responsibilities.
3. A","Employees must submit a written and motivated request to their manager to telework. The manager must respond within one month, and the employee must sign an agreement with the company outlining the terms and conditions of telework.
4. C","The company provides the necessary equipment for telework, including a laptop, second screen, headset, keyboard, mouse, and scanner. The company also covers the cost of internet access and additional office supplies.
5. P","The company provides a guide on how to work from home and prevent related risks. The company also encourages regular communication between managers and employees to identify any potential issues.

The document does not mention the right to disconnect or the privacy of the worker.",T05721005206-48958894700015
402,"- Eligible workers are those with at least 6 months tenure, able to work autonomously outside the company's premises, in a service that can accommodate telework, with compatible functions, in a suitable workspace, and proficient in necessary IT tools.
- Excluded are those whose presence is required, have specific technical/material constraints, or regularly work outside the company.
- Apprentices and professional contract trainees are also excluded.
- Partially eligible are the Quality, Navigability, and HR departments, subject to company approval.

*","- Telework is allowed once a week, with the day determined by the company after considering the employee's preference.
- A maximum of 10% of the site's total employees can telework simultaneously.

*","- Telework is established by mutual agreement between the company and the employee.
- The employee must request telework in writing, and the company has one month to respond.
- Refusal must be motivated and communicated to the employee.

*","- The company does not cover any costs associated with telework, except for the initial diagnostic electrical test if the employee's installation is not up to code.
- The employee is responsible for any surcharges in their home insurance policy.

*","- The right to disconnect is recognized, and the employee must be reachable during their regular work hours.
- The company does not disclose the employee's personal contact information.
- Planned hours for contact are agreed upon between the employee and their manager.

The document does not mention specific provisions for the right to disconnect and privacy beyond the general principles outlined above.",T01321010151-43277946000026
403,"All employees are eligible for telework, except for those in specific roles that require on-site presence, such as IT setup, telephony management, and physical mail handling. New hires, interns, and those on pre-departure notice can telework up to 3 days per week for the first 3 months, during their internship, and during their pre-departure notice period (Article 3).
- *","Telework is allowed up to 95% of an employee's working time, with no minimum requirement for office presence. The frequency and duration of telework can vary based on client needs and project progression (Article 3).
- *","Employees can request telework through their manager, who has 15 days to accept or reject the request. Reasons for refusal must be communicated, and the employee can appeal to HR if needed. Telework is voluntary for both the employee and the employer (Article 2).
- *","The company provides an annual 200€ allowance for ergonomic equipment and reimburses internet, electricity, and heating costs based on the number of telework days per month. Travel expenses are not covered (Article 8).
- *","The right to disconnect is recognized, and employees are not required to respond to work-related messages outside of their regular work hours. The company encourages regular on-site visits to maintain social connections and prevent isolation (Article 11).

The document does not mention specific provisions for privacy in the context of telework.",T07521032262-41816609600069
404,"- Eligible workers are those with an autonomous role, not requiring constant supervision or physical presence. This is determined by the manager and HR, considering factors such as mastery of job tasks, communication skills, and ability to work independently.

F","- Telework is allowed up to 2 days per week for full-time employees.
- The number of days and organization are determined by the manager and employee, considering the nature of the work, team dynamics, and client needs.

A","- Telework arrangements are established through a mutual agreement between the manager and employee, considering the employee's role, autonomy, and the needs of the team and clients.
- The agreement is formalized through an annual avenant to the employment contract.

C","- The company provides a monthly indemnity of 5 or 10 euros to cover additional costs associated with telework.
- The employee is responsible for ensuring a secure and suitable work environment, including a stable internet connection and ergonomic setup.

P","- The company and employee agree to respect the right to disconnect and maintain a balance between professional and personal life.
- The employee is expected to be reachable during regular business hours and to manage their time effectively to avoid overwork or burnout.
- The company is committed to providing training and resources to support employees in managing their time and maintaining work-life balance.",T02921004874-41006906600042
405,"- Eligible workers are those with autonomy in their professional tasks and the ability to manage their time effectively.
- All employees, including those on fixed-term contracts, are eligible.
- Alternants and stagiaires may be eligible, considering their learning needs.
- People with disabilities and those with medical recommendations are prioritized.

*","- Telework is allowed up to three days per week, with at least one day of mandatory on-site presence.
- Days of telework are flexible and can be adjusted based on individual and team needs.

*","- Telework arrangements are established through a formal request process, with approval from the direct manager and HR.
- The request form includes the employee's name, department, job title, and desired start date.
- The employee must provide an attestation of their home's Internet quality and an attestation of their home's electrical installation safety.

*","- The company covers a fixed allocation for telework-related expenses, such as electricity and Internet costs.
- The allocation is calculated based on the number of telework days and is paid monthly.

*","- The right to disconnect is respected, with clear plages horaires de disponibilité du télétravailleur.
- The employee's privacy is protected, with no expectation of constant availability or overtime work.

**Documentation**
- The document does not explicitly mention the document number for each category.
- The document does not mention the process for telework occasionnel or the specifics of the right to disconnect.

**Note**: The response is within the 300-token limit.",T03822010285-35020738700027
406,"Eligible workers are those in contrat à durée indéterminée, contrat à durée déterminée (excluding alternance in apprenticeship, contrat de professionnalisation, or stage), temps plein or temps partiel of at least 80%, with at least 4 months tenure in the company and function. Excluded are cadre dirigeants, those with children or parents at home, and those with non-professional activities during work hours. (Article 3.2)
- *","Telework is allowed one day per week, with a maximum of 1 day. (Article 9.1)
- *","Employees must submit a written request to their manager and HR. Managers must validate the request and sign an avenant to the contract. (Article 4.1, 4.2)
- *","The company contributes 5 euros per month to the employee's internet bill. (Article 13)
- *","The document does not mention provisions for the right to disconnect or privacy.

Note: The document does not mention specific details about the right to disconnect or privacy provisions.",T09119002425-81540950300027
407,"**
- Eligible workers are those with a CDI, CDD, intérim, or apprenticeship contract of at least 6 months, and at least 3 months of tenure in their role.
- The employee's activities must be suitable for remote work, and they must have the necessary autonomy and professional skills.
- The document does not mention specific exclusions for certain job types or roles.

*","**
- Telework is allowed up to 25 days per trimestre, with at least 2 days of physical presence required per week.
- The employee and manager determine the number and scheduling of telework days.
- Days not used in a trimestre cannot be carried over to the next.

*","**
- Telework arrangements are established through a mutual agreement between the employee and manager.
- The manager must ensure the telework arrangement is compatible with the team and service's needs.
- The employee must complete a form to request telework, and the manager and HR must approve it.

*","**
- The document does not mention specific coverage of costs associated with telework, such as IT setup or meal allowance.

*","**
- The right to disconnect is recognized, and the document encourages respect for personal time and avoiding professional contact outside of working hours.
- The document does not explicitly mention privacy provisions for teleworkers.

Note: The document does not explicitly address all topics, and some sections are not mentioned.",T07721006316-39943077600027
408,"- Eligible workers are those with a ""télétravaillable"" position, demonstrating autonomy, ability to work without constant supervision, and capacity to manage their time effectively (Article 1).
- Apprentices, alternants, and interns can also be eligible with school approval (Article 1).
- Non-compatible positions include those requiring physical presence or specific equipment (Article 1).

*","- Telework is allowed up to 40% of the weekly working time (Article 1).
- Teletravail can be performed from a secondary residence in France (Article 1).
- Days cannot be carried over from one week to another (Article 1).

*","- Telework arrangements are established through discussions with the line manager and formal requests via email (Article 1).
- The company reserves the right to grant additional telework days for exceptional circumstances (Article 1).

*","- The company covers the cost of equipment and installation up to 150 euros TTC (Article 4).
- The company does not cover travel costs between primary and secondary residences (Article 1).

*","- The company promotes the right to disconnect and discourages communication outside of working hours (Article 4).
- The document does not explicitly mention privacy provisions for the worker.

The document does not mention specific privacy provisions for the worker.",T09522005716-52277702800013
409,"- Permanent contract with at least 6 months tenure.
   - Full-time or more than 80% contract.
   - Compatible with telework activities and equipped with necessary materials.
   - Compatible home environment for telework.
   - Signed attestation for telework conditions.

2. F","- Maximum 3 days per week.
   - Modulable telework with 1-12 days per month.
   - No carryover of unused days.

3. A","- Voluntary for both parties.
   - Written request to manager with 15-day response limit.
   - Avenant to the contract for formalization.

4. C","- 5 Euros per month indemnity for professional expenses.
   - No prorated transport indemnity.

5. P","- Right to disconnect and unavailability outside working hours.
   - No sanctions for unavailability.
   - Same rights as on-site employees.
   - Health and safety measures for teleworkers.

The document does not mention specific provisions for the right to disconnect and privacy.",T06022004345-34987692000043
410,"- Eligible workers are under contract with the company, have 3 months of seniority, and have a job that can be done autonomously or with sufficient autonomy.
- Exclusions: alternates, interns, and those with jobs requiring physical presence or specific tools.
- Eligibility is determined by the manager and/or HR department.

F","- Regular telework is limited to 20% or 40% of weekly working days for full-time employees.
- Part-time employees can telework 20% of their working days or one day per week.
- Occasional telework is limited to 30 days per year for full-time employees and prorated for part-time employees.

A","- Telework arrangements are established through a formalized agreement between the employee and employer.
- The employee must submit a written, motivated request to their manager and HR department.
- The employer has one month to accept or reject the request.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not explicitly address all categories, and some sections may not apply to the telework policy.",T04421010576-40291262000182
411,"- Eligible workers are those with a minimum of 6 months tenure for permanent contracts, who demonstrate sufficient autonomy, occupy a full-time or part-time position of at least 80%, and are not in a CDD or apprenticeship.
- Certain job types are excluded from eligibility, as determined by the HR department.

F","- Telework is allowed for a maximum of 3 days per week, with a minimum of 2 days on-site.
- Telework is exercised in full days, and can be occasional or recurrent.

A","- Telework is established through a voluntary request by the employee, subject to manager approval and the availability of compatible positions.
- A 3-month adaptation period is provided for both parties to assess the suitability of telework.

C","- The company contributes to the installation of telework equipment, covering 50% of the costs up to 42 MG (153.3 euros).
- A daily indemnity of 0.7 MG (2.55 euros) is provided for each day of telework.

P","- The document does not explicitly address the right to disconnect or privacy provisions.

Note: The document does not mention specific details regarding the right to disconnect or privacy provisions.",T04221005057-37970634400049
412,"Employees eligible for telework include those with a minimum of one year of tenure, under a permanent or fixed-term contract, working full-time or part-time with at least 50% presence in the office. The employee's role must not require physical presence and must allow for autonomous work. Excluded positions include nomadic workers, interns, apprentices, and cadre dirigeants. (Article 2)

2. F","Telework is allowed for one non-fractionable day per week, with a maximum of 20 days per year. (Article 3)

3. A","Telework arrangements are established through a collective decision by the employee, their manager, the N+2, and the HR department. The decision is based on the employee's eligibility, team organization, and the availability of a dedicated workspace with high-speed internet. (Article 4)

4. C","Nexans Aerospace France covers the costs of IT setup and provides an annual allowance for internet access. Employees are responsible for their workspace's electrical conformity and may receive up to 50 euros for a diagnostic. (Article 7)

5. P","The right to disconnect is recognized, and employees are required to respect working hours and take regular breaks. The document does not explicitly mention privacy provisions. (Article 8)

Note: The document does not mention specific sections for the right to disconnect or privacy. The provided text was adapted to include these topics.",T09121007638-84447325600023
413,"- Permanent employees of NUTRIBIO Montauban with a stable work contract
   - Employees with a minimum of 6 months seniority
   - Employees with a stable and secure internet connection at home
   - Employees with a dedicated workspace at home
   - Employees with an assurance covering professional activities at home
   - Employees with a post compatible with telework
   - Employees with a minimum of 60% time-based contract (Article 2)

2. F","- A maximum of 2 days per week
   - A minimum of 1 day per month
   - No telework on Wednesdays for part-time employees (Article 4.1.2)

3. A","- Voluntary participation
   - Manager's approval required
   - 72-hour notice for telework days
   - Manager's decision to refuse telework must be justified (Article 3)

4. C","- No specific mention of cost coverage in the document

5. P","- Respect for the right to disconnect
   - No specific mention of privacy provisions in the document",T08222001217-32692181400074
414,"- Employees with at least 2 months of tenure and a full-time or part-time contract (minimum 80%) are eligible.
- Excluded: apprentices, professional contract holders, interns, temps d'entreprise, and intérimaires.
- Employees must have a compatible home for telework, including a dedicated workspace and internet access.
- Employees must have an assurance multirisque habitation covering telework.

F","- Eligible employees can telework up to 2 days per month (employees with CDI, CDD, and temps d'entreprise) or up to 4 days per month (cadres autonomes).
- TECH employees can telework up to 2 days per week.

A","- Telework is established by mutual agreement between the employee and manager.
- The manager has 7 days to respond to a telework request.
- The employee and manager agree on the modalities of telework.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention specific provisions for the right to disconnect and the privacy of the worker, nor does it explicitly address the coverage of costs associated with telework.",T09320003966-43431729300018
415,"All employees of Flex N Gate Marles, regardless of employment type or tenure, are eligible for telework. However, it is subject to the employee's role being compatible with remote work and the availability of necessary technical resources (Article 2).
- *","Telework is allowed for a maximum of one day per week for full-time and part-time employees (Article 3.2).
- *","Telework arrangements are established through a formal request process via a provided form. The manager and HR have discretion to approve or deny the request, with reasons for refusal including incompatibility with the employee's role, technical issues, or excessive demand (Article 3.1).
- *","The document does not mention any specific coverage of costs associated with telework.
- *","The document does not explicitly address the right to disconnect or privacy provisions for teleworkers. However, it does emphasize the importance of maintaining the same rights for teleworkers as for on-site employees (Article 6.1).",T06221006263-74981188100020
416,"- Eligible workers are those in permanent, full-time contracts with at least six months of tenure in the company.
- They must demonstrate autonomy, ability to work independently, and good knowledge of their post.
- Eligibility is subject to the employee's role and the availability of necessary equipment.

F","- Telework is allowed up to 10 days per year, divided into half-days.
- Telework is not permitted during July and August.

A","- Telework arrangements are established through a formal request process, requiring manager and HR approval.
- The employee must provide an attestation on the conformity of their electrical installations and a document justifying internet access.

C","- The company does not cover any costs related to telework at home.

P","- The document does not mention provisions for the right to disconnect or privacy.

Note: The document does not mention specific provisions for the right to disconnect or privacy.",T09319002444-77572845400023
417,"- Eligible workers are those who have completed their probationary period and are not in a period of essential physical presence on the job site.
- Excluded are employees whose jobs require regular and significant physical presence, such as those in the bar, maintenance, and auxiliary social work.
- The Association may also exclude certain positions and professions from eligibility.
- A maximum of 30% of the workforce can be teleworkers.

F","- Telework is allowed for a minimum of 3 days per week, with the remaining days spent on-site.
- The telework arrangement is established for 12 months, with a 3-month adaptation period.

A","- The telework arrangement is established through an avenant to the employment contract.
- The employee must have a dedicated workspace at home and ensure the security of their documents and communications.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

The document does not mention specific topics such as indemnization for telework, the right to disconnect, and the privacy of the worker.",T03321008713-78184684500035
418,"- Employees with a CDI, working full-time or at least 80% with a minimum of 12 months of tenure in the company are eligible.
   - The employee must have autonomy in their role and not require constant managerial support.
   - The employee's role must be suitable for remote work and have compatible IT equipment.
   - The document does not mention any other specific criteria.

2. F","- Telework is allowed one day per week, with a minimum of two days in the office.
   - The day of telework can be chosen flexibly, except during school holidays and on Mondays.
   - The document does not mention any specific frequency rules beyond these.

3. A","- Telework arrangements are established through a formal request process, with a three-day notice period.
   - The manager has discretion to approve or deny the request based on the employee's eligibility and the needs of the service.
   - The document does not mention any other specific arrangement rules.

4. C","- The document does not mention any specific coverage of costs associated with telework.
   - Employees are responsible for providing their own high-speed internet and ensuring a safe and ergonomic workspace.

5. P","- The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.
   - The document does mention the importance of maintaining social links with the company and colleagues.
   - The document does not mention any specific privacy rules beyond these.",T04520002627-77560636100019
