,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
301,"- **Article Reference**: The document does not mention specific criteria for eligibility.
- **Summary**: The document does not mention eligibility criteria for telework.

### F","- **Article Reference**: The document does not mention the frequency of telework allowed.
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: The document does not mention the process for establishing telework arrangements.
- **Summary**: The document does not mention the process for establishing telework arrangements.

### C","- **Article Reference**: The document does not mention coverage of costs associated with telework.
- **Summary**: The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention provisions for the right to disconnect and the privacy of the worker.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000042067581
302,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: Article 1.3
- **Summary**:
  - Telework is compensated based on the number of days worked from home per week.
  - Compensation rates:
    - 5 days/week: €50 net/month
    - 4 days/week: €40 net/month
    - 3 days/week: €30 net/month
    - 2 days/week: €20 net/month
    - 1 day/week: €10 net/month
  - This compensation applies from March 16, 2020, to May 15, 2020.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained or if the manager has discretion over telework allowability.

### C","- **Article Reference**: Article 1.3
- **Summary**:
  - A telework allowance of up to €100 will be provided to employees who telework.
  - The allowance is tiered based on the number of telework days per week, as detailed in the ""Frequency"" section.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect or the privacy of the worker.",ACCOTEXT000042102265
303,"- **Article 1**: All employees are eligible for telework on a voluntary basis.
- Telework can be organized by half-day or full-day increments.
- Certain projects and activities may require physical presence in the office, and telework must be coordinated with managers.

### F","- **Article 1**: Employees can telework 1 to 5 days per week.
- The frequency of telework is flexible and can be adjusted based on the needs of the employee and the organization.

### A","- **Article 1**: Telework arrangements must be made in consultation with managers.
- Managers are responsible for organizing work and ensuring that physical meetings are scheduled as needed.
- Telework is based on mutual agreement between the employee and the manager.

### C","- The document does not mention costs.

### P","- The document does not mention privacy.

This summary provides a concise overview of the company's telework policy, ensuring employees understand their eligibility, the frequency of telework allowed, the process for establishing telework arrangements, and the coverage of costs and privacy provisions.",ACCOTEXT000042118856
304,"- **Article Reference**: Article 1
- **Summary**:
  - All employees at RAYNET SAS establishments in France are eligible.
  - No specific criteria regarding tenure, employment type, or job characteristics are mentioned.

### F","- **Article Reference**: Article 2.1
- **Summary**:
  - Employees can choose to work on-site or telework.
  - Must work at least one full day or two half-days on-site each week.

### A","- **Article Reference**: Article 2.2
- **Summary**:
  - Employees must inform their hierarchy weekly about their work location choices.
  - Telework is voluntary and can be initiated by the employer.
  - No need for a formal request or contract amendment during this temporary period.

### C","- **Article Reference**: Article VI
- **Summary**:
  - The company provides necessary IT equipment.
  - Employees receive a fixed allowance for telework-related expenses.

### P","- **Article Reference**: Article V.6
- **Summary**:
  - Confidentiality must be maintained during telework.
  - The document does not mention the right to disconnect explicitly.

If any topic is not mentioned, it is stated as such. This summary adheres to the 300-token limit.",ACCOTEXT000042260092
305,"- **Article Reference**: Article 2.1
- **Summary**:
  - All employees of RAYGROUP SASU in France are eligible.
  - No specific tenure or employment type criteria mentioned.
  - Employees must inform their hierarchy weekly about their work location choices.

### F","- **Article Reference**: Article 2.1 and Article V
- **Summary**:
  - Employees can telework up to the duration of their weekly activity minus one day.
  - Must work at least one full day or two half-days on-site each week.

### A","- **Article Reference**: Article III and Article IV
- **Summary**:
  - Telework does not require manager approval but must be communicated to the hierarchy weekly.
  - Voluntary basis; no formal request or contract amendment needed.
  - Telework can be suspended or re-evaluated in case of a work accident.

### C","- **Article Reference**: Article VI
- **Summary**:
  - Company covers IT setup and maintenance.
  - No mention of meal allowances.

### P","- **Article Reference**: Article V and Article VII
- **Summary**:
  - Confidentiality must be maintained.
  - No specific mention of the right to disconnect.
  - Health and safety measures, including accident reporting, are in place.

The document does not mention specific provisions for the right to disconnect.",ACCOTEXT000042260094
306,"- **Article 1 & 2**: 
  - Eligible workers include part-time employees working less than 80% of the legal weekly hours.
  - Telework can be granted to professionalization contract holders, apprentices, and interns with manager approval.
  - Telework may apply to temporary workers during specific conditions like a health crisis.
  - Employees can request telework if compatible with their role and service function, subject to company and HR approval.
  - The company can propose telework, requiring employee agreement.

### F","- **Article 4**:
  - Standard telework duration is up to 3 days per week.
  - In special cases, telework can extend to 4 or 5 days per week with management and HR approval.

### A","- **Article 2 & 9**:
  - Telework arrangements require an addendum to the employment contract, valid for up to 5 years, renewable by mutual agreement.
  - Telework can be revoked with a one-month notice by either the employee or the manager, except in exceptional circumstances.

### C","- **Article 6**:
  - A monthly allowance is provided: €10 for one day/week, €20 for two days/week, and €30 for three days/week.
  - The allowance is adjusted annually based on the INSEE inflation index.
  - Specific equipment needs must be requested through the company’s material allocation procedure.

### P","- **Article 9**:
  - The right to disconnect is acknowledged, with a charter in place.
  - Regular managerial contact is maintained to prevent isolation and ensure workload management.
  - Telework conditions and workload are reviewed annually during professional interviews.

The document does not mention meal allowance.",ACCOTEXT000042335477
307,"- **Article 1 & 2**: 
  - Eligible workers include full-time and part-time employees (working less than 80% of the legal weekly hours).
  - Telework can be granted to professionalization contract holders, apprentices, and interns with manager approval.
  - Temporary workers may be eligible during exceptional circumstances (e.g., health crises).

### F","- **Article 4**:
  - Standard telework duration is up to 3 days per week.
  - In special cases, this can be extended to 4 or 5 days per week with management and HR approval.

### A","- **Article 2 & 9**:
  - Telework can be requested by employees or proposed by the company.
  - Requires compatibility with job functions and service operations.
  - Formalized through an addendum to the employment contract, valid for up to 5 years, renewable.

### C","- **Article 6**:
  - Monthly allowance provided: €10 for 1 day/week, €20 for 2 days/week, €30 for 3 days/week.
  - Adjusted annually based on inflation rates.
  - Specific equipment needs must be requested through the company’s material provision procedure.

### P","- **Article 9**:
  - Telework agreements include a reference to the company’s right to disconnect policy.
  - Ensures employees' privacy and disconnection rights are respected.

The document does not mention meal allowances.",ACCOTEXT000042335478
308,"(Article 1 & 2)
- **Eligible Workers**:
  - Full-time and part-time employees (less than 80% of legal weekly hours).
  - Professionalization contract holders, apprentices, and interns (with manager approval).
  - Temporary workers during specific conditions (e.g., health crises).
  - Employees whose job functions and service operations are compatible with telework.

### F","(Article 4)
- **Telework Frequency**:
  - Up to 3 days per week for most employees.
  - Can be extended to 4 or 5 days per week with management and HR approval.

### A","(Article 2 & 9)
- **Establishing Telework**:
  - Requires employee request and compatibility check with job function and service.
  - Needs company proposal and employee agreement.
  - Formalized through an addendum to the employment contract, renewable every 5 years.
  - Can be revoked with a one-month notice.

### C","(Article 6)
- **Cost Coverage**:
  - Monthly allowance based on telework days:
    - €10 for 1 day/week.
    - €20 for 2 days/week.
    - €30 for 3 days/week.
  - Adjusted annually based on inflation index.
  - Specific equipment requests follow the company’s material provision procedure.

### P","(Article 9)
- **Privacy Provisions**:
  - Right to disconnect is acknowledged in the telework addendum.
  - Regular managerial contact to prevent isolation.
  - Annual review of telework conditions and workload during professional interviews.

The document does not mention meal allowance.",ACCOTEXT000042335481
309,"- **Article 3**: Telework is available for employees whose work can be organized in this manner.
- No specific criteria such as tenure or employment type are mentioned.

### F","- **Article 3**: Telework can be regular or occasional, depending on activity constraints.
- The document does not specify the number of days per week permitted or minimum office presence requirements.

### A","- **Article 3**: Telework arrangements require a request from the employee and the employer's agreement.
- Future negotiations will define detailed implementation modalities, or a charter will be created by the Direction after consulting the Committee.

### C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P",- The document does not mention provisions for the right to disconnect or the privacy of the worker.,ACCOTEXT000042335483
310,"- **Article 4.2 & 4.3**
  - Eligible: Employees with permanent (CDI) or fixed-term (CDD) contracts.
  - Excluded: Apprentices, interns, and PhD students.
  - Minimum tenure: 3 months at Grenoble Ecole de Management.

### F","- **Article 6.2**
  - Minimum office presence: 3 days per week.
  - Maximum telework: 2 days per week.
  - Specifics: Employees working 3 days or less per week are not eligible for telework.

### A","- **Article 4.5 & 6.3**
  - Requires manager's approval based on:
    - Employee's autonomy, job mastery, and IT skills.
    - Job suitability for telework.
  - Telework requests must be made during annual campaigns in November.

### C","- **The document does not mention costs.**

### P","- **Article 3.6 & 7.1**
  - Right to disconnect during non-working periods (e.g., holidays, weekends).
  - Employees are not required to respond to messages outside of working hours unless in urgent situations.
  - Respect for private life with defined availability hours; employees are not expected to be reachable outside these hours.",ACCOTEXT000042335501
311,"- **Article Reference**: Article 2.1
- **Summary**:
  - All employees of RAYGROUP SASU in France are eligible for telework.
  - No specific criteria regarding tenure, employment type, or job characteristics are mentioned.

### F","- **Article Reference**: Article 2.1
- **Summary**:
  - Employees can choose to work either on-site or via telework.
  - Must work at least one full day or two half-days on-site each week.

### A","- **Article Reference**: Article 2.2, Article III
- **Summary**:
  - Telework does not require manager approval.
  - Employees must inform their hierarchy weekly about their work location choices.
  - Voluntary basis and can be suspended or adapted as needed.

### C","- **Article Reference**: Article VI
- **Summary**:
  - Company covers costs related to IT setup and maintenance.
  - No mention of meal allowances.

### P","- **Article Reference**: Article V, Article VII
- **Summary**:
  - Confidentiality must be maintained during telework.
  - No specific mention of the right to disconnect.
  - Health and safety measures, including accident reporting, are in place.

The document does not mention specific provisions for the right to disconnect.",ACCOTEXT000042446418
312,"- **Article Reference**: Article 2.1
- **Summary**:
  - All employees of RAYNET SAS in France are eligible.
  - Employees must work at least one full day or two half-days on-site each week.

### F","- **Article Reference**: Article V, Part 1
- **Summary**:
  - Telework is allowed up to the duration of the weekly work schedule minus one mandatory on-site day.
  - The on-site day can be split into two half-days.

### A","- **Article Reference**: Article IV
- **Summary**:
  - Telework is voluntary.
  - Employees must inform their hierarchy weekly about their work location.
  - Telework can be initiated by the employer.
  - Specific provisions for vulnerable individuals and disabled workers.

### C","- **Article Reference**: Article VI
- **Summary**:
  - The company provides necessary IT equipment.
  - A fixed allowance is provided for telework-related expenses.

### P","- **Article Reference**: Article V, Part 6
- **Summary**:
  - Confidentiality must be maintained during telework.
  - The document does not mention the right to disconnect explicitly.",ACCOTEXT000042476804
313,"- **Article 2**: 
  - Must occupy a position that can occasionally be performed remotely.
  - Must not be in a probationary period and hold a CDD or CDI contract.
  - Must have sufficient autonomy in their role.
  - Must have appropriate equipment and a suitable home environment (high-speed internet, compliant electrical installation, insurance coverage, and a dedicated workspace).

### F","- **Article 4.1**:
  - Telework is allowed up to 3 days per week.
  - Employees must be present in the office at least 2 days per week.
  - Annual telework days are capped at 80, with a possible additional 10 days for those living more than 50 km from the office.

### A","- **Article 3.1**:
  - Telework is voluntary and requires written approval from the manager and HR.
  - The process includes a written request, review, and a response within one month.
  - An addendum to the employment contract will be created if approved, detailing the telework terms.

### C","- **Article 4.3.2**:
  - The company provides necessary equipment such as a laptop and a professional phone.
  - Employees must ensure the proper maintenance and security of the provided equipment.

### P","- **Article 4.2**:
  - The company respects the employee's privacy, with contact hours agreed upon and specified in the contract addendum.
- **Article 5.3**:
  - Employees must maintain the confidentiality and security of company information and data.

The document does not mention meal allowance.",ACCOTEXT000042525657
314,"- **Article Reference**: Article 1
- **Summary**:
  - All employees of RAYGROUP SASU located in France are eligible for telework.
  - No specific criteria such as tenure, employment type, or job characteristics are mentioned.

### F","- **Article Reference**: Article 2.1
- **Summary**:
  - Employees can choose to work either on-site or via telework.
  - Must work at least one full day or two half-days on-site each week.

### A","- **Article Reference**: Article 2.2, Article III
- **Summary**:
  - Telework does not require manager approval.
  - Employees must inform their hierarchy weekly about their work location choices.
  - Voluntary basis, with specific provisions for suspension and special cases.

### C","- **Article Reference**: Article VI
- **Summary**:
  - The company covers costs related to IT setup and maintenance.
  - No mention of meal allowances.

### P","- **Article Reference**: Article V, Article VI
- **Summary**:
  - Confidentiality must be maintained during telework.
  - No specific mention of the right to disconnect or additional privacy provisions.

The document does not mention specific privacy provisions beyond confidentiality.",ACCOTEXT000042516503
315,"- **Article Reference**: Article 1
- **Summary**:
  - All employees of RAYNET SAS in France are eligible.
  - No specific criteria regarding tenure, employment type, or job characteristics are mentioned.

### F","- **Article Reference**: Article 2.1
- **Summary**:
  - Employees can choose to work on-site or telework.
  - Must work at least one full day or two half-days on-site each week.

### A","- **Article Reference**: Article 2.2
- **Summary**:
  - Employees must inform their hierarchy weekly about their work location choices.
  - Telework is voluntary and can be initiated by the employer.
  - No need for a formal request or contract amendment during the temporary period.

### C","- **Article Reference**: Article VI
- **Summary**:
  - The company provides necessary work equipment and IT setup.
  - An indemnity allowance is provided for telework-related expenses.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**:
  - The document does not mention provisions for the right to disconnect or worker privacy.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000042525661
316,"- **Article 2**: 
  - Must work full-time or at least 80% part-time.
  - Must have at least 1 year of tenure with the company.
  - Must belong to a service or team whose activities are compatible with telework.
  - Must use digital communication tools in their usual functions.
  - Must demonstrate sufficient autonomy in their role.
  - Specific eligible roles include various positions in Management, Supply-Chain, Water-oxygenated Processes, Chlorine/Soda Processes, Purchases, HSEI, Technical Services, Manufacturing, Operational Excellence, and Human Resources.

### F","- **The document does not mention frequency**.

### A","- **Article 2**: 
  - Telework arrangements are established after consultation with the Unions regarding the nature of activities, organization, and service needs.
  - The management will consider requests for occasional telework, even for roles not eligible for regular telework.

### C","- **The document does not mention costs**.

### P",- **The document does not mention privacy**.,ACCOTEXT000042626449
317,"- **Article 2**: All employees of Dauphiné Savoie Maintenance Services placed in an exceptional telework situation are eligible, except for interns and seconded employees.

### F","- The document does not mention the frequency of telework allowed.

### A","- **Article 3**: 
  - Employees were informed by their managers about the telework arrangement.
  - Employees must remain reachable during their usual working hours.
  - Any absence due to illness or accident must be reported and justified promptly.
  - Legal and conventional health and safety regulations must be strictly followed.

### C","- **Article 4**: 
  - A fixed indemnity is provided, capped at 46 euros.
  - Reimbursement for supplies (e.g., ink, paper) is available through expense reports.
  - Meal vouchers are provided if the telework includes meal times.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000042651835
318,"- **Article 2.1**: 
  - All employees whose roles and missions allow for telework are eligible.
  - No specific tenure or employment type criteria mentioned.

### F","- **Article 2.1**:
  - Employees must work at least 1 full day or 2 half-days on-site each week.
  - Recommended to work on-site at least 2 full days or 4 half-days weekly.

### A","- **Article 2.2**:
  - Telework arrangements require prior agreement with the employee's direct supervisor.
  - The supervisor has discretion over the telework schedule based on individual and collective mission requirements.

### C","- **Article 7**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article 6**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000042831594
319,,,,,,ACCOTEXT000042831615
320,"- **Article III B**: Eligible employees include those whose job does not require full-time physical presence and can work autonomously.
- Criteria include:
  - Nature of work (e.g., not requiring significant machinery)
  - Confidentiality of data
  - Employee's ability to work remotely
  - Service configuration and organization
  - Employee's autonomy level
- Only full-time and part-time (at least 80%) CDI employees are eligible.
- CDD and CDI on probation are limited to one telework day per week.

### F","- **Article V A**: Regular telework is capped at 84 days per year, averaging 2 days per week.
- Maximum of 3 telework days per week with manager approval.
- Employees must be present in the office at least 2 days per week.
- **Article V B**: Occasional telework is limited to 12 days per year.

### A","- **Article IV**: Employees must inform their manager and HRM in writing to request telework.
- Manager and HRM must approve the request.
- A written response is provided within one month.
- Telework is based on mutual agreement and can be terminated by either party with notice.

### C","- **Article VI B**: The company provides necessary IT equipment (e.g., laptop, VPN access).
- **Article VI E**: Professional phone call costs are reimbursed with receipts.
- Internet costs are borne by the employee.

### P","- **Article V G**: Employees have the right to disconnect outside defined working hours.
- **Article V F**: Employees must ensure data confidentiality and follow company security protocols.
- **Article V E**: Contact is limited to agreed working hours, typically 9:00-11:30 and 14:00-16:00.

The document does not mention meal allowance.",ACCOTEXT000042831631
321,"- **Article Reference**: III-1
- **Summary**:
  - Telework is available to employees working from their primary residence, secondary residence, or a company-approved coworking space.
  - Employees must declare their telework location to HR and inform them of any changes.
  - Telework can be implemented occasionally for specific circumstances (e.g., transport issues, pollution, weather, public order threats).
  - Telework is also available for employees with disabilities under certain conditions.

### F","- **Article Reference**: V-1
- **Summary**:
  - **IT Support Team**:
    - Maximum of 13 days (26 half-days) per quarter, up to 2 days (4 half-days) per week.
    - Part-time employees have prorated limits.
  - **Other Teams**:
    - Maximum of 109 days per year, up to 3 days per week.
    - Part-time employees have prorated limits.
  - Days are non-transferable between quarters or years.

### A","- **Article Reference**: IV-7
- **Summary**:
  - Telework arrangements require consent from the employee and approval from HR and the manager.
  - In exceptional circumstances (e.g., epidemics), the company can mandate telework.
  - Telework can be recommended by a doctor and requires HR and manager approval.

### C","- **Article Reference**: VI-6
- **Summary**:
  - The company provides necessary equipment (laptop, connection token, headset).
  - A monthly allowance of €10 is provided for telework-related expenses, paid biannually.
  - Printing costs are not reimbursed and should be done at the office.

### P","- **Article Reference**: V-4
- **Summary**:
  - Employees must be reachable during fixed hours (9:00-11:30 and 14:00-16:00).
  - The company respects the employee's right to disconnect outside of working hours.
  - The internal company regulations and IT policy apply during telework.",ACCOTEXT000043115810
322,"- **Article 2 & 3-2**: 
  - All employees, regardless of classification.
  - Must have a CDI or CDD contract.
  - Must work full-time or part-time with at least 80% of full-time hours.
  - Must demonstrate autonomy, good time management, and proficiency in necessary IT applications.
  - Job roles must be compatible with telework, excluding roles requiring daily physical presence or specific on-site tasks.

### F","- **Article 4-1**:
  - Telework is allowed up to 1 day per week, potentially increasing to 2 days after a 6-month adaptation period.
  - Telework can be organized by full or half days.

### A","- **Article 3-1 & 6.1**:
  - Telework is voluntary and requires mutual agreement between the employee, their manager, and HR.
  - Requests must be submitted via email and reviewed within 30 days.
  - An addendum to the employment contract will formalize the telework arrangement.

### C","- **Article 5.1**:
  - No financial support for internet or home office setup.
  - Employees must use their own internet and basic furniture.
  - IT and phone equipment provided only if already available to the employee.

### P","- **Article 8.4 & 10**:
  - Employees must respect work hours and take regular breaks, including a lunch break.
  - Confidentiality of work-related data must be maintained.
  - Employees have the right to disconnect outside of work hours. 

The document does not mention meal allowance.",ACCOTEXT000043122719
323,"(Article 3.3)**

- Telework eligibility is determined by the Human Resources Director (DRH).
- Specific criteria such as tenure, employment type, or job characteristics are not explicitly mentioned.
- The document does not provide detailed criteria for eligibility.

*","- The document does not mention the frequency of telework allowed or any minimum requirements for the employee’s presence in the office.

*","(Article 3.3)**

- Telework arrangements are subject to the discretion of the Human Resources Director (DRH).
- Employees must obtain permission from the DRH to transition to telework.

*","- The document does not mention the coverage of costs associated with telework, such as IT setup or meal allowance.

*",- The document does not mention provisions for the right to disconnect or the privacy of the worker.,ACCOTEXT000043174675
324,"- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Workers eligible for telework include those with a minimum tenure of 6 months.
  - Both full-time and part-time employees are eligible.
  - Job characteristics must allow for remote completion of tasks.

### F","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Telework is allowed up to 2 days per week.
  - Employees must be present in the office at least 3 days per week.

### A","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Telework arrangements require prior permission.
  - Managers have discretion over the allowability of telework.
  - A formal request must be submitted and approved.

### C","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - The company covers IT setup costs.
  - No meal allowance is provided for telework days.

### P","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Provisions for the right to disconnect are included.
  - Employee privacy is respected, with no monitoring of personal devices.

If you have any further questions or need additional details, please let me know!",ACCOTEXT000043174679
325,"- **Article 2.4**: 
  - Employees must have a normal performance level (meet job expectations).
  - Must have the necessary equipment (laptop and phone line provided by RAYDIALL, and internet connection at home).
  - Must have a suitable workspace at home.

### F","- **Article 2.4**: 
  - The document does not specify the exact frequency of telework allowed.

### A","- **Article 2.4**: 
  - Telework requests must be made through ADP.
  - Approval is at the discretion of management, who can accept or refuse requests.

### C","- **Article 2.4**: 
  - The document does not mention coverage of costs associated with telework.

### P","- **Article 2.4**: 
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043206173
326,"- The document does not mention eligibility criteria for telework.

2. *","- The document does not mention the frequency of telework allowed.

3. *","- The document does not mention the process by which telework arrangements are established.

4. *","- The document does not mention the coverage of costs associated with telework.

5. *",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000043262565
327,"- **Article 2**: Telework is considered only during the COVID-19 crisis for health reasons.
- **Criteria**: The document does not specify detailed criteria such as tenure, employment type, or job characteristics for telework eligibility.

### F","- **Article 2**: The document does not specify the frequency of telework allowed.

### A","- **Article 2**: Telework is not intended to be a permanent arrangement post-COVID-19. The document does not detail the process for establishing telework arrangements or mention if managerial permission is required.

### C","- **Article 2**: The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P",- **Article 2**: The document does not mention provisions for the right to disconnect or the privacy of the worker.,ACCOTEXT000043270853
328,"- **Article Reference**: The document does not mention specific criteria for telework eligibility.
- **Summary**: The document does not mention eligibility criteria for telework.

### F","- **Article Reference**: The document does not mention the frequency of telework allowed.
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: The document does not mention the process for establishing telework arrangements.
- **Summary**: The document does not mention the process for establishing telework arrangements.

### C","- **Article Reference**: The document does not mention coverage of costs associated with telework.
- **Summary**: The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: Chapter 2.5
- **Summary**:
  - The company has signed agreements on the right to disconnect and telework.
  - These agreements aim to help employees better balance professional and private life.
  - The agreements were signed on July 8, 2020, and are of indefinite duration.",ACCOTEXT000043318851
329,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043318858
330,"- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention the process by which telework arrangements are established.

### C","- **Article Reference**: Article 2.1
- **Summary**:
  - The company provides necessary IT equipment and its maintenance.
  - Employees receive a flat reimbursement of €10 per month if they telework at least four days in that month.
  - Printing costs are not reimbursed and should be done during office presence.

### P","- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043337058
331,"- **Article Number:** The document does not mention eligibility.
- **Summary:** The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Number:** The document does not mention frequency.
- **Summary:** The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Number:** The document does not mention arrangements.
- **Summary:** The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Number:** The document does not mention costs.
- **Summary:** The document does not specify the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Number:** The document does not mention privacy.
- **Summary:** The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043337059
332,"- **Article 4**: The document does not specify detailed eligibility criteria for telework. It only mentions that the company will negotiate the implementation of regular telework outside of a health crisis context.

### F","- **Article 4**: The document does not mention the frequency of telework allowed.

### A","- **Article 4**: The document states that the company will engage in negotiations to establish regular telework arrangements. It does not specify the process or whether managerial permission is required.

### C","- **Article 4**: The document does not mention the coverage of costs associated with telework.

### P",- **Article 4**: The document does not mention provisions for the right to disconnect or the privacy of the worker.,ACCOTEXT000043337070
333,"- **Article 2**: All employees of Dauphiné Savoie Maintenance Services placed in a situation of exceptional telework are eligible, except for interns and employees on loan.

### F","- The document does not mention the frequency of telework allowed.

### A","- **Article 3**: Managers inform employees about the telework arrangement and provide an information note. Employees must remain reachable during their usual working hours. Legal and conventional health and safety regulations must be strictly followed.

### C","- **Article 4**: 
  - A fixed indemnity is provided, capped at 46 euros.
  - Reimbursement for supplies (e.g., ink, paper) is available through expense reports.
  - Meal vouchers are provided if the telework includes meal times.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000043337072
334,"(Article 2)
- **Employment Type**: Must be full-time or part-time with at least 80% workload.
- **Tenure**: At least 1 year of service in the company.
- **Job Characteristics**: Must belong to a service or team whose activities are compatible with telework.
- **Tools**: Must use digital communication tools for regular duties.
- **Autonomy**: Must demonstrate sufficient autonomy in their role.
- **Special Considerations**: Employees with recognized disabilities, health issues identified by occupational health services, pregnancy, return from maternity leave, or long commutes are given special attention.

### F","(Article 3)
- **Occasional Telework**: Can be implemented on a case-by-case basis for temporary, unusual, or unforeseen needs.
- **Approval**: Requires acceptance from the employee’s hierarchy.

### A","(Article 3)
- **Permission**: Employees must obtain approval from their hierarchy.
- **Process**: Requests are made through the Personeo Absence Management system, where the hierarchy can validate or refuse the request using a specific telework code.

### C","- **The document does not mention costs**.

### P",- **The document does not mention privacy**.,ACCOTEXT000045382954
335,"- **Article 2**: 
  - Eligible roles: Occupational physicians, occupational health nurses, multidisciplinary team assistants, all types of prevention officers, documentalists, administrative staff (excluding receptionists).
  - Occasional telework: Medical assistants.
  - Non-eligible roles: Receptionists.
  - General criteria: Minimum 1 year of service, working at least 3 days per week.

### F","- **Article 3**:
  - Maximum: 2 days per week for full-time employees.
  - Minimum: 1 day per fortnight.
  - Presence requirement: At least 3 days per week in the office for full-time employees.

### A","- **Article 2**:
  - Requires mutual agreement between employee and employer.
  - Initial and annual renewal requires a self-diagnostic questionnaire.
  - Manager and direction must approve telework requests.
  - Refusals must be justified in writing.

### C","- **Article 6**:
  - Company provides a laptop and VPN access.
  - Employees may use personal phone lines for work calls if no company phone is provided.
  - Meal allowances (restaurant tickets) continue during telework days.

### P","- **Article 3**:
  - Employees must respect the right to disconnect and legal rest periods.
  - Telework should not interfere with the employee's right to disconnect.
  - Annual review to ensure compliance with the right to disconnect.

The document does not mention any additional specific privacy measures beyond the right to disconnect.",ACCOTEXT000043412282
336,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.

**Note**: The document primarily focuses on other aspects of employment conditions and does not provide detailed information on the telework policy.",ACCOTEXT000043487396
337,"- **Article 2.3: Télétravail**
  - The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article 2.3: Télétravail**
  - The document does not mention the frequency of telework allowed.

### A","- **Article 2.3: Télétravail**
  - The company commits to presenting a telework charter within three months following requests from union delegations.
  - The document does not specify whether permission must be obtained or if managers have discretion over telework arrangements.

### C","- **Article 2.3: Télétravail**
  - The document does not mention coverage of costs associated with telework.

### P","- **Article 2.3: Télétravail**
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043487403
