,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
163,"All employees of the XXXX, regardless of their employment type or category, are eligible for telework after 4 months of tenure. This includes both public and private sector employees, full-time and part-time workers, and those in CDI, CDD, apprenticeship, or detached/seconded positions. The possibility of telework is open to all collaborators who make a request.

2. F","Telework is allowed for a maximum of 30 days per year, with a limit of two telework days per week. These days can be fractionated into half-days. During the months of July and August, only three telework days are allowed per year.

3. A","Telework arrangements are established through a voluntary request by the employee and an agreement by the employer. The manager has discretion over the allowability of telework. The employee must submit a request at least one week in advance, and the manager has one month to respond.

4. C","The company provides the necessary equipment for telework, such as laptops and telephones. The employee is responsible for their own internet connection and any additional costs associated with telework.

5. P","The company and the employee have a right to disconnect and respect each other's privacy. The employee is expected to work during the same hours as if they were in the office and to maintain confidentiality during telework hours. The employee must also comply with the company's rules on confidentiality and protection of data.

The document does not mention the topic of accident coverage or insurance for telework.",T03722003187-18370003800015
164,"- Eligible workers are cadres and non-cadres, with a minimum of 4 months' consecutive or non-consecutive employment, on a permanent or fixed-term contract, full-time or part-time (minimum 0.50%).
- Excluded are trainees, apprentices, and employees with positions that require physical presence, such as night watchmen, housekeepers, and family assistants.
- The document does not mention eligibility for temporary workers or interns.

F","- Eligible employees can telework up to 20 half-days per year, with a maximum of two consecutive days or one half-day at a time.
- The document does not mention minimum requirements for employee presence in the office.

A","- Telework arrangements are established through a formal process involving the employee and the director (cadre N+1).
- The employee must submit a written request, and the director has 15 days to respond.
- The document does not mention whether manager discretion is involved in the allowability of telework.

C","- The company provides the necessary equipment, including an ordinateur portable and required software.
- The employee is responsible for maintaining and reporting any issues with the equipment.
- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document emphasizes the importance of respecting the privacy of teleworkers and maintaining confidentiality.
- The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.

Note: The document does not mention telework during confinement or pandemic situations.",T05322003387-78627055300179
165,"- Permanent or fixed-term contracts with a minimum duration of three months
- At least three months of seniority for permanent contracts
- Part-time contracts with a minimum of 80% of full-time hours and working all days of the week
- Employees with activities compatible with telework and who can work autonomously
- Employees with access to remote work tools and who can be reached during working hours
- Employees with activities that do not affect the smooth running of the team

F","- Regular telework allowed up to 105 days per year for full-time employees
- Days can be spread throughout the year or on fixed days
- The number of days is determined during the annual EIA or the end of the probationary period
- The document does not mention telework frequency for part-time or fixed-term contracts

A","- Voluntary request from the employee
- Agreement of the manager and the head of the service or region
- The document does not mention the process for establishing telework arrangements

C","- The document does not mention coverage of costs associated with telework

P",- The document does not mention provisions for the right to disconnect or the privacy of the worker,T07522039654-77568577900313
166,"- Eligible workers are those with a stable and secure internet connection at their home, a dedicated workspace, and a role that can be performed remotely without compromising the quality or security of the work. No minimum tenure is required.

F","- Telework is allowed for an average of one to two days per week, with a minimum of two days of physical presence at the office.
- Temporary telework can be granted in case of exceptional circumstances or professional constraints.

A","- Telework arrangements are established through a mutual agreement between the employee and the manager, with the possibility of a one-year renewable contract.
- The employee must submit a request to the telework referent, who will then present the request to the coordination committee for approval.

C","- The company provides a 15 EUR monthly allowance for telework-related expenses.
- The company does not cover the costs of installations or extensions of home insurance.

P","- The document does not explicitly address the right to disconnect or privacy provisions.

Note: The document does not mention specific details about the right to disconnect or privacy provisions.",T04421010423-47865038500014
167,"**

* Eligible workers are those employed on a full-time or part-time basis (at least 80% of a full-time position), with their primary residence outside of Ile de France. They must belong to the commercial organization and not require continuous presence at the company's headquarters.
* Excluded from telework are those whose presence is necessary, those with specific technical and material constraints, and those in apprenticeship or professional training contracts.

*","**

* Telework is allowed for one day per week, with the possibility of increasing to two days per week under certain conditions.

*","**

* Telework arrangements are established through a mutual agreement between the employer and employee. The employee must submit a written request, and the employer has one month to respond.

*","**

* The document does not mention coverage of costs associated with telework.

*","**

* The document does not mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not explicitly address all the requested categories, and some sections are not directly related to telework. The response is based on the provided document and may not cover all aspects of a comprehensive telework policy.",T09320005776-73206027200281
168,"- All cadres and some specific salaried employees are eligible for telework (Article 3).
  - Eligibility is based on having fully dematerialized tasks that can be performed at home without disrupting the service (Article 3).
  - The document does not mention tenure, employment type, or job characteristics as specific criteria.

- *","- Telework is performed on fixed days, typically from Monday to Friday (Article 4).
  - The number of days per week is not explicitly stated, but it is implied that it is less than five.
  - The document does not mention minimum requirements for the employee's presence in the office.

- *","- Telework arrangements are established through a flexible and adaptable process (Article 2).
  - The process involves a personal and voluntary request from the employee, followed by an examination of the request by the employee's manager and the HR department (Article 3).
  - The decision is communicated to the employee within two weeks of the request (Article 3).

- *","- The company provides an office computer and, if necessary, a mobile phone with a professional subscription (Article 5).
  - The document does not mention IT setup costs or meal allowance.

- *","- The document does not explicitly mention the right to disconnect or privacy provisions.
  - The document emphasizes the importance of respecting working hours and rest periods (Article 7).
  - The document does not explicitly address the privacy of the worker.",T02519001074-61282022500011
169,"All ETAM and Cadres with a permanent contract, working full-time or at least 80% time, are eligible for telework (Article 1).
- *","Telework is allowed for a maximum of two days per week, with one day for part-time workers (Article 4.2).
- *","Telework arrangements are established through a mutual agreement between the employee and manager. A three-month adaptation period is provided, during which either party can terminate the telework agreement with a 15-day notice (Article 3.1 and 3.2).
- *","The company covers the cost of equipment and software required for telework. The employee is responsible for internet and electricity costs (Article 7).
- *","The right to disconnect is recognized, and teleworkers are entitled to privacy during their telework hours (Article 5).

The document does not mention specific provisions for the right to disconnect and privacy.",T09119002147-33420497100058
170,"The telework policy applies to all employees with a permanent or temporary contract of at least 12 months, working at least 75% of full-time hours. Excluded are apprentices, interns, and employees with alternative contracts. Eligible positions require autonomy and the ability to work without constant supervision.
2. F","Telework is limited to one day per week, with the possibility of up to 10% of the service's employees teleworking.
3. A","Telework arrangements are established through a formal request and approval process. The employee and manager must agree on the days and duration of telework.
4. C","The company provides and maintains necessary equipment for telework. Employees are responsible for their internet connection and workspace.
5. P","The policy emphasizes the importance of maintaining a work-life balance and does not explicitly address the right to disconnect or privacy.

The document does not mention specific provisions for the right to disconnect or privacy.",T59L19006998-78362626000021
171,"* Telework is available to eligible workers, including full-time employees with a contract of indefinite or definite duration, who have completed their probationary period.
* Excluded from telework are employees on apprenticeship or professionalization contracts, interns, part-time employees, and those with insufficient autonomy or poor performance evaluations.
* The document does not mention telework for cadre dirigeants.

*","* Telework is allowed one day per week for fixed telework and one day per week for flexible telework, without the possibility of transferring days from one week to another.
* The fixed telework day is chosen in agreement with the manager, excluding Mondays and Fridays.
* Flexible telework days are consumed as needed, with a minimum of four days of physical presence required.

*","* Telework arrangements are established through a voluntary request from the employee and approval from the manager, HR, and the General Director.
* A test day at home is required to ensure technical feasibility.
* An avenant to the contract of indefinite or definite duration is signed for fixed telework.

*","* The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

*","* The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.

Note: The response is within the 300-token limit.",T07720004656-56201377100562
172,"- Eligible workers are those with at least one year of work experience, sufficient autonomy, and a French-based location that meets technical requirements for telework (Article 3-1).
- Excluded from eligibility are:
  - Stagiaires, apprentis, and contractual workers with less than one year of continuous presence in the company.
  - Salaried workers whose tasks require on-site presence.
  - Salaried workers with less than 80% of full-time contracts.
  - Salaried workers with temporary contracts or internships.
  - Salaried workers requiring specific equipment or software.

*","- Telework is limited to one day per week for each salaried worker.
- The number of days is increased to two for pregnant women and ""proche aidant"" salaried workers.
- In exceptional circumstances, telework can be allowed for up to four days in a week.

*","- Telework arrangements are established through a formalized process involving written requests and responses within 15 days.
- The employer can propose telework to a salaried worker for specific projects or organizational reasons.

*","- The company provides and maintains an ordinateur for the salaried worker's activities.
- The company covers the costs of equipment maintenance, repair, and replacement.
- A 10-euro-per-month indemnity is provided for telework at home.

*","- The company provides an attestation of conformity for telework at home.
- The salaried worker must inform their insurer of telework at home.
- The salaried worker must respect the company's charter and data protection rules.
- The salaried worker must notify the company of any maladies or accidents during telework hours.
- The salaried worker must adhere to the right to disconnect and avoid using telework equipment for personal purposes.

The document does not mention specific provisions for the right to disconnect and privacy beyond the general rules mentioned above.",T06822006044-38276032000350
173,"- Full-time or part-time (80% minimum) employees with a CDI or CDD (6 months or longer) and at least 3 months tenure in their current position.
   - Excludes apprentices, interns, and those with jobs requiring physical presence or specific equipment.
   - Eligibility is subject to manager approval and IT setup at the employee's home.
   - Document does not mention specific job characteristics or tenure requirements.

2. F","- Telework allowed up to two days per week, by full day only.
   - No telework by half-day except in exceptional circumstances.
   - Document does not mention minimum requirements for office presence.

3. A","- Voluntary for both the employee and employer.
   - Manager approval required for telework implementation.
   - Document does not mention specific processes for establishing telework arrangements.

4. C","- IT setup and meal allowance are not explicitly mentioned in the document.
   - Document does not mention coverage of costs associated with telework.

5. P","- The document does not explicitly address the right to disconnect or privacy of the worker.
   - Document does not mention specific provisions for privacy or work-life balance.

The document does not mention specific criteria for eligibility based on job characteristics or tenure. It also does not explicitly address costs, privacy, or work-life balance.",T09221025879-41008164000097
174,"- Telework is open to employees of GEG and GREENALP, with the exception of interim workers, alternants, stagees, and salariés à temps partiel with a contract of less than 75%.
- New hires in CDI and CDD are not eligible during the first three months of their contract.
- After three months, eligibility is determined by the nature of the employee's activities, autonomy, and material conditions for telework.

F","- Telework is allowed for 1 day per week, with a minimum of 3 days per week on-site for full-time employees.
- The manager has discretion to define the frequency and days of telework.

A","- Telework is based on mutual agreement between the employee and manager.
- The manager has discretion to approve or deny telework requests based on the employee's activities, autonomy, and material conditions.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The response is within the 300-token limit.",T03821008886-33199594400047
175,"All employees of the Association Groupe ESA who are part of the Convention collective de l'Enseignement Privé Indépendant are eligible for telework, including those on CDI, CDD, full-time, part-time, and intermittent contracts. However, certain categories of personnel, such as those on short-term contracts, in probation periods, or in specific roles like surveillance or part-time work below 50%, are not eligible or have limited eligibility (Article 2.1, 2.2).
- *","The document does not mention the frequency of telework allowed.
- *","Telework arrangements are established through a double voluntary agreement between the employee and the employer. The employee must submit a request via the FIGGO tool, and the manager will validate or refuse it. The employee must have a stable internet connection and ensure their home meets safety and hygiene standards (Article 3.1, 3.2, 3.4.2).
- *","The document does not mention coverage of costs associated with telework.
- *","The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific details about the frequency, costs, or privacy aspects of telework arrangements.",T04921006363-34238263700011
176,"- Eligible workers are those with a compatible activity and meeting the following cumulative conditions: sufficient number of digital tasks, proven autonomy, sufficient adaptability to the work environment, at least 6 months of seniority on the post, sufficient productivity, and adequate internet connection (Article 1.1).
- The employee must be present in the workplace at least 3 days per week (Article 1.2).
- Certain activities are incompatible with telework, such as mail opening, building maintenance, physical reception, local IT, and medical services (Article 1.2.1).

F","- Telework is allowed for 2 days per week (Article 1.3).
- The employee must be present in the workplace for at least 3 days per week (Article 1.3).

A","- Telework is based on double voluntary participation and reversibility (Article 1.3).
- The employee must submit a written request to their management, who will provide an opinion and forward it to the HR department (Article 1.3).
- The employee must provide an attestation of insurance and an attestation of electrical conformity (Article 1.3).

C","- The document does not mention coverage of costs associated with telework.

P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,T01621001960-78117235800017
177,"- Eligible workers are those with at least one year of effective service on their current post, who have sufficient autonomy and expertise in their role, and who possess a good understanding of the organization's IT environment.
- The document does not mention any specific exclusions based on employment type or job characteristics.

F","- Telework is allowed for up to 40% of the workforce, with a maximum of 40% of the workforce being eligible for telework.
- The document does not mention specific numbers of days per week or minimum requirements for employee presence in the office.

A","- Telework arrangements are established through an annual recensement, with salaried employees expressing their interest in telework.
- The manager evaluates the request based on the employee's autonomy, expertise, and mastery of the post, as well as the employee's ability to work independently and efficiently.
- The decision is then made by the Agent of Direction of the branch of activity and the Direction of the Caf de l'Isère.

C","- The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific details about the telework policy, such as the number of days allowed per week or the process for establishing telework arrangements. It is recommended to consult the full document for more information.",T03821007809-53536307100015
178,"All cadres and non-cadres, with a minimum of 1 year of tenure, working full-time or part-time (minimum 2.5 days per week in the office) are eligible for telework (Article 2).
- F","Telework is allowed for 20% of the weekly working time, which can be 1 day or 1/2 day depending on the working time percentage (Article 3.1).
- A","Telework arrangements are established through a formalized agreement, following an evaluation of the employee's eligibility and the service's needs. The agreement is based on mutual trust and autonomy (Article 1, 3.1, and 4).
- C","The company covers the costs of IT setup and provides an allocation of 10 euros per month for telework-related expenses (Article 9.2 and 9.3).
- P","The document does not explicitly mention the right to disconnect or privacy provisions. However, it emphasizes the importance of maintaining a work-life balance and respecting the employee's right to rest (Article 10).

Note: The document does not explicitly mention the right to disconnect or privacy provisions. However, it emphasizes the importance of maintaining a work-life balance and respecting the employee's right to rest (Article 10).",T09122009201-38362039000039
179,"- All employees of CAMPARI FRANCE, regardless of employment type or tenure, are eligible for telework after a 3-month probationary period, except for those with incompatible job roles or statut (stagiaires, apprentices, professional contract holders, and representatives of personnel).
   - The document does not mention specific criteria for ineligibility.

2. F","- Telework is allowed for a maximum of one day per week.
   - Days of telework are determined by the employee and manager, considering the needs of the service, the activity, and the employee's personal needs.

3. A","- Telework arrangements are established through a voluntary request from the employee or a proposal from the company.
   - The manager has discretion over the allowability of telework.

4. C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

5. P","- The document does not explicitly mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific details about the privacy of the worker or the right to disconnect. It is essential to ensure that employees have the right to disconnect and maintain privacy during telework.",T07521036204-51104236800064
180,"Telework is available to full-time and part-time employees with a minimum of 80% of the standard weekly working hours, in permanent or fixed-term contracts. Excluded are apprentices, interns, and contractual trainees. Eligibility is subject to the employee's role and autonomy level, and the availability of necessary IT and telephony tools.
- *","Telework can be performed once a week for full-time employees or half a day for part-time employees. The day or half-day can be adjusted based on service needs and with a 48-hour notice.
- *","Telework is based on mutual agreement between the employee and the company. The employee's home is the primary telework location, and the employee must ensure a suitable workspace and internet connection. The company does not cover internet c",".
- **Costs**: The document does not mention cost coverage for telework arrangements.
- *",Teleworkers must attend required meetings and maintain visibility on their activities. The company will not access the employee's private home. Incompatible telework situations can be terminated with one month's notice.,T07319001558-81472344100014
181,"**

- Telework is available to all employees, regardless of their contract type or work duration.
- The employee's role must be suitable for telework, and they must have a stable and secure internet connection at their chosen telework location.
- The employee must have at least six months of seniority in their role and demonstrate sufficient autonomy and expertise.

*","**

- Telework is allowed for a minimum of two days per week, with the possibility of up to three days for certain categories of employees.
- The employee must be present on site for at least two days per week, except in specific circumstances.

*","**

- Telework arrangements are established through a formal request process, with the employee's manager having discretion over the allowability of telework.
- The employee must provide an attestation of their home insurance coverage and a declaration of the conformity of their telework space.

*","**

- The document does not mention any specific coverage of costs associated with telework, such as IT setup or meal allowance.

*","**

- The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific details about the right to disconnect or privacy provisions for teleworkers.",T07521035321-32384135300911
182,"- Eligible workers are those with a CDI or CDD contract of at least one year, who have been with NCA for at least six months, and have a compatible job role that allows for telework (Article 3).

*","- Telework is allowed one day per week, with the day chosen by the employee (Article 4.2).

*","- Telework arrangements are established through a mutual agreement between the employee and their manager, with the employee initiating the request (Article 4.1).

*","- NCA covers the costs of internet connection, electricity, and up to 10€ bruts per month for other telework-related expenses (Article 7.3).

*","- The document does not explicitly mention provisions for the right to disconnect or privacy of the worker. However, it does emphasize the importance of maintaining a work-life balance and ensuring that telework does not negatively impact the quality of work or the worker's well-being.",T07520021104-69200672900044
183,"Eligible workers are those with a CDI, working full-time, with at least 6 months tenure, occupying a role that can be partially and regularly performed at a distance. The role must not require physical presence, frequent absence, or access to confidential data. Excluded are apprentices, interns, and those in management, production, quality control, or customer service roles (Article 1).
- *","Telework is allowed up to two days per month, with a minimum of three days in the office per week. Days cannot be cumulated or taken in half-days (Article 9).
- *","Telework arrangements are established through a formalized process involving the employee, manager, and HR. The employee must meet eligibility criteria and have an autonomous role that can be performed remotely (Article 3).
- *","The company covers a monthly internet allowance of €4. Employees are responsible for their own workspace setup and maintenance (Article 13).
- *","The company provides a guide on work-life balance and workspace setup. Employees are expected to manage their time and maintain a professional environment (Article 11). The document does not mention a specific right to disconnect policy.

Note: The document does not explicitly mention the right to disconnect, but it does emphasize the importance of work-life balance and the need for employees to manage their time effectively.",T59L19004625-30824147000050
184,"Employees in indefinite-term contracts with COLIEGE METALCO EMBALLAGES, having more than 6 months of tenure, working in administrative roles, and able to perform their duties remotely without specific equipment are eligible for telework. They can telework 1-2 days per week, excluding Mondays and Fridays.
- F","Telework is allowed 1-2 days per week, excluding Mondays and Fridays.
- A","Employees must submit a written request to their manager and HR. The manager will study the feasibility and respond within a month. If no response is received, the employee can contact the HR manager.
- C","The document does not mention coverage of costs associated with telework.
- P",The document emphasizes the right to disconnect and respect for employees' private lives. The company is committed to ensuring that telework does not affect the balance between professional and personal life.,T03122010342-40859832400015
185,"All commercial functions in branches and online banking are eligible for telework, including CDI staff in agencies and commercial staffs in commercial directions. However, staff in Monaco and new hires on certain commercial roles are not eligible. Eligibility is based on a minimum of 6 months in the job, autonomy in managing time and activities, and the ability to perform activities remotely. (Article 2.2)
- *","Telework is allowed once a week, with the day chosen by the employee and subject to manager approval. The day can be split into half-days. (Article 3.2.1)
- *","Employees can request telework through a process defined by HR. Managers and HR evaluate the request based on eligibility criteria and pre-requisites. The employee must have an attestation of conformity for their home office and an insurance attestation. (Article 3.1)
- *","The company provides an office chair and an office desk to employees who telework. Employees are responsible for their own internet connection and any additional costs. (Article 4.1)
- *","The right to disconnect is recognized and respected. Employees are not required to respond to messages or calls outside of their regular working hours. (Article 3.2.3)

The document does not mention specific provisions for the right to disconnect and privacy beyond the general recognition of the right to disconnect.",T00622007147-38440287100543
186,"Employees with a permanent contract, who have been with the company for at least six months, and whose job functions are compatible with telework are eligible. Excluded are employees with reduced work hours, those on long-term sick leave, and those with jobs requiring regular physical presence (e.g., maintenance, security).

2. F","Telework can be regular (up to two days per week) or occasional. Regular telework requires a formal agreement and is limited to two days per week. Occasional telework is allowed on a case-by-case basis for exceptional circumstances.

3. A","Regular telework requires a formal agreement, while occasional telework is based on mutual agreement. The company has the right to refuse occasional telework requests.

4. C","The company provides an annual forfait for telework-related expenses, such as internet and electricity. Employees are responsible for their own internet and electricity costs and must declare their situation to their insurance company.

5. P","The company respects the right to disconnect and encourages employees to maintain a work-life balance. Teleworkers are expected to be available during their pledge hours and to respond to messages and calls.

The document does not mention specific provisions for the right to disconnect and privacy.",T04518000449-38082720400302
187,"Eligible workers are those in permanent or fixed-term contracts with at least one year of tenure in their role, not including apprentices, trainees, or those on professional development contracts. The employee must be able to work autonomously and manage their own schedule. Posts eligible for telework are those that can be partially and regularly performed at a distance using information and communication technologies. Excluded posts are listed in the document.
- *","Telework is allowed for a maximum of two days per week, with a minimum of three days per week in the office. The document does not mention specific days for telework.
- *","Telework arrangements are established through a formal request process. The employee must submit a written request using a specific form available on the intranet. The request is then reviewed by the employee's manager and the decision is made by the department director.
- *","The document does not explicitly mention coverage of costs associated with telework. However, it does mention an indemnity of 10€ or 20€ per month for telework days, depending on the number of days.
- *","The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers. However, it does emphasize the importance of respecting the employee's private life and avoiding contact outside of working hours.

Note: The document does not mention specific articles or sections for each topic. The above summary is based on the provided text.",T08519001239-52167615500018
188,"- Eligible workers are under a permanent or temporary contract, cadres or non-cadres, full-time or part-time, and have at least 4 months of seniority in the company (Article 3).

F","- Telework can be regular (repeated weekly or monthly) or occasional (exceptional and punctual). The number of telework days per week is not specified in the document (Article 4.1).

A","- Telework arrangements are established through a voluntary request from the employee, accepted by the hierarchy and the human resources department. The agreement is formalized by an amendment to the employment contract (Article 4.2).

C","- The company covers the costs of the tools, equipment, and bureautics and communication solutions necessary for remote work. A flat-rate daily allowance of 1 euro net per day of telework is granted to cover other expenses (Article 7).

P","- The document does not explicitly mention the right to disconnect or the privacy of the worker. However, it does mention the importance of maintaining the link with the company and the obligation to be reachable during certain hours (Article 8.2).

If the document does not mention a specific topic listed here, it is not explicitly stated.",T03821006949-07050127500021
189,"The document does not mention specific criteria for eligibility. However, it does mention that the telework policy applies to all employees of the UES MATMUT.
2. F","The document does not provide specifics on the frequency of telework. It mentions that telework is mandatory for eligible positions due to the COVID-19 pandemic.
3. A","The document does not provide specifics on the process for establishing telework arrangements. It mentions that the telework policy is in place due to the COVID-19 pandemic.
4. C","The document mentions that the company will provide an indemnity for telework-related costs. This includes a forfait of 10 euros per month for using a personal computer and 5 euros per week for using a personal telephone. The maximum total indemnity is 50 euros per month.
5. P","The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers. However, it does emphasize the importance of maintaining a balance between private and professional life during telework.",T07620003976-77570147700017
190,"- Eligible workers are cadres, technicians, agents of maitrise, and employees with autonomy and confidence in teleworking.
- Full-time and part-time employees with a minimum of 80% work duration are eligible.
- Employees must have an ordinateur portable professionnel and téléphone professionnel during telework periods.
- Alternants, stagiaires, and employees in their trial period are not eligible.

*","- Telework is allowed for 40 days per year, taken as full days.
- Days are planned jointly between the employee and manager for the following month.
- Telework is not compatible with childcare or during school holidays.
- Employees can choose to work at the office on telework days.

*","- Telework is based on mutual trust and voluntary participation.
- A formal request must be made in writing to the manager and copied to the Direction des Ressources Humaines.
- The manager has 15 days to respond and may request an interview.
- Acceptance or refusal is communicated in writing, accompanied by an avenant to the contract.

*","- The company does not mention coverage of costs associated with telework.

*","- The right to disconnect is guaranteed, with no professional contact outside of regular work hours.
- The company ensures the respect of the teleworker's privacy and maintains the same rights and obligations as for on-site employees.
- The document does not mention specific provisions for the right to disconnect and privacy.",T09121006615-32307786700055
191,"Eligible workers include those on CDI, CDD, and apprenticeship contracts with a minimum of 6 months tenure. Excluded are employees with operational, ""on-the-ground"" roles such as production and laboratory staff. The employee's role must be suitable for remote work, and they must have the capacity to work regularly from home.

2. *","Telework is allowed for a minimum of 3 days per week in the office, with the possibility of occasional exceptions. The employee must be present in the office for at least 3 days per week to maintain social connections and team cohesion.

3. *","Telework arrangements are established through a voluntary request by the employee, subject to the manager's approval. In case of refusal, the manager must provide a reason. In exceptional circumstances, telework may be mandatory.

4. *","The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

5. *","The document emphasizes the importance of maintaining work-life balance and respecting the right to disconnect. The employee is responsible for informing their home insurance provider about telework activities.

Confidence: 85%",T02821002164-77572218400022
192,"Employees with a CDI or CDD contract, with at least 3 months of seniority on the activity, living in a geographical area compatible with the required technologies, and owning or renting their home can be eligible for telework (Article 4.2).
- *","The frequency and number of days for telework are not explicitly stated in the document.
- *","Telework arrangements are established through a voluntary request by the employee, with a 24-hour response time for acceptance or refusal by the manager. The employee must sign a confirmation form once the request is accepted (Article 3.2).
- *","The company covers 50% of the employee's ADSL or fiber subscription (up to 20 euros/month), 0.08 cents per hour worked for electricity consumption, and 1 euro per day for personal computer use (Article 11).
- *","The document does not explicitly mention provisions for the right to disconnect or privacy. However, it does address data protection and confidentiality (Article 12).

Note: The document does not mention specific topics related to frequency, privacy, and the process for returning to non-telework situations.",T59L20009925-49295508300018
193,"Eligible workers are those with a CDI or CDD contract, with at least 4 months of tenure and a workload of at least 50% of a full-time position. They must have a role that can be partially performed remotely without disrupting the company's operations. Excluded are contractual apprentices, professionalization contract holders, and interns. Eligibility is subject to the employee's possession of necessary equipment and a suitable workspace at home or in a third-party location.
- *","Regular telework is limited to 2 days per week, with the possibility of revision. Temporary telework can be requested for specific reasons and is subject to manager approval.
- *","Telework arrangements are established through a formal request to the manager, who has discretion to approve or deny. A 15-day notice period is required for changes to regular telework arrangements.
- *","The company provides an allocation of 5€ per month for 2 days of telework to cover additional costs.
- *","The right to disconnect is recognized, and employees are expected to manage their time effectively. The company is responsible for data protection and confidentiality, while employees are required to follow security protocols and maintain professionalism.

The document does not mention specific provisions for the right to disconnect and privacy beyond the general expectations outlined above.",T04222006106-31766225200020
194,"All employees of the Lab, except for trainees, apprentices, interns, and those with jobs requiring physical presence. Excludes employees with less than 80% of full-time contracts and those without compatible home environments.
- *","Telework is occasional, with one or two days per week allowed. Telework récurrent is allowed in exceptional cases for specific situations, with a duration and frequency determined by agreement.
- *","Telework requests must be made via email, with prior communication of the required attestation. The manager is responsible for approving or denying the request, considering the service's organization and the employee's autonomy.
- *","The document does not mention coverage of costs associated with telework.
- *",The document emphasizes the right to disconnect and the importance of maintaining work-life balance. The employee must be reachable during work hours and ensure their workspace complies with safety standards.,T03320004546-51978079501016
195,"**

* Eligible workers are those with a CDI or CDD contract, working full or part-time, with at least one year of tenure and a job compatible with telework.
* The document does not mention specific criteria for handicap or telework for exceptional events.

*","**

* Telework is allowed up to 2 days per week, with a maximum of 1 day per week for part-time employees.
* The document does not mention minimum requirements for employee presence in the office.

*","**

* Telework arrangements are established through a formal request by the employee and acceptance by the employer.
* The manager has discretion over the allowability of telework.

*","**

* The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance.

*","**

* The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events. The document does not mention specific criteria for handicap or telework for exceptional events.",T01022001809-56288129200022
196,"- Employees with at least six months of seniority and under a permanent or fixed-term contract of at least six months are eligible for telework.
   - The employee's job must be compatible with telework, meaning it can be performed outside the company's premises without disrupting the team's operation.
   - The employee must have a suitable workspace at home and provide a certificate of conformity for technical and electrical installations.

2. F","- Telework is allowed for a maximum of two days per week for employees with a regular workplace in the company's premises.
   - For employees with a 100% home-based contract, telework is allowed for a maximum of five days per week.

3. A","- Telework arrangements are established through a mutual agreement between the employee and the employer or upon the employer's proposal.
   - The employee can request telework by submitting a written request using the provided form.
   - The employer has the right to refuse the request based on specific reasons, such as technical impossibility, security, or confidentiality concerns.

4. C","- The document does not mention any specific provisions for cost coverage related to telework.

5. P","- The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.

Note: The document does not mention specific provisions for the right to disconnect or privacy of teleworkers. Additionally, there is no information on cost coverage for telework arrangements.",T06221005341-36320028800019
