,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
349,"- **Article 3**: The document does not mention specific criteria for eligibility for telework.

### F","- **Article 4**: The document does not mention the frequency of telework allowed.

### A","- **Article 4**: 
  - Telework arrangements require mutual acceptance by both the employee and the employer.
  - The process for establishing telework arrangements remains unchanged from the original agreement.

### C","- **Article 11**: 
  - The document does not mention specific coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article 8**: 
  - The document does not mention specific provisions for the right to disconnect and the privacy of the worker.

### Summary
The document primarily states that no modifications have been made to the original telework agreement and its first amendment. Specific details on eligibility, frequency, costs, and privacy are not provided in this document.",ACCOTEXT000044472730
350,"(Article 1)
- All employees of APEI de Saint-Amand-Montrond, regardless of contract type, are eligible for telework.
- Applies to both managerial and non-managerial staff.

### F","(the document does not mention frequency)
- The document does not mention the frequency of telework allowed.

### A","(the document does not mention arrangements)
- The document does not mention the process by which telework arrangements are established.

### C","(the document does not mention costs)
- The document does not mention the coverage of costs associated with telework.

### P","(Article 7)
- Employees have the right to disconnect outside of work hours, including during daily and weekly rest periods, and during any type of leave.
- No obligation to respond to professional communications outside of work hours.
- Managers should avoid contacting employees outside of their work hours unless in cases of urgency.
- Employees cannot be sanctioned for not responding to work communications during their rest periods.",ACCOTEXT000046006733
351,"- **Article 1**: All employees of APEI de Saint-Amand-Montrond, regardless of contract type (cadres and non-cadres), are eligible for telework.

### F","- The document does not mention the frequency of telework allowed.

### A","- **Article 1**: Telework arrangements must be established with the approval of the manager, who has discretion over the allowability of telework.

### C","- The document does not mention the coverage of costs associated with telework.

### P","- **Article 7**: Employees have the right to disconnect outside of working hours, including during daily and weekly rest periods, and during any type of leave (e.g., paid leave, maternity leave).
- **Article 11**: Employees are not obligated to respond to professional communications outside of their working hours, except in cases of emergency.
- **Article 14**: No sanctions will be imposed on employees for not responding to professional communications during their rest periods.",ACCOTEXT000046006735
352,"- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Telework is available for employees returning from long-term sick leave.
  - Employees with exceptional and temporary personal situations (e.g., sick child, sick parents).
  - Employees with disabilities.
  - Telework requests are evaluated on a case-by-case basis.

### F","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Eligible employees may request telework for one day per week.
  - Generalization to all employees is not possible due to job-specific constraints.

### A","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - Telework requests must be submitted and are subject to approval.
  - Managers have discretion over the allowability of telework.
  - An annual review of telework arrangements is conducted.

### C","- **Article Reference**: The document does not mention specific article numbers.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: Theme 5, Article on the regulation of the use of digital tools.
- **Summary**:
  - The right to disconnect is included in the internal regulations.
  - Compliance with the General Data Protection Regulation (GDPR) is ensured.
  - An IT charter will be presented to ensure data privacy and security.

The document does not provide specific details on some topics, such as cost coverage for telework.",ACCOTEXT000041882280
353,"- **Article 4**: 
  - Workers eligible for telework include those whose job functions can be performed remotely.
  - Eligibility is determined based on the specific needs and constraints of each establishment.
  - The document does not specify criteria such as tenure or employment type.

### F","- **Article 4**:
  - Telework frequency is not explicitly defined in terms of days per week.
  - The return of teleworkers will be organized progressively and in alternation, based on the specific needs of each site and the evolution of the health situation.

### A","- **Article 4**:
  - Telework arrangements are established after consultation with the employees concerned.
  - Each establishment will define its own process for welcoming teleworkers back and explaining site-specific health measures.
  - Managers have discretion over the allowability of telework based on site-specific constraints.

### C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000042446285
354,"- **Article 6**: 
  - Workers eligible for telework include those who are interested and voluntary.
  - Consideration is given to the distance between the employee's home and the workplace.
  - Specific job roles and the need for IT resources are also factors.

### F","- **Article 6**: 
  - The document does not specify the exact frequency of telework allowed or minimum requirements for office presence.

### A","- **Article 6**: 
  - Telework arrangements require a reflection process to identify interested employees and necessary IT resources.
  - The document does not explicitly state if permission must be obtained or if managers have discretion over telework allowability.

### C","- **Article 6**: 
  - The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article 11**: 
  - The right to disconnect is emphasized, with employees encouraged not to check emails or access work files during rest periods.
  - The document does not mention specific privacy provisions for teleworkers.

This summary adheres to the 300-token limit and provides a concise overview of the telework policy based on the provided document.",ACCOTEXT000042446287
355,"(Article 1 & 2.2)
- All employees, regardless of contract type or work hours, are eligible if they demonstrate sufficient autonomy and experience.
- Exclusions: itinerant controllers and employees on home duty.
- Criteria: mastery of job, ability to work independently, meet objectives, manage time, and report periodically.

### F","(Article 2.4.1)
- Maximum of two telework days per week.
- Minimum of two days in the office each week.
- Exceptions for medical recommendations.

### A","(Article 2.3)
- Annual application process.
- Requires manager and director approval.
- Decisions notified within 45 days; refusals must be justified.
- Adaptation period of 3 months; reversible with notice.

### C","(Article 5)
- Employer covers electrical compliance diagnostics.
- Monthly allowance for telework expenses: €10.39 for one day/week, €20.79 for two days/week.
- Allowance adjusted annually based on INSEE index.

### P","(Article 2.5.3 & Article 7)
- Right to disconnect during non-working hours.
- Teleworkers have the same rights and benefits as on-site employees, including meal allowances.
- Employer contacts only during work hours.

The document does not mention meal allowance coverage specifically.",ACCOTEXT000042761383
356,"(Article III.5)
- **Eligible Workers**: Employees during periods of crisis or normal activity, subject to employee agreement.
- **Criteria**: Must have necessary technical equipment (e.g., laptops, mobile phones) and a reliable internet connection.

### F","(Article III.5)
- **Allowed Frequency**: 2 to 3 days of telework per week.

### A","(Article III.5)
- **Establishment Process**: Requires employee agreement and identification of eligible job roles. Managers have discretion over telework allowability.

### C","(Article III.5)
- **Coverage of Costs**: The document does not mention coverage of costs associated with telework.

### P","(Article III.5)
- **Right to Disconnect and Privacy**: The document does not mention specific provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043142985
357,"(Article 8-1, 8-6)
- **Eligible Workers**: 
  - Must have a status of a salaried employee.
  - Must use information and communication technologies.
  - Must have at least 3 years of effective work on the current position.
  - Specific roles eligible include administrative and logistical functions (e.g., secretariat, accounting, HR, IT) and certain healthcare roles (e.g., medical secretariat, psychologists, social workers).
  - Telework is voluntary and must be performed outside the employer's premises.

### F","(Article 8-3)
- **Allowed Frequency**:
  - Maximum of 2 days per week for full-time employees.
  - Minimum of 3 days of presence in the office per week.
  - Psychologists and social workers can telework up to ½ day per week.
  - Proportional adjustments for part-time employees.

### A","(Article 8-5, 8-7, 8-8)
- **Establishing Telework**:
  - Written request by the employee, submitted through the service manager to the director.
  - Telework organization is at the discretion of the service manager.
  - Formalized through an addendum to the employment contract.
  - Initial 6-month trial period, renewable once.

### C","(Article 8-17, 8-18)
- **Cost Coverage**:
  - Employer provides necessary IT equipment (e.g., laptop, internet cable).
  - Daily allowance of €1.50 for telework days to cover electricity and telecommunication costs.
  - No provision for meal allowances.

### P","(Article 8-4, 8-14, 8-15)
- **Right to Disconnect**:
  - Full right to disconnect outside of designated work hours (8:00-16:00 or 9:00-17:00).
  - Employer can monitor connection times respecting the IT Charter.
- **Data Protection**:
  - Compliance with CNIL guidelines for data protection.
  - Employees must adhere to rules on data confidentiality and security.

The document does not mention any other specific topics beyond those summarized above.",ACCOTEXT000043487239
358,"- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention specific criteria for telework eligibility, such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the frequency of telework allowed or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: Article 6
- **Summary**:
  - Telework arrangements were adapted quickly due to the COVID-19 pandemic.
  - The current telework practices are not considered permanent solutions.
  - 2021 will focus on improving technical solutions (fiber, materials, IT) to better support telework.

### C","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Reference**: Article 11
- **Summary**:
  - The right to disconnect is acknowledged.
  - Employees are encouraged not to check their emails or access work files during their rest periods.
  - The document emphasizes the importance of respecting employees' personal time and privacy.",ACCOTEXT000043985919
359,"(Article II.2)
- **Eligible Workers**: Employees with a minimum tenure of 6 months.
- **Employment Type**: Both full-time and part-time employees.
- **Job Characteristics**: Roles that can be performed remotely without impacting productivity.

### F","(Article II.2)
- **Telework Frequency**: Up to 3 days per week.
- **Office Presence**: Minimum of 2 days per week in the office.

### A","(Article II.2)
- **Establishing Telework**: Requires written permission from the manager.
- **Manager's Discretion**: Managers have the discretion to approve or deny telework requests based on job requirements and performance.

### C","(Article II.2)
- **IT Setup**: Company covers the cost of necessary IT equipment.
- **Meal Allowance**: No meal allowance provided for telework days.

### P","(Article II.2)
- **Right to Disconnect**: Employees have the right to disconnect outside of standard working hours.
- **Worker Privacy**: Measures are in place to ensure the privacy of employees' personal data during telework.

The document does not mention any other specific topics related to telework.",ACCOTEXT000044807802
360,"- **Article 1**: All employees, except those on home duty during on-call periods, are eligible for telework. There are no restrictions based on job type or contract nature. Specific roles like itinerant employees can telework for parts of their functions that are feasible remotely, with a minimum of 2 days on-site presence required.

### F","- **Article 2.4.1**: Employees can telework up to three days per week, with the requirement that they must be present in the office at least two days per week. For those opting for three days of telework, the days must be consecutive.

### A","- **Article 2.3**: Telework arrangements are established through an annual application process. Employees must submit a complete application, which is reviewed by their manager and the HR group. The final decision is made by the director. Requests can be re-examined if initially denied.

### C","- **Article 5**: The employer provides a monthly allowance of €2.70 per telework day to cover professional expenses like internet, electricity, and heating. This amount is adjusted annually based on the INSEE index.

### P","- **Article 2.5.3**: The document does not mention specific provisions for the right to disconnect and the privacy of the worker. 

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000046678720
361,"(Article I.2)
- **Eligible Workers**:
  - Personnel in managerial roles.
  - Administrative staff not involved in physical or telephonic reception duties.
  - Educational staff not bound by the company’s presence agreement with users (T.P.U.) and other activities (T.A.A.).
- **Establishments and Services**:
  - Category 1: Regular telework possible (e.g., A.T.H.M.O., C.F.A. Inclusif, Direction Générale, Office Social).
  - Category 2: Irregular telework due to mission nature (e.g., C.A.M.S.P., C.M.P.P., E.A., E.S.A.T., F.H., I.M.E., M.A.S., M.D.A., S.E.S.S.A.D.).
  - Category 3: Managerial staff.

### F","(Article I.2)
- **Telework Limits**:
  - 76% to 100% work time: Up to 2 days/week.
  - 51% to 75% work time: Up to 1.5 days/week.
  - 26% to 50% work time: Up to 1 day/week.
  - 1% to 25% work time: Up to 0.5 days/week.
- **Exceptions**:
  - Limits can be adjusted upon written request and approval by the establishment director.

### A","(Article I.2)
- **Process**:
  - Written and motivated request by the employee.
  - Approval and written response by the establishment director.
  - Telework hours must be grouped into at least half a day unless otherwise requested and approved.

### C","(Article I.2)
- **Coverage**:
  - The document does not mention costs associated with telework.

### P","(Article I.2)
- **Provisions**:
  - The document does not mention the right to disconnect and the privacy of the worker.",ACCOTEXT000046795092
362,"- **Article Reference**: Not explicitly mentioned
- **Summary**:
  - Telework is primarily available to employees at the headquarters and administrative/management teams of UGECAM BFC.
  - Due to the nature of UGECAM BFC's work, 90% of employees are not eligible for telework.

### F","- **Article Reference**: Not explicitly mentioned
- **Summary**:
  - The document does not specify the frequency of telework allowed.

### A","- **Article Reference**: Not explicitly mentioned
- **Summary**:
  - Telework arrangements are subject to approval by the UGECAM BFC management.
  - Requests for telework will be carefully reviewed, and written responses will be provided to applicants.
  - Telework is organized for employees undergoing distance learning, with a contract amendment and telework allowance as per the national agreement.

### C","- **Article Reference**: Not explicitly mentioned
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: Not explicitly mentioned
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041723460
363,"- **Article 2**: 
  - Minimum 6 months of tenure.
  - Job must be compatible with remote work (e.g., digital activities).
  - Must have sufficient knowledge of the organization and service.
  - Must demonstrate autonomy, accountability, and confidentiality.
  - Must have a sufficient internet connection and workspace at home.

### F","- **Article 1**:
  - Must be present in the office at least three days per week.
  - Exceptions for disabilities or medical recommendations.

### A","- **Article 4**:
  - Requires an addendum to the employment contract for one year.
  - Agreement on telework days between employee and employer.
  - Flexibility for occasional changes with manager's approval.

### C","- **Article 8**:
  - A fixed allowance of €2.56 per telework day to cover professional expenses, adjusted annually.

### P","- **Article 7**:
  - Right to disconnect outside of regular working hours.
  - Not required to respond to emails or calls outside of work hours.
  - Telework must adhere to the same working hours and conditions as on-site work.

The document does not mention meal allowance.",ACCOTEXT000041718231
364,"(Article IV, J)
- Telework is available only for employees in the Sales and Field Service departments.
- Must comply with legal and regulatory provisions.

### F","(the document does not mention Frequency)
- The document does not specify the frequency of telework allowed.

### A","(Article IV, J)
- Telework must be individually contractualized.
- Subject to legal and regulatory provisions.

### C","(the document does not mention Costs)
- The document does not mention coverage of costs associated with telework.

### P","(the document does not mention Privacy)
- The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041836388
365,"- **Article Reference**: The document does not mention eligibility criteria for telework.

### F","- **Article Reference**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: The document does not mention the process by which telework arrangements are established.

### C","- **Article Reference**: The document mentions costs associated with telework in the section on ""PRIME TELETRAVAIL à 100%"".
  - Teleworkers receive a monthly indemnity of €150 net to cover expenses related to telework, including IT setup and meal costs.
  - An additional indemnity of €40 gross per month is provided for the occupation of home office space.

### P",- **Article Reference**: The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000042139313
366,"- The document does not mention eligibility criteria for telework.

2. *","- The document does not mention the frequency of telework allowed.

3. *","- The document does not mention the process by which telework arrangements are established.

4. *","- The document does not mention the coverage of costs associated with telework.

5. *",- The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000042335372
367,"- **The document does not mention eligibility.**

### F","- **The document does not mention frequency.**

### A","- **The document does not mention arrangements.**

### C","- **Article 2: Prorogation de l'accord sur la mise en œuvre d’une indemnité forfaitaire pour le télétravail**
  - The agreement includes a provision for a lump-sum allowance for telework.
  - This allowance is extended until telework is no longer a priority.

### P",- **The document does not mention privacy.**,ACCOTEXT000042577960
368,"- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention specific criteria for worker eligibility for telework, such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: Article 1
- **Summary**:
  - Telework is allowed for up to two days per month.
  - Telework cannot be taken in half-day increments.
  - Telework days cannot be adjacent to vacation days (CP, RTT, etc.).

### A","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the process by which telework arrangements are established, such as whether permission must be obtained or if the manager has discretion over telework allowability.

### C","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention the coverage of costs associated with telework, such as IT setup or meal allowance.

### P","- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000043115588
369,"(Article II, Section 2.02)
- **Eligible Workers**: Full-time or part-time (minimum 80%) employees with a permanent contract.
- **Tenure Requirements**: Minimum of one year in the company and six months in the current position.
- **Exclusions**: Apprentices, professionalization contract holders, and interns are not eligible.
- **Job Characteristics**: Jobs that do not require daily physical presence, do not involve frequent travel, and do not need daily use of non-portable software or confidential paper documents.

### F","(Article III, Section 3.01)
- **Regular Telework**: Up to 10 days per month for full-time and part-time employees.
- **Occasional Telework**: Available with a minimum 48-hour notice, not cumulative with regular telework.
- **Exceptional Telework**: Available to all employees during crises, regardless of tenure or contract type.

### A","(Article III, Section 3.01)
- **Permission Required**: Written request by the employee, reviewed and approved by the manager and HR.
- **Manager's Discretion**: Managers can set and modify telework days and must provide a written response within one month.
- **Adaptation Period**: Three-month trial period with the option to revert to office work.

### C","(Article IV, Section 4.03)
- **Indemnity**: Fixed allowance of €1.20 per telework day to cover home office expenses (electricity, internet, etc.).
- **Additional Costs**: Company covers extra phone charges for professional calls upon presentation of receipts.

### P","(Article VI, Section 6.03 and 6.05)
- **Right to Disconnect**: Employees have the right to disconnect, as outlined in the company’s internal regulations.
- **Data Protection**: Employees must adhere to confidentiality and data protection rules, ensuring secure handling of work-related information.

The document does not mention meal allowance.",ACCOTEXT000043275251
370,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed.

### A","- **Article Reference**: Point 2, Section 2
- **Summary**:
  - Telework arrangements are governed by a charter effective from January 1, 2021.
  - No new negotiations will be initiated until a national agreement for the professional branch is concluded.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify coverage of costs associated with telework.

### P","- **Article Reference**: Point 7
- **Summary**:
  - The company has an agreement on the right to disconnect.
  - A follow-up questionnaire has been defined to ensure compliance with the right to disconnect.",ACCOTEXT000043705154
371,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: Article 1
- **Summary**:
  - Telework arrangements require the employee to ensure their workspace meets electrical safety standards.
  - Employees can either self-assess their electrical installations or hire a specialized organization for verification.
  - Non-compliance with electrical standards makes telework impossible.

### C","- **Article Reference**: Article 2
- **Summary**:
  - The employer covers the cost of one electrical compliance diagnostic per telework authorization.
  - If electrical work is needed, the employee must cover the cost and can either arrange a follow-up inspection or self-certify compliance with supporting documents.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not provide provisions for the right to disconnect or the privacy of the worker.",ACCOTEXT000043985922
372,"- **Article Reference**: Annexes, ""Eligibilité du poste et du Collaborateur""
- **Summary**:
  - Employees must have completed their probation period.
  - Applicable to all roles that can be fully performed remotely.
  - Requires mastery of job functions and IT tools, and ability to maintain team connections.
  - Open to both CDI and CDD employees (excluding alternates).
  - Telework is voluntary and not mandatory for the company.
  - Requires manager and HR approval.
  - Physical reception roles are excluded from telework.

### F","- **Article Reference**: Annexes, ""Les différentes formules""
- **Summary**:
  - Up to 2 days of telework per week.
  - Minimum of 3 days on-site presence per week.
  - Telework days are non-cumulative and non-consecutive.
  - Part-time employees (≥ 80%) can telework 1 day per week, respecting other conditions.

### A","- **Article Reference**: Annexes, ""Modalités générales""
- **Summary**:
  - Telework requires mutual consent between the employee and manager.
  - Consent is valid for 1 year and must be renewed during the annual review with one month's notice.
  - Telework requests, approvals, and refusals follow a documented process in the HR system.
  - Telework can be occasional (up to 20 days/year) or exceptional (imposed during PCA).

### C","- **Article Reference**: Annexes, ""10 euros""
- **Summary**:
  - A flat-rate indemnity of 10 euros per telework day, up to a maximum of 50 euros per month, within URSSAF limits.

### P","- **Article Reference**: 2) QUALITE DE VIE AU TRAVAIL, ""Charte droit à la déconnexion""
- **Summary**:
  - A Charter on the right to disconnect will be implemented in October 2021.
  - Ensures employees' right to rest, especially for those on annual workday agreements, teleworkers, and frequent users of digital tools.

The document does not mention meal allowance.",ACCOTEXT000044156359
373,"- **Article 1-1-1**: 
  - Open to all employees (cadre or non-cadre) in CDD or CDI with at least 6 months of tenure.
  - Part-time employees eligible if working 80% or more.
  - Not eligible: Alternants, stagiaires, and employees with physical customer contact.
  - Eligibility assessed by the manager based on team organization and service continuity.

### F","- **Article 1-2-1**:
  - Maximum of 2 days per week.
  - Minimum of 3 days per week in the office.
  - Telework days: Tuesday, Wednesday, Thursday.
  - Presence required in the office on Mondays and Fridays.
  - Exceptions possible for pregnancy, disability, or special circumstances.

### A","- **Article 1-1-2**:
  - Requires employee's request and manager's approval.
  - Formalized through a specific form.
  - Manager must respond within 30 days if denying the request.
  - Telework days and hours must be indicated in the shared Outlook calendar.

### C","- **Article 1-2-3**:
  - Company provides necessary electronic and digital equipment.
  - No additional compensation or indemnity for telework.
  - Employee must ensure their home is suitable and insured for telework.

### P","- **Article 1-2-2**:
  - Employees must disconnect outside of working hours, except in exceptional circumstances.
  - Teleworkers have the same rights and duties as office-based employees.
  - Confidentiality and discretion obligations apply to teleworkers.

The document does not mention meal allowance.",ACCOTEXT000044156367
374,"(Article 1)
- **Eligible Workers**: All full-time and part-time employees on permanent (CDI) or fixed-term (CDD) contracts, including managers on a daily rate and long-term interns.
- **Exclusions**: Employees on home-based on-call duty during their on-call periods.
- **Specific Situations**: Telework may be deferred for up to 6 months for new hires, employees in professional mobility, those in long-term training, and long-term interns.

### F","(Article 3.1)
- **Minimum Office Presence**: Employees must be present in the office at least 2 days per week.
- **Telework Days**: The number of telework days and their distribution are agreed upon between the employee and the manager, considering team performance and service constraints.

### A","(Article 2.1, 2.2, 3.4)
- **Voluntary Basis**: Telework is voluntary for both the employer and the employee. Employees must express their willingness to telework by filling out a request form.
- **Manager's Discretion**: Managers have the discretion to approve telework arrangements. Disagreements can be referred to the telework commission.

### C","(Article 4.2, 4.4, 4.5)
- **Financial Compensation**: Employees receive a daily allowance of €2.60 for telework, capped at €52 per month.
- **IT Equipment**: The employer provides necessary IT equipment (laptop, headset, remote connection solution).
- **Furniture**: The employer covers 50% of ergonomic furniture costs, up to €100, upon presentation of purchase receipts.

### P","(Article 4.7, 6.2)
- **Right to Disconnect**: Employees are not required to work or respond outside of their official working hours, ensuring rest periods are respected.
- **Data Protection**: Employees must adhere to the ""Charter of Good Use and Security of IT Tools and Resources,"" ensuring confidentiality and data protection.

The document does not mention meal allowance.",ACCOTEXT000044179485
375,"- **Article 1**: 
  - Employees must have real autonomy in organizing their work schedule.
  - Must possess a company-provided laptop.
  - Must belong to a department whose tasks are compatible with telework.
  - Ineligible departments: workshop, repair center, quality control, warehouse, design office, methods, planning.
  - The procurement department is eligible for telework.

### F","- **The document does not mention frequency**.

### A","- **The document does not mention arrangements**.

### C","- **The document does not mention costs**.

### P",- **The document does not mention privacy**.,ACCOTEXT000044294865
376,"(Article 6.1, 6.2)
- **Eligible Workers**: Only those in roles compatible with partial and regular remote work using IT systems.
- **Exclusions**: Roles requiring constant physical presence, such as receptionists.
- **Employment Type**: Permanent employees (both full-time and part-time) who have completed their probation period.
- **Ineligible Contracts**: Apprenticeships, professionalization contracts, internships, and temporary contracts.
- **Skills Required**: Autonomy, good job knowledge, and time management skills.

### F","(Article 7.1)
- **Full-Time Employees**: Up to 2 days per week.
- **Part-Time Employees (≥80% activity)**: Up to 1 day per week.
- **Minimum Office Presence**: At least 3 days on-site per week, excluding travel, training, family events, sick leave, and paid leave.

### A","(Article 6.3, 6.4)
- **Voluntary Basis**: Telework is based on mutual agreement between the employer and employee.
- **Approval Process**: Requires formal request and manager's approval.
- **Contract Amendment**: For regular telework, an addendum to the employment contract is required, specifying adaptation period, reversibility, schedule, and contact hours.

### C","(Article 7.1, 8.5)
- **IT Setup**: Company provides a laptop, basic applications, secure network access, keyboard, and mouse. No printer provided.
- **Internet**: Employee must have a high-speed internet subscription.
- **Electrical Compliance**: Employee must ensure electrical compliance; company reimburses diagnostic costs.
- **Monthly Allowance**: €10 per month for regular telework.

### P","(Article 8.3)
- **Right to Disconnect**: Employees have the right to disconnect from digital tools outside working hours, respecting rest periods, holidays, and personal life.
- **Privacy**: Telework must not compromise data security or confidentiality.

The document does not mention meal allowance.",ACCOTEXT000044294876
377,"(Article 2)
- **All employees** of IRTESS, regardless of position or tenure, are eligible for telework.
- **Criteria**: The role must not require mandatory physical presence (e.g., physical reception duties).
- **Evaluation**: Based on autonomy, organizational skills, rigor, and goal achievement.
- **Approval**: Subject to the manager's objective assessment and mutual trust.

### F","(Article 5)
- **Telework Days**: Can be taken as full or half days.
- **Office Presence**: Telework must align with the company's internal regulations.
- **Exceptions**: Telework outside office hours requires exceptional approval.

### A","(Articles 3 & 4)
- **Request Process**: Employees must submit a written request detailing tasks and schedules.
- **Approval**: Requires consent from the hierarchical or functional manager.
- **Formalization**: Approved telework is recorded in the Eurecia system for team visibility.

### C","(Article 9)
- **IT Setup**: The company may provide necessary IT equipment based on availability and prior reservation.
- **Meal Allowance**: The document does not mention meal allowance.

### P","(Articles 6 & 10)
- **Right to Disconnect**: Emphasizes the importance of respecting rest periods and work-life balance.
- **Data Protection**: Employees must adhere to data protection and confidentiality rules.
- **Communication**: Employees must be reachable during work hours, but personal phone numbers are not shared with third parties.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000044347199
378,"(Article 2)
- **Eligible Workers**: All full-time and part-time employees on CDI and CDD contracts after one month of tenure.
- **Exceptions**: Expatriates, detached personnel abroad, and executive managers are not eligible.
- **Special Cases**: Alternating training employees (apprenticeship and professionalization contracts) are eligible for occasional telework after one month of tenure.
- **Criteria**: Employees must demonstrate professional autonomy and the ability to work remotely and individually.
- **Technical Requirements**: Adequate home setup including electrical installation, home insurance, internet connection, and a suitable workspace.

### F","(Article 3.3.2)
- **Maximum Telework Days**: Up to 3 days per week.
- **Minimum Office Presence**: Employees must be present in the office at least 2 full days per week.
- **Non-Fractionable**: Telework days cannot be split into half-days or carried over to another week or month.

### A","(Article 3.1 & 3.2)
- **Voluntary Basis**: Telework is voluntary for both the employee and employer.
- **Request Process**: Employees must inform HR and their manager via email using a provided form.
- **Approval**: The manager and HR review the request within two months. Refusals must be justified in writing.
- **Documentation**: Employees must submit a completed information sheet, self-evaluation questionnaire, and proof of home suitability.

### C","(Article 5)
- **IT Equipment**: The company provides necessary IT equipment (e.g., laptop, headset, mouse, VPN).
- **Meal Allowance**: A daily allowance of €3 for telework days, except for employees at the Lisieux site who receive meal vouchers.
- **Equipment Allowance**: A €350 gross allowance every three years for employees teleworking at least 2 days per week, subject to repayment conditions if telework ends prematurely.

### P","(Article 13)
- **Right to Disconnect**: Employees are not required to respond to work communications outside of working hours (20:00 - 07:00 and weekends).
- **Rest Periods**: Employees must respect legal minimum rest periods (11 hours daily rest).

The document does not mention any additional privacy provisions beyond the right to disconnect.",ACCOTEXT000045341936
379,"(Article 4.1)
- **Eligible Workers**: Employees with a permanent contract (CDI), either full-time or part-time (at least 80%).
- **Exclusions**: Apprentices, professionalization contracts, and interns.
- **Criteria**:
  - Job allows partial and occasional remote work.
  - Sufficient autonomy and no need for close managerial support.
  - No requirement for specific equipment.
  - Possession of a company-provided laptop.
  - No disruption to team or service operations.
  - Proficiency in necessary IT tools.

### F","(Article 3.1)
- **Maximum Days**: 50 days per year.
- **Monthly Limit**: Up to 6 days per month.
- **Weekly Limit**: Up to 2 days per week.
- **Special Cases**: Increased days for specific personal situations (e.g., medical needs) but not as a regular arrangement.
- **Managerial Discretion**: Managers can reduce or cancel telework days if necessary, with sufficient notice.

### A","(Article 4.2)
- **Initiation**: Employee must submit a written request to their manager and HR.
- **Approval Process**: Manager and HR conduct an interview; decision communicated within one month.
- **Managerial Discretion**: Managers have the right to verify and monitor telework.

### C","(Article 8)
- **Coverage**: No reimbursement for telework-related expenses (e.g., setup, furniture).

### P","(Article 3.2)
- **Right to Disconnect**: Teleworkers have the right to disconnect outside of regular working hours.
- **Privacy**: Telework must respect legal rest periods and work hours. Teleworkers must be reachable during regular work hours but are protected from work-related communications outside these times.

The document does not mention meal allowance.",ACCOTEXT000045341941
