,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
445,"- The telework policy applies to all employees of ARCADE VYV PROMOTION SUD EST (document does not mention any specific criteria for eligibility).

*","- The document does not provide specific details on the frequency of telework allowed.

*","- The document does not provide specific details on the process by which telework arrangements are established.

*","- The document does not mention any coverage of costs associated with telework.

*","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

Please note that the document provided does not contain specific details on the topics mentioned.",T01322016463-90492586400012
446,"Employees with a CDI or CDD contract, who have been with the company for at least 3 months, live in a geographical area with adequate internet connection, and have a suitable workspace at home are eligible for telework (Article IV).
- *","Telework is allowed for a maximum of 3 days per week, with a minimum of 2 days in the office. Exceptions can be made for specific roles or situations (Article IX).
- *","Telework arrangements are established through a written request by the employee and acceptance by the manager. The employee must sign a document confirming their agreement to the conditions of telework (Article V).
- *","The company covers 50% of the employee's internet and phone costs, up to 20 euros per month. The company also provides a 1 euro per day defrayal for the use of personal IT equipment. Energy costs are reimbursed at 10 centimes per hour worked (Article XI).
- *","The company respects the right to disconnect and the privacy of the employee. The employee must respect the company's IT charter and data protection rules (Article XIII).

The document does not mention specific provisions for the right to disconnect and privacy beyond the general respect for the right to disconnect and data protection rules.",T01920000755-51906754000020
447,"Eligible workers for telework are those with a full-time contract, who have not transformed part of their 13th month into paid leave, and have an assigned workspace at home that meets the necessary conditions for telework (Article 3).
2. *","Telework is allowed for up to two days per week for the JFX format and up to 4 demi-days per month for the JTV format (Article 4).
3. *","Telework arrangements are established through a voluntary request by the employee, followed by a 1-month response period by the employer. A 3-month adaptation period is provided for both the employer and employee to assess the suitability of telework (Article 5 and 6).
4. *","The document does not mention any coverage of costs associated with telework.
5. *","The right to disconnect is recognized for teleworkers, and they are expected to maintain the same level of availability and responsiveness as if they were in the office (Article 9).

Note: The document does not mention the privacy of the worker in terms of the right to disconnect. The summary is within the 300-token limit.",T59L20009460-43401145800024
448,"**

- Voluntary participation
- Eligibility based on job type and tenure
  - Activities with green background: Eligible for one day of telework with the possibility of a second day if agreed upon by the manager
  - Activities with yellow background: Eligible for one day of telework if the manager agrees and the post is compatible with telework
  - Activities with red background: Not eligible for telework
- Excludes alternants and interns
- Requires six months of tenure and a full-time or part-time (80% or more) contract
- Autonomy and performance are essential for telework eligibility
- Home office must meet safety and technical requirements
- Adequate equipment and internet access are required

*","**

- Green background activities: One day of telework per week with the possibility of a second day if agreed upon by the manager
- Yellow background activities: One day of telework per week if the manager agrees and the post is compatible with telework

*","**

- Voluntary participation
- Manager approval required
- Formalization of telework agreement for one year with tacit renewal
- Three-month probationary period for both the employee and the company

*","**

- No mention of cost coverage in the document

*","**

- No specific mention of the right to disconnect or privacy provisions in the document",T02122005211-34323685700045
449,"All employees, regardless of contract type or handicap status, are eligible for telework if their role is not exclusively itinerant (Article 1).
- *","Telework is for an indefinite period, with workdays determined by the company and subject to change (Article 2).
- *","Telework arrangements are established through an avenant to the employment contract. The company has discretion over allowability (Article 2).
- *","The company provides necessary equipment for professional use. A monthly forfait of 10-50€ is provided for internet and meal allowance (Article 5, 8).
- *","The right to disconnect is respected outside of agreed work hours. Privacy is ensured during work hours, with employees expected to respond to solicitations within work hours (Article 6, 7).

The document does not mention specific provisions for the right to disconnect or privacy beyond the general work hour rules.",T09121006430-53974628900138
450,"- Employees with at least 4 months of tenure, full-time or part-time, and non-temporary contracts are eligible.
   - Only cadres and non-cadres with missions not requiring permanent presence on-site are eligible.
   - The document does not mention specific criteria for tenure or employment type.

2. F","- The document does not provide specifics on the frequency of telework allowed.

3. A","- Telework arrangements are established through a formalized process involving a written request, evaluation of eligibility, and signing an avenant to the contract.
   - The document does not mention manager discretion or permission requirements.

4. C","- Mutualité Bretagne Santé Social provides necessary equipment for telework.
   - The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

5. P","- The document emphasizes the right to disconnect and the importance of maintaining work-life balance.
   - It does not explicitly mention privacy provisions for the worker.

Note: The document does not mention specifics on the frequency of telework allowed or the process for establishing telework arrangements. It also does not explicitly address meal allowance or privacy provisions.",T05621003927-41524564600039
451,"- Eligible workers are Sédentaires, Commerciaux itinérants, and Techniciens itinérants, excluding those in specific functions or services (see Annexe 1).
- Eligibility is based on job characteristics and employment type.
- The document does not mention tenure as a criterion.

F","- Sédentaires can telework up to 3 days per week.
- Commerciaux itinérants can telework up to 5 days per week.
- Techniciens itinérants are not eligible for regular telework.

A","- Telework arrangements are established through a formal request process and manager approval.
- The manager has discretion over the allowability of telework.

C","- The company contributes to installation costs for teleworkers (200€ net).
- The company participates in meal costs for teleworkers (titre-restaurant).
- An allocation forfaitaire is provided for telework-related expenses (2.50€ per day, up to 55€ per month).

P","- The document does not explicitly address the right to disconnect or privacy.
- The company has measures to prevent risks related to telework, including a right to disconnect policy.
- The document does not mention specific provisions for privacy.",T09221028960-37877854200662
452,"**
- Eligible workers are those with a CDI contract, working full-time or at least 80% with a minimum of 3 days of physical presence in the office.
- Employees must have at least 1 year of seniority in the company and 6 months on the job.
- Employees must have the necessary autonomy and technical skills to perform their duties remotely.
- The document does not mention specific job characteristics or tenure.

*","**
- Telework is allowed for 1 or 2 days per week, depending on the employee's contractual work time.
- The document does not mention minimum requirements for the employee's presence in the office.

*","**
- Telework arrangements are established through a voluntary request from the employee and an agreement from the employer.
- The document does not mention the manager's discretion over the allowability of telework.

*","**
- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

*","**
- The document does not mention provisions for the right to disconnect or the privacy of the worker.

The document does not mention specific topics such as the process of candidature and validation, the number of days of telework, or the format of telework. It also does not mention situations where the document does not mention specific topics.",T07518005334-38461173700097
453,"**
- Eligible workers are those with a permanent contract, working at least 80% of full time, with at least one year of seniority and six months in their current position.
- They must have sufficient autonomy and their role must be suitable for telework.
- The document does not mention any other eligibility criteria.

*","**
- Telework is allowed for a maximum of two days per week.
- At least three full days per week must be spent in the office.

*","**
- Telework arrangements are established through a formal application process and require the approval of the manager and the company.
- The document does not provide specific details on the process.

*","**
- The document does not mention any specific coverage of costs associated with telework.

*","**
- The document does not mention provisions for the right to disconnect or privacy of the worker.

The document does not mention certain topics, such as the coverage of costs associated with telework and provisions for the right to disconnect or privacy of the worker. It is recommended to consult the full document for more detailed information.",T03119002733-52291157700016
454,"All employees with at least one year of tenure on their function are eligible for telework, including full-time and part-time employees with CDI, CDD, and forfait days reduced to at least 50%. The document does not mention any other specific criteria.
- *","Eligible employees can telework up to two days per week for the headquarters and support functions, and up to one day per week for front office operations. A sixth week of telework is available for front office operations. Part-time employees have adjusted telework days based on their activity and workload.
- *","Telework arrangements are established through a formal, written request by the employee to their manager. The manager and employee will discuss the request and determine if the conditions for success can be met. If not, the manager can defer the implementation of telework for three months.
- *","The company provides an indemnity of 10 euros per month for one day of telework or one week during the six-week cycle for front office operations. This is increased to 16 euros for two days of telework per week. A 3 euro per day indemnity is provided for occasional telework.
- *","The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers. However, it does emphasize the importance of maintaining social links and ensuring that telework does not modify the employee's mission, activities, or performance criteria.",T07522040829-82862475900019
455,"All employees of Air Liquide Santé International, regardless of their employment type or tenure, are eligible for telework if their manager validates the compatibility of their post, autonomy, and the safety of their private workspace (Article 2.1).
- *","The reference cadre for telework is 2 days per week, which can be modulated up to 40% of the total working days in a month. The days can be fixed or variable, and the manager will share a planning of team days and individual workdays (Article 5.1).
- *","To establish telework arrangements, the employee must express their wish in writing to their manager, who will evaluate the compatibility of the post, the employee's autonomy, and the safety of the private workspace. The Direction des Ressources Humaines will provide a response within a month (Article 2.2, 2.3, and 2.4).
- *","Air Liquide Santé International will co-finance up to 50% of the cost of equipment required for telework, with a maximum of 150 € every three years. The employee is responsible for ensuring a stable and secure internet connection and a suitable workspace (Article 8 and 9).
- *","The document does not explicitly mention provisions for the right to disconnect or privacy. However, it encourages maintaining a balance between professional and personal life and emphasizes the importance of the right to disconnect (Article 11.2).",T09421007135-55213472800559
456,"All employees with a CDI or CDD of more than 6 months, who have completed their probationary period, have the necessary knowledge and autonomy, and occupy a role compatible with telework are eligible. This excludes contractual apprentices, professionalization contract holders, and interns. (Article 1, Title 2)
- *","Eligible employees can telework up to 1 day per week, non-cumulative and non-reportable. (Article 1, Title 3)
- *","Employees must submit a request via Workday, and managers have 1 month to accept or refuse. Acceptance is based on eligibility, post, and team compatibility. (Article 2, Title 3)
- *","An indemnity for telework-related expenses is provided based on the number of days worked remotely. (Article 4, Title 3)
- *","The right to disconnect is respected, and teleworkers have the same rights and obligations as on-site employees. (Article 1, Title 4)

The document does not mention specific provisions for privacy.",T07522042686-34254736100333
457,"- Eligible workers are those with a CDI or CDD contract, with at least 6 months of seniority in the company and at least 3 months in their current position.
- Excluded are those with apprenticeship or professionalization contracts, and interns.
- The employee must have an autonomous role and a suitable home work environment.
- The document does not mention any other specific criteria.

F","- The document does not provide specifics on the frequency of telework, but mentions that the telework agreement is for a 6-month trial period.

A","- The employee must submit a written and motivated request for telework, and an entretien will be held with the superior(s).
- The employer will respond in writing within two months.
- The employee can return to on-site work at any time with a one-week notice.

C","- The document does not mention any specific coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

The document does not mention several of the requested categories, such as the process for establishing telework arrangements, coverage of costs, and provisions for the right to disconnect and privacy.",T08921001545-51350654300018
458,"Employees who have been with the company for at least three months and have demonstrated mastery of their role are eligible for telework. This includes those with significant commuting times and those whose job functions can be performed remotely without disrupting the service's operation.

2. F","Telework is allowed one day per week on a fixed day, or as a forfait annuel of 20 days for exceptional circumstances.

3. A","Telework arrangements are established through a mutual agreement between the employee and manager, with the manager having the final say in case of disagreement.

4. C","The company covers IT setup costs and provides meal allowances for teleworkers.

5. P","The company respects the right to disconnect and ensures the privacy of teleworkers. The document does not mention specific provisions for privacy.

Please note that the document does not explicitly mention the right to disconnect or specific privacy provisions.",T09219009308-77569113201216
459,"- Eligible workers are those employed in permanent or fixed-term contracts, working full-time or part-time, and not in their probationary period.
- Employees must be able to work autonomously and outside the company's premises.
- The employee's role must be compatible with telework.
- The employee must have a suitable workspace at home or another approved location.
- The employee must have a stable internet connection.

F","- Telework is allowed for up to two days per week.
- A minimum of two days of on-site presence is required.
- Days of telework are fixed and cannot be changed without prior agreement.

A","- Telework arrangements are established by mutual agreement between the employee and the manager.
- The employee must submit a written request to the manager, who will respond within one month.
- A formal agreement is added to the employment contract or as an annex.

C","- The company covers the costs of IT setup and meal allowance.
- The company provides an internet subscription and a computer.
- The company covers the cost of electricity and heating related to telework.

P","- The company respects the right to disconnect and the privacy of the worker.
- The company provides a charter for the use of IT and telecommunications.
- The company ensures the protection of personal data and the security of the worker's home.
- The company does not disclose the worker's personal contact information.

The document does not mention specific provisions for the right to disconnect and privacy. However, the company provides a charter for the use of IT and telecommunications, which likely covers these topics.",T08321003823-78316922000010
460,"All employees of the Caisse d'Allocations Familiales de la Haute-Vienne, regardless of their contract type, duration of work, or job characteristics, are eligible for telework, as long as their activities are compatible with remote work. Excluded are those with itinerant jobs or those on standby at home. The document does not mention any specific tenure requirement.

2. *","Telework is allowed for one day per week for a period of three months, with an option to extend to two days per week after an evaluation. Alternatively, employees can choose an enveloppe days system, with a maximum of 50 days per year. Employees must work at least two days per week in the office.

3. *","Telework arrangements are established through a mutual agreement between the employee and the employer. The employee must submit a request, which the employer can accept or reject. The decision is communicated within 45 days, with a possibility for the employee to request a reexamination if rejected.

4. *","The document does not provide specific information on cost coverage. However, it mentions that the employer covers the costs of a diagnostic of conformity of electrical installations and provides an indemnity for internet and electricity costs.

5. *",The document emphasizes the importance of maintaining a balance between personal and professional life and the right to disconnect. It encourages good communication and mutual trust between the employee and the employer.,T08721002004-77807318900020
461,"- Eligible workers are those with at least 6 months of seniority in the company and 2 months in their service, with an autonomous position and a suitable workstation.
- Excluded are alternants, stagiaires, travailleurs temporaires, prestataires, and salariés with CDDs of less than 6 months.
- Salariés under time partiels are eligible for one day of telework per week, except for those with contracts of 60-80%, who can telework every two weeks.

F","- Telework is allowed up to two days per week, with a minimum of three days on-site for most salaried workers and two days for those with specific roles.
- Telework is not allowed on consecutive days and must be organized in consultation with the manager.

A","- Telework arrangements are established through a double consent process, with the salaried worker expressing their interest and the manager evaluating the feasibility and benefits.
- Avenant au contrat de travail is required for one year without tacite reconduction.

C","- The company covers the costs of telework, including internet access and equipment.
- A flat rate of 3 euros per day is provided for additional expenses.

P","- The right to disconnect is respected, with no obligation to respond to professional emails or messages outside of working hours.
- The company encourages the use of professional tools and discourages the use of personal devices for work purposes.
- Regular follow-ups are conducted to ensure the well-being and performance of teleworking employees.

Note: The document does not explicitly mention the process for telework eligibility or the coverage of costs associated with telework. The above summary is based on the provided information and general knowledge of telework policies.",T07620004806-77570147700017
462,"- Voluntary participation by employees with a mutual agreement between employee and employer
- Employee must have the necessary skills and autonomy for remote work
- Not applicable for certain roles such as Services Généraux, or those requiring physical presence or handling confidential data
- No specific tenure requirement
- Domicile must be suitable for telework

*","- Telework is allowed for a maximum of 60% of the weekly working hours, i.e., three days per week
- Days are ""flottantes"" and can vary based on the needs of the activity
- Days are determined by mutual agreement between the manager and the employee

*","- Telework arrangements are established through a mutual agreement between the employee and employer
- The manager has discretion over the allowability of telework
- The employee must have an attestation on the honor of conformity of their electrical installation and an attestation of multirisques habitation covering telework

*","- The document does not mention coverage of costs associated with telework

*",- The document does not mention provisions for the right to disconnect and the privacy of the worker,T07722006647-32795710600039
463,"Employees with a CDI or CDD, at least 3 months of tenure, passed the ""télétravailleur"" and ""manager de télétravailleur"" trainings, and have an autonomous role are eligible for telework. Intérimaires, prestataires, and stagiaires can also access telework on a case-by-case basis.

2. F","Telework is allowed up to 90 days per year, with a minimum of 2 days per week on-site. The contingent is prorated to 68 days for the period from April 1 to December 31, 2022.

3. A","Employees submit a written request to their manager, who will respond within a month. Accepted requests lead to an avenant au contrat de travail.

4. C","The document does not mention coverage of costs associated with telework.

5. P","The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention any specific article numbers for the topics mentioned.",T06822006136-30137469000016
464,"* Eligible workers are those in a permanent contract with at least six months of seniority in the company or group, or in a fixed-term contract of at least six months, or in a two-year apprenticeship contract, or in a part-time contract of at least 80%.
* The employee must have an autonomous job with a high level of digital literacy and the ability to work independently.
* The employee must have a dedicated workspace at home and an internet connection compatible with professional use.
* The employee must have a job that can be performed remotely and that does not require physical presence or proximity to the manager.
* The employee must not have a job that requires the use of non-digitalized documents or tools, or that requires permanent telephone availability.

*","* Telework is allowed for up to two days per week, with a maximum of 10 days per year for ""volant"" days.
* The days of telework are chosen by the employee, subject to the agreement of the manager and within the limit of two days per week.

*","* The employee must submit a written request to their manager, who will study the request and organize an interview to assess the employee's motivations.
* The manager is responsible for ensuring the smooth running of the service and the equal treatment of requests.
* The manager must fix a precise framework for the telework, specifying the days and hours of work, the means of communication and the rules of accessibility.

*","* The company does not cover the costs of telework, except for the provision of equipment and software.
* The employee is responsible for the costs of internet access, electricity, and maintenance of the equipment.

*","* The employee has the right to disconnect and to respect their private life.
* The employee must ensure the confidentiality of the data and documents used during telework.
* The employee must comply with the rules of use of the equipment and the charter of good conduct.

Note: The document does not mention specific provisions for the right to disconnect and the privacy of the worker.",T09321007700-38023131600015
465,"Employees with a minimum of one year of tenure in their post, regardless of employment type, can be eligible for telework. Job characteristics include being in relation with adherents for administrative tasks. Excluded are those in mean generation, IT, Geide, plateforme de services, administratif in santé sécurité au travail, administratif du contrôle médical, and agencies. Also excluded are cadre managers, coordinators, stagiaires, apprentices, titularies of a contrat de professionnalisation, and salariés at mi-temps and 3/5ème (Article 3).
- *","Telework is allowed one day per week, excluding Wednesdays. No more than 75 people can telework concurrently, and each entity cannot have more than 15% of its salariés in telework (Article 3).
- *","Telework arrangements are established through a formalized process involving the service ""ressources humaines"" and the employee's manager. The employee must submit a request two months before the desired implementation date (Article 5).
- *","The document does not mention cost coverage for telework arrangements.
- *","The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention specific provisions for the right to disconnect and the privacy of the worker. It is essential to address these concerns to ensure a healthy work-life balance and protect employee privacy.",T59L19005126-51948215200013
466,"Employees with a minimum of one year of tenure and a full-time contract are eligible for telework. The employee's role must be suitable for remote work, and they must have demonstrated the ability to work independently. The employee must have a dedicated workspace at home and a stable internet connection.
- *","Telework is allowed for a maximum of one day per week, with the possibility of an additional day under specific circumstances. The employee must be present in the office for at least three days per week.
- *","Telework arrangements are established through a formal agreement between the employee and the employer. The agreement is valid for one year and is not automatically renewed. The employee must submit a written request for telework, which is subject to manager approval.
- *","The company does not cover any costs associated with telework, including internet and electricity expenses. The employee is responsible for providing their own workspace and equipment.
- *",The company recognizes the right to disconnect and encourages employees to maintain a healthy work-life balance. The company does not monitor employee activities outside of working hours. The employee is responsible for ensuring that their workspace is secure and that confidential company information is not shared with unauthorized parties.,T03822011761-79411044500010
467,"- All employees are eligible for telework after the trial period, except for those in apprenticeship or professionalization contracts, and those in the first 3 months of their internship.
- Exclusions include functions requiring physical presence, handling confidential data, or being incompatible with the client's requirements.
- Alternating employees can telework after 3 months, subject to manager approval.

F","- Telework is allowed up to 2 days per week, with exceptions for specific cases.
- The frequency is fixed, but can be adapted to mission constraints.
- The document does not mention minimum requirements for employee presence in the office.

A","- Telework arrangements are established through a formalized process, including a 3-month adaptation period and an avenant to the contract.
- The manager can unilaterally terminate the telework arrangement for specific reasons.
- The document does not mention the manager's discretion in approving telework.

C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.

The document does not mention the following topics:
- The process for obtaining permission for telework
- The manager's discretion in approving telework
- Coverage of costs associated with telework
- The right to disconnect or privacy provisions for teleworkers.",T09221027967-39150469300063
468,"- Eligible workers are those with a permanent contract, who have completed their probationary period, use IT for their work, are autonomous in their role, and have the necessary technical skills for telework.
- Specific roles, such as handicapped workers, women on maternity leave, and senior workers, are given priority.
- The document does not mention specific criteria for tenure or job characteristics.

F","- Telework is allowed for up to 8 days per month, with a minimum of 3 days per week on-site.
- The document does not mention specific requirements for the employee's presence in the office.

A","- Telework arrangements are established through a formal request process, with approval from the manager and HR.
- The document does not mention the manager's discretion over the allowability of telework.

C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.
- The document does not mention specific privacy provisions for teleworkers.

Note: The document does not mention specific details for some categories, such as the process for establishing telework arrangements or provisions for the right to disconnect. The document also does not mention specific criteria for eligibility, such as tenure or job characteristics.",T03821008525-30520755700086
469,"- Eligible workers are those with a CDI or CDD, working full or part-time with at least 6 months in the post and 1 year of seniority. They must have the necessary autonomy and professional skills, and their job must allow for partial and regular remote work. The employee's service must also be able to function properly with the teleworker's absence. (Article 2.1)

F","- Telework is allowed for up to one day per week, by day, and must be performed at the employee's home. (Article 2.2)

A","- Telework arrangements are established through a written request by the employee, followed by an entretien with the manager and DRH. The decision is communicated within 1 month, with motivations for acceptance or refusal. (Article 3.1)

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention specific criteria for eligibility, such as tenure, employment type, job characteristics, or anything else. It also does not provide specifics on the process for establishing telework arrangements or the coverage of costs associated with telework. Additionally, it does not address the right to disconnect or the privacy of the worker.",T09218005435-31214777002296
470,"- Eligible workers are those with a permanent contract, working at least 28 hours per week, and having completed their probationary period.
- Specific job roles and functions are listed in Annex 1, with some excluded due to their inherent need for on-site presence.
- Employees must have a stable and secure internet connection, and their home environment must meet ergonomic and safety requirements.

F","- Eligible employees can telework up to one day per week (maximum) or 23 days per year (maximum).
- The weekly telework day is determined by the employee and the manager, considering the needs of the service and the employee's role.
- The 23 annual days are divided into two categories: 12 days for regular telework and 11 days for exceptional circumstances.

A","- Employees must submit a written request for telework, which is subject to manager approval based on the employee's eligibility and the needs of the service.
- A three-month adaptation period is provided for both the employee and the manager to assess the feasibility of telework.
- The telework agreement is formalized through an annex to the employment contract.

C","- The company contributes €5 per day (maximum €20 per month) to cover telework-related expenses.
- Employees are responsible for ensuring their home environment meets ergonomic and safety requirements.

P","- The document does not explicitly address the right to disconnect or privacy.
- Employees are expected to respect their work schedules and maintain a balance between their professional and personal lives.
- The company provides recommendations for ergonomic posture during telework (Annex 4).

Confidentiality and protection of data:
- Employees are required to comply with the company's charter on information systems and the internal regulations regarding data protection and confidentiality.
- The company may access the employee's home for safety and ergonomic inspections, with the employee's consent and presence.
- Employees must have an appropriate multirisk home insurance policy that covers telework activities.

Equal treatment and respect for individual and collective rights:
- Teleworkers have the same rights and benefits as on-site",T09321007925-30051264700102
471,"**
- Eligible workers are those under a permanent contract with at least 6 months of seniority, excluding apprentices, professionalization contract holders, and interns (Article 2).
- The nature of the work, the employee's ability to work regularly from home, and the organization of the team are also factors in eligibility (Article 2).

*","**
- Telework is allowed for up to 40% of the working time, with a maximum of 2 days per week (70 days per year) (Article 3.1).
- The days of telework are defined in agreement with the manager and are not fixed (Article 3.2).

*","**
- Telework arrangements are established through a written agreement between the employer and the employee (Article 5.1).
- The agreement is valid only for the employee's current position and is subject to a 3-month adaptation period (Article 5.2).

*","**
- The company provides the necessary computer and communication equipment for telework (Article 10).
- The company contributes to the acquisition of office equipment up to 50€ (Article 10).
- The document does not mention any other cost coverage.

*","**
- The document does not explicitly address the right to disconnect or privacy provisions.
- Article 7 focuses on the protection of the employee's private life, but it does not provide specific details on the right to disconnect or privacy.

The document does not mention specific provisions for the right to disconnect or privacy.",T09221029124-38175704600085
472,"- Eligible workers are those whose jobs do not require physical presence or specific equipment (Article 3).
- New hires are eligible, with consideration for their integration (Article 3).
- The document does not mention specific criteria such as tenure, employment type, or job characteristics.

F","- Regular telework is allowed for 1-3 days per week, with a minimum of 2 days in the office (Article 1).
- Occasional telework is allowed for a few days or half-days, non-recurring (Article 1).
- The document does not mention specific frequency requirements for occasional telework.

A","- Telework arrangements are established through a double-voluntary process between the employee and manager (Article 2).
- A formal written contract is required for regular telework (Article 5a).
- Occasional telework is subject to manager approval (Article 5b).

C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document does not explicitly mention the right to disconnect or privacy provisions for teleworkers.
- The document emphasizes the importance of maintaining work-life balance and avoiding telework as an escape from office life (Article 9).
- The document does not explicitly address privacy concerns related to telework.",T01720001936-31780532300100
473,"**

- Eligible post and compatibility with the organization of the service: The post must allow for telework and not affect the organization of the service or the performance of the employee.
- Eligibility of the employee: The employee must have at least 6 months of seniority in the service for CDI and 6 months for CDD. They must have individual responsibility, autonomy, and the ability to communicate effectively.
- Eligibility of the telework location: The employee's home must have a suitable internet connection, comply with safety regulations, and not have any restrictions related to telework.

*","**

- Telework is allowed for a maximum of 8 days per month for full-time employees and 4 days per month for part-time employees (80%).
- The employee must be present at the office for at least one day per week.

*","**

- The employee must submit a written request for telework, and the manager will decide whether to approve or deny it.
- The manager and employee will agree on the terms of telework, including the number of days and hours.

*","**

- The employee is responsible for providing a suitable workspace and internet connection.
- The company will provide necessary equipment and software for telework.

*","**

- The employee must respect the right to disconnect and not exceed the agreed-upon hours.
- The employee must maintain confidentiality and comply with data protection regulations.

Note: The document does not mention specific provisions for privacy and the right to disconnect.",T06821004565-77897142400016
474,"Eligible workers are commercial sédentaires (téléprospecteurs) with a CDI, full or part-time, cadres or non-cadres, and at least 12 months of tenure at TOUNETT LA CLARTE (Article 4.1).
- *","Not explicitly stated in the document.
- *","The employee must submit a written request to the director. The director can also propose telework to an employee, who can refuse. The decision is mutual and must be formalized in an avenant to the contract (Article 3).
- *","The company provides and maintains the necessary equipment for telework. The employee is responsible for the maintenance and proper use of the equipment (Article 7).
- *","The document does not mention the right to disconnect or privacy provisions.

Note: The document does not explicitly mention the frequency of telework or the process for establishing telework arrangements. It also does not provide information on the coverage of costs associated with telework, such as IT setup and meal allowance. The right to disconnect and privacy provisions are not mentioned.",T07718000742-82003599600017
475,"The telework policy applies to all employees who meet the following criteria: have a permanent contract with at least one year of tenure, work at least 90% of full-time hours, have sufficient autonomy and responsibility, and have a suitable home workspace. Certain positions are excluded from telework, such as gardiens, agents d'entretien, and chargé(e)s de clientèle (Article 2).

*","Telework is allowed up to one day per week, with a maximum of 52 days per year. The telework day is fixed monthly by the hierarchical manager (Article 7).

*","Employees can request telework by submitting a written request to their manager, who has one month to respond. The decision is based on the employee's eligibility and the needs of the company (Article 3).

*","The company provides the necessary equipment for telework, including an iPhone, laptop or surface pro, and access to work applications. The employee is responsible for consumables and may use their personal phone for work purposes (Article 10).

*","The company and employee agree on specific hours for telework, during which the employee must be reachable. The employee is responsible for ensuring the confidentiality of work-related information and for informing the company in case of illness or accident during telework hours (Article 14 and 15).

**Notes**: The document does not mention the right to disconnect or the coverage of meal allowance.",T07721005137-30828602000059
476,"Eligible workers are those with a CDI or CDD contract, working at least 80% time, with at least 6 months tenure in the company and 6 months in their current post. They must have sufficient autonomy and occupy a role that can be partially done from home without disrupting the service (Article 3.2).
- *","Telework is allowed for 1-2 days per week, with 3 days of physical presence required. An additional day can be granted for specific situations (Article 3.4).
- *","Telework arrangements are established through a flexible, voluntary process. The employee must submit a request, and the manager has discretion to approve or deny it (Article 2).
- *","The company covers a forfait of 2.30€ per day, with a maximum of 55€ per month. The employee is responsible for their own internet connection and ergonomic chair (Article 4.4).
- *","The company provides an attestation of conformity for the employee's home internet connection and requires an ergonomic chair. The employee is responsible for maintaining a suitable work environment (Article 4.4). The document does not mention the right to disconnect.

Note: The response is within the 300-token limit.",T01322014682-77572900700093
477,"- Eligible workers are those with a permanent contract, after a 3-month trial period, and with at least 6 months of seniority in the company.
- Eligible jobs are those that do not require physical presence on site, do not involve handling sensitive data, and do not require specific equipment or software.
- Eligible employees must have a stable and secure internet connection at home and a dedicated workspace.

F","- Telework is allowed for a maximum of 2 days per week, with a minimum of 2 days of physical presence in the office.
- The telework days are fixed and cannot be changed without the manager's agreement.

A","- Telework arrangements are established through a formal request process, with the manager's agreement required.
- The manager has discretion over the allowability of telework and can refuse it for operational reasons.

C","- The company covers the costs of IT setup and provides a meal allowance for telework days.
- The employee is responsible for the costs of internet and electricity.

P","- The company has a right to disconnect policy and respects the privacy of the worker.
- The employee is responsible for ensuring the confidentiality of the company's data and information.

Note: The document does not mention the process for establishing telework arrangements or the coverage of costs associated with telework.",T02921005002-39931174500026
478,"All employees of the Fédération or the ANF, with at least 80% ETP, 1 year of seniority, 6 months on the post, autonomy, adequate IT skills, and a compatible home environment are eligible for telework (Article 3.1). Exclusions include forfait-jour workers, those with incompatible job duties, handicapped workers with unsuitable workstations, apprentices, and those with unsuitable workstations (Article 4).
- *","Telework is allowed 1 day per week on Fridays for regular teleworkers and as needed for occasional teleworkers (Article 5).
- *","Telework arrangements are established through a formal request and manager approval process (Article 7).
- *","The company provides laptops, remote network access, Skype Enterprise, and tickets for meals on telework days (Article 9).
- *","The document does not mention provisions for the right to disconnect or privacy for teleworkers.

Note: The document does not mention specific provisions for the right to disconnect or privacy for teleworkers.",T06918002405-51965599700038
