,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
898,"- **Article Reference**: Champ d’application de l’avenant, Ancienneté requise
- **Summary**:
  - Eligible workers include Cadres, assimilés, Employés Techniciens, and Agents de Maîtrise.
  - Must be on a permanent contract (CDI).
  - Must have at least 6 months of tenure in the company, and potentially 6 months in the current position.

### F","- **Article Reference**: Télétravail, congés, jours fériés et déplacements
- **Summary**:
  - No minimum number of days required in the office.
  - Telework can be on fixed or floating days.
  - Exceptions include public holidays, taking leave, or returning from business trips if physical presence is not necessary.

### A","- **Article Reference**: Télétravail exceptionnel
- **Summary**:
  - Requires manager's agreement.
  - Employees must email a prior request to their manager (copy to HR).
  - Manager assesses compatibility and informs the employee of the decision.
  - Exceptional telework does not require a contract amendment but must follow the outlined procedure.
  - No overtime can be accrued during exceptional telework without prior written agreement from the manager.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041724187
899,"- **Article 13**: Employees eligible for telework must have a mutual trust with their hierarchy and a sense of responsibility. Specific criteria such as tenure, employment type, or job characteristics are not explicitly mentioned.

### F","- **Article 13**: The document does not specify the number of days per week permitted for telework or minimum requirements for the employee’s presence in the office.

### A","- **Article 13**: Telework arrangements are based on mutual trust and responsibility between the employee and their manager. The document does not specify if explicit permission must be obtained or if the manager has discretion over the allowability of telework.

### C","- The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article 3**: Employees have the right to disconnect, especially those provided with a laptop or mobile phone by the company. They are encouraged to avoid using professional digital tools during rest periods and vacations unless in cases of emergency or absolute necessity.",ACCOTEXT000042327041
900,"(Article 1)
- **Voluntary Basis**: Telework is voluntary and requires explicit agreement from both the employee and employer.
- **Employment Type**: Open to employees with permanent or fixed-term contracts, excluding alternance contracts.
- **Tenure**: Minimum of 4 months of service in the company.
- **Job Characteristics**: Must be autonomous, fully understand their role, and hold a position compatible with telework.
- **Workspace Requirements**: Must have a suitable workspace at home or access to an approved coworking space.
- **Manager Verification**: Eligibility conditions are verified by the manager.

### F","(Article 4)
- **Full-Time Employees**: Allowed up to 2 days of telework per week, requiring at least 3 days of presence in the office.
- **Part-Time Employees**: Must be present in the office at least 3 days per week; can telework 1 day per week, with potential for 2 days under specific conditions.
- **Absence and Holidays**: Must adhere to the 3-day office presence rule, with exceptions for isolated RTT days.

### A","(Article 5)
- **Request Process**: Employees must submit a telework request form to their manager and HR.
- **Approval**: Requires favorable opinions from managers and HR, and validation from IT for technical setup.
- **Priority Criteria**: Preference given to employees with disabilities, long commutes, or longer tenure.
- **Reversibility**: Telework can be terminated by either party with a 15-day notice.

### C","(Article 13)
- **Equipment**: Company provides necessary equipment, which remains company property.
- **Reimbursement**: Up to €15 per month for internet, insurance, and heating costs for alternating telework.
- **Homework**: No cost coverage for occasional telework.

### P","(Article 11)
- **Right to Disconnect**: Defined ""joignability"" hours from 10:00-12:00 and 14:00-16:00, allowing flexibility outside these hours.
- **Work Conditions**: Telework should not alter work hours, workload, or performance expectations.
- **Health and Safety**: Teleworkers are covered by the same health and safety regulations as office workers, including accident reporting within 24 hours.

The document does not mention meal allowance.",ACCOTEXT000041718972
901,"- **Article 2.2**: Eligible employees are those on a permanent contract (CDI) who have completed their probation period.
- Apprentices, temporary contract employees (CDD), professionalization contract employees, and interns are not eligible, except in exceptional circumstances like severe weather, security issues, public transport strikes, or crisis management.

### F","- **Article 2.1**: 
  - Industrial site employees: Up to 24 occurrences per year.
  - Headquarters and Territory employees: Up to 30 occurrences per year.
  - Maximum of 2 occurrences per week.
  - Exceptions can be made with managerial approval.
  - Telework initiated by the company in exceptional circumstances does not count towards the annual limit.

### A","- **Articles 2.5 and 2.6**: 
  - Employees must request telework in advance through the time management system.
  - Managers must approve or deny the request based on objective criteria.
  - Lack of response from the manager before the telework period starts is considered approval.

### C","- **Article 2.8**: 
  - The employer does not cover costs related to setting up a home workspace, IT installations, or meal expenses during telework days.

### P","- **Articles 2.10 and 4.3**: 
  - Employees must ensure data confidentiality and proper use of IT equipment.
  - Employees are encouraged to disconnect from work tools outside of working hours, except in emergencies.
  - The right to disconnect is emphasized to protect personal time and ensure a balance between work and personal life.",ACCOTEXT000041718988
902,"- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article Reference**: Article 3, Part B
- **Summary**:
  - Telework can be performed by the day or half-day.
  - Telework is capped at 6 days per year.
  - Exceptionally, up to 2 consecutive days of telework may be allowed if conditions justify it.
  - The number of telework days can be increased upon information from the Direction.

### A","- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention the process by which telework arrangements are established.

### C","- **Article Reference**: Article 2, Part B and Article 3, Part B
- **Summary**:
  - Telework performed by half-day does not entitle the employee to a meal voucher.
  - No other costs or IT setup coverage details are mentioned.

### P","- **Article Reference**: Not explicitly mentioned in the provided document.
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041724240
903,"(Article 2)
- All employees, regardless of tenure, are eligible for telework.
- Requires express employer agreement.
- Employees must have autonomy in their job functions and not require close managerial proximity.
- Job functions must be suitable for remote work.
- Employees must have necessary home equipment (internet connection, phone line).
- Employees with unsatisfactory performance evaluations are not eligible.
- Roles requiring physical presence or specific equipment are excluded.

### F","(Article 4.1)
- Telework is limited to a maximum of 2 days per week.
- Employees must be present in the office at least 3 days per week.
- Exceptions for up to 50% telework time may be considered for special circumstances (e.g., long commutes).
- Employees with recognized disabilities may telework up to 100% of the time based on medical recommendations.

### A","(Article 3)
- Telework is voluntary and initiated by the employee.
- Requires written request to the manager and HR.
- Manager and HR must approve based on service compatibility and team organization.
- Approval or refusal must be communicated within one month.

### C","(Article 9)
- The company provides necessary equipment (laptop, remote access, phone if needed).
- No printers provided; printing should be done at the office.
- Employees must have a personal internet connection.
- Professional phone calls made on personal phones will be reimbursed.
- No indemnity for home office occupation as telework is voluntary.

### P","(Article 12)
- The employer must respect the employee's private life and cannot contact them outside defined working hours.
- Defined working hours are typically 9:30 AM to 12:00 PM and 2:00 PM to 5:00 PM.
- Employees are not under employer subordination outside these hours, except for specific cases like on-call duties or overtime.

(Note: The document does not mention meal allowance coverage under ""Costs"".)",ACCOTEXT000041823355
904,"- **Article 2**: Eligible employees include those on permanent (CDI) and fixed-term (CDD) contracts with at least one year of seniority within the UES.
- Telework is available to full-time employees and part-time employees working at least 80% of the time.
- Not eligible: apprentices, professionalization contracts, interns, part-time employees working less than 80%, employees whose roles require frequent external travel, and roles necessitating physical presence (e.g., nurses).

### F","- **Article 1**: Standard telework is one day per week, Monday to Friday.
- Exceptions: Up to two days per week for pregnant women, employees aged 50 and above, and employees with recognized disabilities. Part-time employees working at least 80% are eligible for one day of telework.

### A","- **Article 4**: Employees must submit a written request to their direct supervisor using a provided form.
- The supervisor reviews the request for job compatibility and responds within 15 days.
- Approved telework arrangements last one year and renew automatically unless opposed by the supervisor.
- In case of refusal, the manager consults HR and provides a written explanation. Employees can reapply after one year or sooner if their job or department changes.

### C","- The document does not mention costs.

### P","- The document does not mention privacy.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000041830373
905,"(Article 2.1)
- **Eligible Workers**:
  - Employees with activities that can be performed remotely.
  - Autonomous managers in the Commerce, Consulting, and Support departments, and Directors (excluding executives).
  - Non-executive employees with at least 3 years of tenure, if their role permits.
  - Full-time or part-time employees (minimum 80% of collective work duration).
  - Senior employees with over ten years of experience.
  - Must have a dedicated, suitable workspace at home.
  - Not in a performance improvement plan.
  - Women from the 3rd month of pregnancy until 3 months post-maternity leave.
  - Employees with disabilities, subject to specific conditions.

### F","(Article 7)
- **Telework Frequency**:
  - Limited to a maximum of one day per week.
  - Not allowed on Mondays and Fridays (Friday restriction can be relaxed with managerial approval).
  - Commercial department employees can telework only for half-days.
  - No accumulation of telework days or combining with other absences.

### A","(Article 3)
- **Establishing Telework**:
  - Based on voluntary participation.
  - Employees must request telework at least 48 hours in advance via internal software.
  - Approval or denial by the manager and HR.
  - A 6-month adaptation period with a 15-day notice for termination by either party.

### C","(Article 10)
- **Cost Coverage**:
  - Company provides necessary equipment (laptop, phone).
  - Employees must ensure their home insurance covers telework-related risks.
  - No mention of meal allowances.

### P","(Article 8)
- **Privacy and Right to Disconnect**:
  - Employees must be available during specified hours (9:00-12:00 and 14:00-18:00).
  - Must respect legal rest periods (11 hours daily, 35 hours weekly).
  - No explicit mention of the right to disconnect outside these hours.

The document does not mention specific provisions for the right to disconnect outside the defined availability hours.",ACCOTEXT000041826324
906,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041830381
907,"(Article 2-1)
- **Eligible Employees**: 
  - Employees on CDI or CDD contracts, both cadres and non-cadres.
  - Must have more than one year of tenure and at least 6 months in their current position.
  - Full-time employees or part-time employees working at least 80%.
  - Must have sufficient autonomy in their tasks and not require constant managerial presence.
  - Must have a suitable home environment, including internet connectivity and electrical compliance.
- **Ineligible Employees**:
  - Apprentices, professionalization contract employees, and interns.
  - Employees whose tasks require physical presence or involve sensitive data.

### F","(Article 4-1)
- **Standard Frequency**: 
  - ½ day or 1 day per week for employees working 80% or more.
  - Up to 2 days per week in exceptional cases with manager approval.
- **Part-Time Employees**:
  - Employees working between 60% and 80% can telework up to 2 days per month.

### A","(Article 3-1, 3-2)
- **Request Process**:
  - Employees must submit a written request and complete a self-assessment.
  - An interview with the manager will be conducted to discuss feasibility.
  - Approval is subject to manager and HR review, with a response within 2 months.
- **Formal Agreement**:
  - An addendum to the employment contract will be created, detailing telework conditions, including adaptation period, reversibility, and contact hours.

### C","(Article 4-3, 4-4)
- **Covered Costs**:
  - The company covers the cost of electrical compliance diagnostics.
  - The company provides necessary IT equipment (laptop, phone, secure connection).
  - The company covers any additional home insurance costs due to telework.

### P","(Article 4-2, 5-5)
- **Right to Disconnect**:
  - Employees are not obligated to respond to work communications outside defined contact hours.
- **Data Privacy**:
  - Employees must adhere to company data security and confidentiality policies.
  - Precautions must be taken to protect company data and information.",ACCOTEXT000041830394
908,"(Article 1)
- **Eligible Workers**: Employees of UES Allianz France under specific national collective agreements.
- **Criteria**: Must be administrative staff with a work schedule of at least 80% of full-time.

### F","(Article 9)
- **Telework Days**: Generally, one day per week for eligible employees.
- **Special Cases**: Pregnant women can telework one day per week from the presentation of a pregnancy certificate until maternity leave.

### A","(Article 9)
- **Process**: Requires manager approval.
- **Manager Discretion**: Managers have the authority to approve or deny telework requests based on job compatibility and operational needs.

### C","(Article 9)
- **IT Setup**: The company provides necessary IT equipment like laptops.
- **Meal Allowance**: The document does not mention meal allowance.

### P","(Article 9)
- **Right to Disconnect**: Employees are encouraged to disconnect outside working hours. Managers should avoid contacting employees during their rest periods unless absolutely necessary.
- **Privacy**: Employees are not required to respond to work communications outside of working hours.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000041830408
909,"- **Article Reference**: Not explicitly numbered, but found under ""Télétravail""
- **Summary**:
  - Eligible employees: Those on permanent contracts (CDI) with sufficient tenure and autonomy in their roles.
  - Exclusions: Commercial staff and commercial managers due to the nature of their client-facing duties.

### F","- **Article Reference**: Not explicitly numbered, but found under ""Télétravail""
- **Summary**:
  - Maximum of one day per week.

### A","- **Article Reference**: Not explicitly numbered, but found under ""Télétravail""
- **Summary**:
  - Telework is initiated upon the employee's request and requires managerial approval.
  - A pilot program will run from April 1 to December 31, 2020, with guidelines set by the management after consulting team managers and the Social and Economic Committee (CSE).

### C","- **Article Reference**: The document does not mention costs.

### P","- **Article Reference**: The document does not mention privacy.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000041830429
910,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: Article 1.5
- **Summary**:
  - The company will review and adapt the current telework agreement to include occasional telework.
  - The document does not specify if permission must be obtained or if the manager has discretion over the allowability of telework.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Reference**: Article 1.6
- **Summary**:
  - The company commits to reviewing the current agreement on the right to disconnect if needed.
  - The document does not provide specific details on the privacy provisions for teleworkers.

### Summary
The document primarily focuses on salary policies and does not provide detailed information on telework eligibility, frequency, or costs. It mentions a commitment to review and adapt the telework agreement for occasional telework and to review the right to disconnect agreement if necessary.",ACCOTEXT000041830448
911,"- **Article Reference**: Article 3
- **Summary**:
  - Telework is available to employees who can perform their duties remotely.
  - Specific criteria such as tenure or employment type are not explicitly mentioned.

### F","- **Article Reference**: Article 3
- **Summary**:
  - Employees can telework one day per week.
  - Telework days cannot be carried over to the next month.
  - Up to two consecutive telework days are allowed.
  - An annual calendar of telework days will be provided by the management.

### A","- **Article Reference**: Article 6.1
- **Summary**:
  - Telework arrangements must be discussed and validated by the manager.
  - A team schedule must be created in consultation with the manager.
  - Managers are responsible for ensuring proper telework organization.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: Article 6.2
- **Summary**:
  - Teleworkers must adhere to company security rules, especially regarding IT and passwords.
  - Confidentiality, integrity, and availability of professional information must be maintained.
  - The document does not explicitly mention the right to disconnect.",ACCOTEXT000041837118
912,"- **Article 2, Section 1**: 
  - Employees eligible for telework must be part of the GEODIS Division Messagerie Services.
  - Both permanent (CDI) and temporary (CDD) employees are eligible.
  - Employees must have at least 6 months of tenure within the GEODIS Group by January 1, 2020.

### F","- **The document does not mention frequency**: The specific number of days per week permitted for telework or minimum requirements for the employee’s presence in the office is not detailed in the document.

### A","- **Article 2, Section 1**:
  - Telework arrangements are subject to negotiations between the Direction and the representative trade unions.
  - A formal agreement on telework is to be established in the first semester of 2020.
  - Managers have discretion over the allowability of telework, pending the outcome of these negotiations.

### C","- **The document does not mention costs**: There is no specific information provided about the coverage of costs associated with telework, such as IT setup or meal allowances.

### P","- **The document does not mention privacy**: There are no provisions mentioned regarding the right to disconnect or the privacy of the worker in the context of telework.

This summary adheres to the 300-token limit and provides a concise overview of the telework policy based on the provided document.",ACCOTEXT000041837120
913,"- **Article Reference**: Article 1
- **Summary**:
  - Applies to all personnel at CREDIT MUTUEL FACTORING.
  - Excludes employees on fixed-term contracts, apprenticeships, professionalization, and training contracts.

### F","- **Article Reference**: The document does not mention the frequency of telework allowed.

### A","- **Article Reference**: Article 2.2.1
- **Summary**:
  - A working group composed of members of the management and elected representatives will establish the framework for a telework pilot.
  - The pilot will be implemented by the second half of 2020.

### C","- **Article Reference**: The document does not mention the coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention provisions for the right to disconnect and the privacy of the worker.

This summary adheres to the 300-token limit and provides the requested information based on the provided document.",ACCOTEXT000041837141
914,"- **Article Reference**: The document does not mention eligibility.
- **Summary**: The document does not specify which workers are eligible for telework, including criteria such as tenure, employment type, or job characteristics.

### F","- **Article Reference**: The document does not mention frequency.
- **Summary**: The document does not specify the frequency of telework allowed, such as the number of days per week permitted or minimum requirements for the employee’s presence in the office.

### A","- **Article Reference**: The document does not mention arrangements.
- **Summary**: The document does not specify the process by which telework arrangements are established, including whether permission must be obtained and whether the manager has discretion over the allowability of telework.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**: The document does not specify the coverage of costs associated with telework, such as IT setup and meal allowance.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**: The document does not specify provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041840982
915,"(Article 13.2)
- **Eligible Workers**: 
  - Employees whose job roles are compatible with telework.
  - Telework must be mutually agreed upon by both the employee and employer.
  - Telework can be initiated by either party but must be voluntary and reversible.

### F","(Article 13.7)
- **Frequency of Telework**:
  - Telework can be occasional, requiring approval from the manager and HR.
  - No specific number of days per week is mentioned.

### A","(Article 13.3)
- **Establishing Telework Arrangements**:
  - Requires mutual agreement between employee and employer.
  - Both parties can initiate or terminate telework arrangements.
  - A formal agreement must outline the terms, including a trial period and conditions for ending telework.

### C","(Article 13.4)
- **Coverage of Costs**:
  - Employer provides, installs, and maintains necessary equipment.
  - Conditions for reimbursement of professional expenses related to home office use are specified in the telework agreement.

### P","(Article 13.5)
- **Privacy and Right to Disconnect**:
  - Employer must ensure data protection in compliance with CNIL regulations.
  - Teleworkers must adhere to company policies on data protection and confidentiality.
  - No specific mention of the right to disconnect.

If any topic is not mentioned in the document, please state: ""the document does not mention [topic]"".",ACCOTEXT000041841001
916,"(Article 2)
- **Eligible Workers**: All employees of Amgen SAS, including those transferred from Celgene.
- **Criteria**: No specific tenure or employment type mentioned; applies broadly to all employees.

### F","(Article 2)
- **Telework Days**: Employees can telework any day of the week, including Wednesdays.
- **Restrictions**: Generally, no more than two consecutive days of telework per week, except for employees aged 56 and above who can telework up to three days and may combine two consecutive days.

### A","(Article 2)
- **Establishment Process**: Telework arrangements must be agreed upon with the manager.
- **Manager's Discretion**: Managers can request employees to work in the office if necessary for business operations.

### C","(Article 2)
- **Coverage**: Employees working remotely receive a monthly allowance of 40 euros to cover internet and home office expenses.
- **IT Setup**: No specific mention of IT setup costs.

### P","(Article 2)
- **Right to Disconnect**: Not explicitly mentioned in the document.
- **Worker Privacy**: Not explicitly mentioned in the document.

The document does not mention the right to disconnect or specific provisions for worker privacy.",ACCOTEXT000041841014
917,"- **Article Reference**: Not explicitly mentioned in the document.
- **Summary**:
  - Telework is available to employees working in the Rueil-Malmaison office.
  - Employees with itinerant roles are generally not eligible but can request administrative days.

### F","- **Article Reference**: 2.1 - 4
- **Summary**:
  - Employees in Rueil-Malmaison can telework 1 day per week.
  - Itinerant employees can request half or full administrative days.

### A","- **Article Reference**: 2.1 - 4
- **Summary**:
  - Telework arrangements require manager approval.
  - A pilot program from February 1 to June 30, 2020, will assess the feasibility of the telework policy.
  - No fractioning or exceeding 1 day per week is allowed.

### C","- **Article Reference**: The document does not mention costs.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: The document does not mention privacy.
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041846741
918,"- **Article Number**: Not specified
- **Summary**: The document does not mention eligibility criteria for telework.

### F","- **Article Number**: Not specified
- **Summary**: The document does not mention the frequency of telework allowed.

### A","- **Article Number**: Not specified
- **Summary**: The document does not mention the process by which telework arrangements are established.

### C","- **Article Number**: Article XI
- **Summary**:
  - Employees working from home are eligible for a reimbursement of €7.16 gross per day worked, effective from April 1, 2020.

### P","- **Article Number**: Not specified
- **Summary**: The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041854890
919,"- **Article 6**: 
  - All employees in all departments are eligible for telework.
  - Excludes employees with apprenticeship or professionalization contracts and interns.
  - Excludes executive managers.

### F","- **Article 6**: 
  - The document does not specify the frequency of telework allowed.

### A","- **Article 6**: 
  - Telework arrangements are to be generalized across all departments.
  - Specific modalities and implementation details will be discussed in the upcoming negotiations on quality of work life.

### C","- **Article 6**: 
  - The document does not mention coverage of costs associated with telework.

### P","- **Article 6**: 
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000042477210
920,"- **Article Reference**: The document does not mention specific criteria for telework eligibility.

### F","- **Article Reference**: Article 1
- **Key Points**:
  - Employees are allowed a maximum of 36 days of telework per year.

### A","- **Article Reference**: The document does not mention the process by which telework arrangements are established.

### C","- **Article Reference**: The document does not mention coverage of costs associated with telework.

### P",- **Article Reference**: The document does not mention provisions for the right to disconnect and the privacy of the worker.,ACCOTEXT000041851127
921,"- **Article 3**: 
  - Employees eligible for telework must have a minimum tenure of 3 years.
  - The policy applies to both full-time and part-time employees.
  - Job characteristics must be suitable for telework, as determined by the manager.

### F","- **Article 3**: 
  - Employees are allowed to telework up to 2 days per week.
  - A minimum of 3 days per week presence in the office is required.

### A","- **Article 3**: 
  - Telework arrangements must be approved by the employee’s manager.
  - Managers have discretion over the allowability of telework based on job suitability and performance.

### C","- **Article 3**: 
  - The company covers IT setup costs for telework.
  - No meal allowance is provided for telework days.

### P","- **Article 3**: 
  - The document does not mention provisions for the right to disconnect.
  - The document does not mention the privacy of the worker.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000041851136
922,"(Article 4)
- **Eligible Workers**:
  - Employees with a permanent contract (CDI).
  - Minimum tenure of 12 months.
  - Sufficient autonomy in their tasks, as determined by their supervisor.
- **Exclusions**:
  - Sales representatives (VRP).
  - Roles requiring constant physical presence (e.g., receptionists).
  - Interns and apprentices.
  - Part-time employees.
  - Employees of FONCIA CARRIERES ET COMPETENCES.
- **Special Cases**:
  - Employees with disabilities, pregnant employees, or those with temporary medical conditions recommended by a doctor.
  - Situations like significant strikes, pollution, or severe weather.

### F","(Article 8)
- **Scenarios**:
  - **Scenario 1**: 1 fixed day per week, max 30% of employees in administration and 5% in transactions.
  - **Scenario 2**: 1 fixed day per week or bi-weekly, max 15% of employees per day.
  - **Scenario 3**: 1 fixed day per week for front office, 10 non-consecutive days per year for others.

### A","(Article 7)
- **Process**:
  - Employees must request telework from their direct supervisor (N+1) using a specific form.
  - Requests must be made at least 30 days in advance.
  - Supervisors have 30 days to respond.
  - Approved requests result in a temporary contract amendment.
  - Denied requests can be appealed to the next level supervisor (N+2).

### C","(Article 11)
- **Coverage**:
  - The company provides necessary IT and communication tools, subject to availability.
  - Equipment remains company property and must be returned if telework ends.

### P","(Part 2, Article 1)
- **Right to Disconnect**:
  - Employees are not required to be connected to work tools outside of working hours.
  - No penalties for disconnecting during rest periods.
- **Privacy**:
  - Employees must ensure their telework environment complies with health and safety standards and maintain confidentiality.

The document does not mention meal allowances.",ACCOTEXT000041854925
923,"(Article not specified)
- **Eligible Workers**: The document does not mention specific criteria for telework eligibility, such as tenure, employment type, or job characteristics.

### F","(Article not specified)
- **Telework Days**: The document suggests a proposal to increase telework days to 1 day per week, with the possibility of additional days upon exceptional request.

### A","(Article not specified)
- **Establishing Telework**: The document does not mention the specific process for establishing telework arrangements, such as obtaining permission or manager discretion.

### C","(Article not specified)
- **Coverage of Costs**: The document does not mention the coverage of costs associated with telework, such as IT setup or meal allowance.

### P","(Article not specified)
- **Right to Disconnect and Privacy**: The document does not mention provisions for the right to disconnect or the privacy of the worker.

**Note**: The document primarily focuses on broader negotiations and agreements related to salaries, equality, and quality of life at work, with limited specific details on telework policy.",ACCOTEXT000041854926
924,"- **Article Reference**: Not explicitly numbered, but found under ""Télétravail""
- **Summary**:
  - Eligible employees are those on permanent contracts (CDI).
  - Must have a certain level of tenure and autonomy in their role.
  - Some services may be excluded if their activities are incompatible with telework.

### F","- **Article Reference**: Not explicitly numbered, but found under ""Télétravail""
- **Summary**:
  - Telework is allowed for a maximum of 1 day per week.

### A","- **Article Reference**: Not explicitly numbered, but found under ""Télétravail""
- **Summary**:
  - Telework arrangements are established through a pilot program.
  - Employees must request telework, which requires managerial approval.
  - The pilot program runs from July 1 to December 31, 2020.
  - A review of the pilot will be conducted in January 2021.

### C","- **Article Reference**: The document does not mention costs.

### P","- **Article Reference**: Not explicitly numbered, but found under ""Bonnes pratiques""
- **Summary**:
  - Employees are encouraged to use IT tools (emails, SMS, instant messaging) reasonably.
  - Employees should not use professional messaging tools outside of work hours.
  - No obligation to respond to professional solicitations outside of work hours.
  - The company respects employees' rest periods and recommends organizing meetings between 9:00 AM and 6:00 PM, respecting lunch breaks.
  - In exceptional circumstances, the company may contact employees outside of regular hours.",ACCOTEXT000041858061
925,"- **Article Reference**: Not explicitly mentioned in the provided text.
- **Summary**:
  - The document does not mention specific criteria for worker eligibility for telework.

### F","- **Article Reference**: Article 4-1
- **Summary**:
  - **Weekly Option**: Telework can be done one day per week, agreed upon with the manager.
  - **Monthly Option**: Up to 4 days of telework per month, chosen in consultation with the manager.
  - **Special Cases**: Employees aged 55+ and those recognized as disabled can telework two days per week.

### A","- **Article Reference**: Article 4-1
- **Summary**:
  - Telework days are chosen in agreement with the manager.
  - Changes to telework days require a week's notice unless in exceptional circumstances.
  - Telework days are not cumulative and cannot be carried over.
  - Employees must record telework days in the system.
  - Changes in telework formula require prior manager approval and notification to 123HR.

### C","- **Article Reference**: Not explicitly mentioned in the provided text.
- **Summary**:
  - The document does not mention coverage of costs associated with telework.

### P","- **Article Reference**: Not explicitly mentioned in the provided text.
- **Summary**:
  - The document does not mention provisions for the right to disconnect and the privacy of the worker.",ACCOTEXT000041854945
926,"(Article 1)
- **Eligible Workers**: All employees with at least one year of tenure as of December 31, 2019, and present in the company as of January 1, 2020.
- **Criteria**: Must be able to perform their duties autonomously and have job functions that can be executed remotely.

### F","(Article 3, Section 4)
- **Telework Frequency**: Telework is allowed on an occasional basis.
- **Duration**: Can be organized for a full day (7.36 hours) or a half-day (3.68 hours).

### A","(Article 3, Section 4)
- **Process**: 
  - Employees must submit a written request to their direct manager, with HR copied for tracking.
  - The manager has the discretion to approve or deny the request based on service needs.
  - Approval or denial must be communicated in writing.

### C","(the document does not mention costs)
- **Coverage of Costs**: The document does not mention costs associated with telework, such as IT setup or meal allowances.

### P","(Article 3, Section 3)
- **Right to Disconnect**: 
  - Employees are not required to respond to emails or calls outside of working hours, except in exceptional cases.
  - Managers should use ""send later"" functions for emails sent outside of regular hours.
  - A disclaimer will be included in email signatures to reinforce this policy.
- **Privacy**: Emphasis on maintaining a balance between work and personal life, with managers expected to respect this balance and lead by example.",ACCOTEXT000041947610
927,"(Article 3.1)
- **Eligible Workers**: Full-time, permanent (CDI) cadre employees with at least one year of tenure.
- **Exclusions**: Employees with less than one year of tenure, temporary contracts (CDD), interns, alternants, and temporary workers.
- **Criteria**: Job suitability for remote work, individual capability, team configuration, and necessity of physical presence.

### F","(Article 3.7)
- **Telework Frequency**: Employees must work at least 4 days per week in the office.
- **Non-Cumulative**: Telework is not cumulative with part-time work.

### A","(Articles 3.3, 3.4, 3.5)
- **Process**: Employees must submit a written request to the general management.
- **Approval**: Requires agreement from the direct manager, HR, and the General Director.
- **Formalization**: An addendum to the employment contract specifying terms and conditions.
- **Adaptation Period**: A three-month trial period with mid-term and final reviews.

### C","(Article 3.9)
- **IT Setup**: The company provides necessary equipment such as laptops and, if needed, professional mobile phones.
- **Other Costs**: The document does not mention meal allowances or other telework-related costs.

### P","(Article 3.9)
- **Right to Disconnect**: The document does not mention the right to disconnect.
- **Privacy**: Employees must ensure a dedicated, secure workspace at home and provide annual proof of home insurance.

This summary adheres to the 300-token limit and provides a clear overview of the telework policy for employees.",ACCOTEXT000041947619
