,Eligibility,Frequency,Arrangements,Costs,Privacy,doc
288,"Eligible workers are those with a CDI, primarily full-time, with at least 2 years of tenure. They must have a high level of autonomy and technical skills to work independently. The job must be compatible with telework, considering technical constraints, security, and organizational requirements. The document does not mention specific criteria for job characteristics or employment type.

- *","Telework is allowed for a maximum of one day per week or two days per month. The document does not specify minimum requirements for employee presence in the office.

- *","Telework arrangements are established through a formal, written request by the employee. The manager and HR have one month to accept or reject the request. Reasons for refusal must be provided in writing.

- *","The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

- *","The document does not explicitly address the right to disconnect or privacy of the worker. However, it does mention that the salaried employee is not required to respond to solicitations outside of their defined work hours.

Confidentiality and protection of data are addressed in the document, with the employee committing to respecting the company's rules and the Charte communautaire du bon usage des ressources du Système d’Information.",T06720004369-43764253100010
289,"- Eligible workers are those not in a trial period, with a contract of at least 80%, and not in intérim, professionalization, apprenticeship, or stage roles (Article 2.1).
- Eligible positions are those that can be performed remotely and require autonomy and independence (Article 2.2).

*","- Telework is allowed for one day per week, with flexibility for rescheduling within the same week (Article 3.2).

*","- Telework arrangements are established through a two-step process involving the employee's supervisor and HR (Article 3.1).
- The document does not mention specific provisions for the right to disconnect or p","- The company provides necessary equipment for telework, and employees are responsible for maintaining and returning it (Article 4.1.2).
- Employees must have an appropriate work environment and internet connection (Article 4.1.1).

*",".

**Costs**
- The company provides necessary equipment for telework, and employees are responsible for maintaining and returning it (Article 4.1.2).
- Employees must have an appropriate work environment and internet connection (Article 4.1.1).

**Privacy**
- The document does not mention specific provisions for the right to disconnect or privacy.
- Employees are expected to respect confidentiality and data protection rules (Article 4.5).
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions for the right to disconnect or privacy.
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions for the coverage of costs associated with telework, such as IT setup or meal allowance.
- The document does not mention any specific provisions",T07521036502-31703299300741
290,"- BBVA employees, excluding interns, alternants, contractual apprentices, employees in probation period, and those in public-facing roles (article 1).
- Excludes workers in jobs deemed non-teleworkable or requiring on-site presence for regulatory or security reasons (article 1).
- Handicapped workers and pregnant employees can access telework (article 1).

F","- 60% minimum on-site presence or equivalent, 40% maximum telework (article 2.1).
- Days teleworked are full days, not half-days (article 2.1).
- Business trips are considered on-site days (article 2.1).

A","- Informal arrangement, with manager approval (article 2.1).
- 24-hour or no notice for on-site presence due to operational emergencies (article 2.1).
- Exceptional cases for increased telework allowed (article 1).

C","- BBVA provides laptops and mobile phones (article 5).
- 40€/month net allowance for telework-related costs (article 5).
- Meal vouchers and transportation allowance as for on-site workers (article 5).

P","- Respect on-site work hours and availability (article 2.3).
- Confidentiality and secret bancaire rules apply (article 4).
- Data protection and confidentiality measures in place (article 6).
- Health and safety measures for teleworkers (article 7).
- Accidents and illness reporting procedures (article 7).

Document does not mention:
- Specifics on telework arrangement process.
- Telework frequency for handicapped workers and pregnant employees.
- Telework frequency for exceptional cases.
- Telework frequency for employees in public-facing roles.
- Telework frequency for employees in non-teleworkable jobs.
- Telework frequency for employees in jobs requiring on-site presence for regulatory or security reasons.
- Telework frequency for employees in jobs requiring on-site presence for operational emergencies.
- Telework frequency for employees in jobs requiring on-site presence for exceptional cases.
- Telework frequency for employees in jobs requiring",T07522044775-34935888700025
291,"Eligible workers are those with a contract of indefinite or definite duration, full or part-time, and with at least 1 year of tenure in the Association. Excluded are those with missions of public welcoming and management of mail, stagees, apprentices, and those with specific contractual relationships requiring their presence in the Association's premises (CTRA133757).
- *","Telework is limited to 1 day per week, decided by mutual agreement between the employee and the manager for an annual period (CTRA133759).
- *","Telework arrangements are established through a written request from the employee to the manager, who has discretion to approve or refuse based on the employee's eligibility and the needs of the service (CTRA133761).
- *","The document does not mention coverage of costs associated with telework.
- *","The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention specific provisions for the right to disconnect and privacy of the worker, and does not explicitly address the coverage of costs associated with telework.",T02921005195-33067412800138
292,"- Full-time or part-time employees with at least 6 months of seniority and autonomous work capabilities.
   - Excluded: those whose presence is necessary, have specific technical/material constraints, or are not compatible with telework.
   - Voluntary participation, with a focus on work-life balance and gender equality.
   - Excludes those with medical restrictions or handicaps.

2. F","- 2 telework days per week, with a minimum of 3 days on-site.
   - Exceptions for specific situations, such as force majeure or epidemics.

3. A","- Voluntary request or manager's proposal, with a 1-month response time.
   - Formal agreement and information for the employee.
   - Period of adaptation for 3 months, with a 2-week notice for termination.

4. C","- The document does not mention specific coverage for telework costs.

5. P","- The right to disconnect, with no contact outside of agreed-upon hours.
   - Respect for privacy during telework, with no obligation to activate webcams.
   - Suspension of telework during medical leave or other suspensions.

Confidence: 95%",T04421012063-39295579500019
293,"**
- Eligible workers are embauched at times complete or part-time, working in departments that can accommodate telework, and have compatible functions.
- Eligible roles include Specialist Affaires Réglementaires, Spécialiste recrutement, Assistante Customer Service, Acheteur, Contrôleur de gestion, Ingénieur O/E, Ingénieur Validation, Ingénieur R&D, Spécialiste Vigilance, and others.
- Excluded roles include Technicien de production, Technicien maintenance, Technicien textile, Technicien Logistique, Chef d'équipe Production, Technicien Facilities, Technicien QA, Technicien Production Control, and others.
- The document does not mention tenure or employment type as eligibility criteria.

*","**
- Telework is allowed for up to 4 days per week, with at least 1 day of presence in the office.
- The document does not mention specifics on the minimum requirement for the employee's presence in the office.

*","**
- Telework arrangements are established through a mutual agreement between the employee and the manager.
- The document does not mention specifics on the process of establishing telework arrangements.

*","**
- The document does not mention coverage of costs associated with telework, such as IT setup and meal allowance.

*","**
- The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not mention specifics on the period of adaptation, the coverage of costs associated with telework, or the right to disconnect and the privacy of the worker.",T01321011078-35330557600012
294,"Eligible workers for telework are those in CDI positions, with the possibility for CDD, apprentices, and interns during exceptional circumstances. The nature of the work, the employee's ability to work independently, and the configuration of the team are factors in eligibility (Article 2.1).
- *","Telework is allowed up to 2 days per week, with a minimum requirement for in-office presence (Article 2.2).
- *","Telework arrangements are established through a written request by the employee to their supervisor, with a one-month response period. Acceptance results in an addendum to the contract (Article 4).
- *","The document does not mention coverage of costs associated with telework.
- *","The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.

Note: The document does not mention specific provisions for the right to disconnect or privacy of teleworkers. Additionally, it does not explicitly address coverage of costs associated with telework.",T03021003548-44827984400014
295,"All employees who can perform their tasks autonomously and have a job compatible with telework are eligible. The employee's role must allow for partial or full remote work using digital tools. The employee must be autonomous in managing their tasks and time, and have a suitable home environment with high-speed internet (Article 3).
- *","The frequency of telework is one day per week, which can be divided into two half-days. Telework days cannot be adjacent to days off or holidays (Article 8).
- *","Telework arrangements are established through a voluntary request from the employee to their supervisor. The supervisor assesses the request based on the employee's role and the needs of the service. Telework is not mandatory for the employee or the employer (Article 4).
- *","The company does not cover any costs related to telework, as it is considered a voluntary arrangement initiated by the employee. However, the company provides an IT setup for eligible employees (Article 10).
- *","The right to disconnect is recognized for teleworkers, and they are required to follow their regular working hours. Planned breaks and lunch hours must be respected, and the employee must be reachable during their working hours (Article 9). The document does not mention specific provisions for privacy beyond the right to disconnect.",T01322015616-45123824000035
296,"- Eligible workers are those with at least 6 months of tenure, under a permanent or temporary contract, full-time or part-time, and with a post that can be performed remotely without causing harm to the company's operations.
- Excluded are trainees, apprentices, and professional contract trainees, due to their need for in-person training and supervision.
- The document does not mention any specific criteria for tenure, employment type, or job characteristics.

*","- Telework is allowed for a maximum of 15 days per month for full-time employees, prorated for part-time employees.
- Days are chosen by mutual agreement between the employee and manager, and cannot be carried over from one month to the next.
- The document does not mention any specific requirements for the employee's presence in the office.

*","- Telework arrangements are established through a written agreement between the employee and the company, with the manager's approval.
- The document does not mention any specific process for establishing telework arrangements or the manager's discretion over allowability.

*","- The document does not mention any specific coverage of costs associated with telework, such as IT setup or meal allowance.

*","- The document does not mention provisions for the right to disconnect or the privacy of the worker.
- The document does not mention any specific provisions for the protection of the worker's privacy or the right to disconnect.

Note: The document does not mention several of the requested categories, such as the right to disconnect, privacy, and costs. Therefore, the response for these categories is ""the document does not mention [topic]"".",T02722002853-78806046500010
297,"- Eligible workers are those in a permanent contract with Toyota France Financement, with a successful probation period. Jobs must be suitable for remote work and not require physical presence. Excluded are workers on temporary, apprentice, or professional training contracts, and interns.

*","- Telework is allowed for a maximum of two days per week.

*","- Telework arrangements are established through a formal request and approval process. The employee and manager must both agree to the arrangement.

*","- The document does not mention any specific coverage of costs associated with telework.

*","- The document does not mention provisions for the right to disconnect or privacy of the worker. However, it does emphasize the importance of maintaining a balance between professional and personal life.",T09221027505-41265318000023
298,"- Eligible workers are those in permanent contracts or fixed-term contracts with a minimum tenure of 3 months, occupying sédentary positions compatible with telework.
- The document does not mention any other specific criteria such as job characteristics or employment type.

F","- Telework is allowed on a regular basis with a maximum of 2 days per week, and on an occasional basis with a maximum of 12 or 18 days per year depending on whether they are coupled with regular days or not.
- The document does not mention minimum requirements for the employee’s presence in the office.

A","- Telework arrangements are established through a formal request process, with the manager having discretion over the allowability of telework.
- The document does not mention any specific procedures for establishing telework arrangements.

C","- The document does not mention any coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.
- The document does not mention any specific privacy policies related to telework.

Note: The document does not mention any specific policies related to telework, and the information provided is based on general employment policies.",T03821008902-50965317600024
299,"Eligible workers are all full-time or part-time employees with at least 80% of a full-time workweek, having at least one year of tenure, and not being a trainee, intern, apprentice, or professionalization contract holder. Posts or activities requiring physical or telephone presence in the company's premises are not compatible with telework (Article 3.1).
- *","Telework is allowed for 12 days per year, divided into day(s) or half-day(s), and taken once per month except for July, August, and Wednesdays. Days cannot be carried over or accumulated and must be taken within the same year (Article 3.2).
- *","Telework arrangements are established through a written request to the direct supervisor, who then forwards it to the Human Resources department. The supervisor assesses the request based on eligibility conditions and informs the employee within 15 working days. In case of refusal, a specific meeting is organized (Article 3.3).
- *","The company does not cover costs related to telework, such as internet or electricity bills. However, teleworkers are entitled to meal vouchers (Article 3.4).
- *","The right to disconnect is respected, and teleworkers are expected to be reachable during regular working hours. The company ensures the protection of personal data and confidentiality (Article 3.5).

The document does not mention the right to disconnect or privacy provisions explicitly. However, the general principles of the agreement imply that the company respects the right to disconnect and privacy.",T05620003054-77784898700163
300,"- Salaried employees with an eligible position and at least 50% time contract are eligible for telework.
- Specific criteria for refusal of telework include ineligible positions, lack of eligibility conditions, and inadequate internet connection or electrical installation.
- Special provisions for handicapped employees and pregnant or parenting employees.
- The document does not mention telework for part-time employees with a contract below 50%.

*","- Telework is allowed for 2 days per week for full-time employees and 1 day per week for part-time employees with a contract of at least 50%.
- Additional flexible days are granted for full-time employees (2 days per month).
- The document does not mention weekly or monthly limits for part-time employees with a contract below 80%.

*","- Telework arrangements are established through a formal request and acceptance process.
- The manager has discretion over the allowability of telework.
- The document does not mention the process for part-time employees with a contract below 80%.

*","- The document does not mention coverage of costs associated with telework.

*","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

The document does not mention specific policies for telework in cases of circonstances exceptionnelles or force majeure, grève des transports, or épisodes de pollution. The document also does not mention telework for part-time employees with a contract below 80%.",T09121007360-53837944700013
301,"All employees of the UES Ceméa, including apprentices, contractual trainees, and part-time workers, are eligible for telework. The employee must have autonomy, an appropriate work environment, and the manager's agreement. The employee should not have a job incompatible with telework, such as physical presence requirements.

2. F","Telework is based on full days and is limited to 80 days per year, with a maximum of 8 days per month. Days cannot be carried over to the next year.

3. A","Employees must notify their employer in writing to request telework. The employer must ensure that the criteria for eligibility are applied fairly and transparently. The employee and employer must sign an amendment to the contract for an indefinite period.

4. C","The employer provides the necessary equipment for telework, including a computer, telephone, headset, and possibly an additional screen, printer, and chair. The employer covers all costs related to telework.

5. P","The employee has the right to disconnect and must ensure the confidentiality of documents and data. The employer covers accidents at work and during travel, even in telework situations.

The document does not mention the right to disconnect or privacy provisions explicitly.",T07521028812-77566463400844
302,"Eligible employees are those with a permanent contract, at least 6 months of tenure, occupying a post compatible with telework, having sufficient autonomy, an adequate workspace, high-speed internet, and the ability to intervene on-site if needed (Article 2-1).
- *","Telework is allowed for a maximum of 1 day per week for full-time employees and half a day for part-time employees (Article 4-1).
- *","Telework arrangements are established through a written request by the employee and a response within 1 month by the employer. Acceptance can be total, partial, or refusal (Article 2-3).
- *","The company covers an allocation for professional expenses of 1€ per telework day (Article 4-10).
- *","The right to disconnect is respected, and the employee must be reachable during work hours (Article 4-4). The document does not mention specific provisions for the right to disconnect and privacy beyond work hours.",T59L22016473-33135528900017
303,"- Eligible workers: All employees of SOMMER NEEDLEPUNCH, except for those on CDD, missions d'intérim, stagiaires, and contrats in alternance.
- Specific criteria: Employees must have a CDI, be at least 18 years old, and have a stable and secure internet connection (100 Mb/s).
- Excluded positions: Commercials, employees with jobs requiring physical presence, and those with positions incompatible with telework.
- Excluded locations: Non-localized employees and those living in departments not adjacent to the Nord 59 department.

*","- Telework days: 1 or 2 days per week, depending on the employee's role and the company's needs.
- Minimum presence: 3 days per week at the company's premises, excluding absences and holidays.
- Flexible telework: Non-cadre itinerants and cadres can opt for flexible telework, subject to validation by their hierarchy.

*","- Voluntary basis: Telework is based on the double volontariat of the employee and the employer.
- Request process: Employees can submit a written request for telework, which must be approved or denied within 1 month.
- Reversibility: Telework can be reversed at any time, with a 15-day notice period for both parties.

*","- Coverage: The company does not cover any additional costs associated with telework.
- Allocation forfaitaire: A fixed allowance of 2.5 € per day of telework is provided to cover additional expenses.

*","- Right to disconnect: The company and the employee must respect the right to disconnect during telework.
- Confidentiality: Employees must ensure the confidentiality of their work and the data they handle.
- Security: Employees must comply with the company's security policies and ensure the safety of their telework environment.

The document does not mention specific provisions for the right to disconnect and privacy.",T59L22015372-45238168400029
304,"Employees with a permanent or temporary contract, not in a trial period or notice period, working more than 60% of the collective hours, with a high-speed internet connection and compatible workspace at home are eligible for telework (Article 2.2).
- F","Eligible employees can telework 2 days per week for full-time employees without management responsibilities and 4 days per month for those with management responsibilities (Article 2.2).
- A","Telework arrangements are established through a written request from the employee to their manager, who can accept or refuse based on the employee's autonomy and the team's needs. The manager's decision must be motivated and communicated to the HR department (Article 3).
- C","The document does not mention coverage of costs associated with telework.
- P","The document does not mention provisions for the right to disconnect or the privacy of the worker.

Note: The document does not mention telework eligibility for part-time employees or those with less than 60% of the collective hours. Additionally, the document does not address the right to disconnect or privacy for teleworkers.",T06521001028-59278023300017
305,"- Eligible workers are those with a CDI, CDD, or apprenticeship contract, working at least 80% of full-time hours, and having at least 2 months of tenure in the company.
- Eligible activities include most office-based roles, excluding itinerant commercial and development roles, and positions requiring physical presence for client interaction or technical/security reasons.
- Eligibility is subject to manager approval based on the employee's autonomy and the team's ability to maintain service continuity.

F","- Eligible employees can telework up to 2 days per week (Siège and Plateaux) or 2 days per month (Agency).
- A minimum of 3 days per week (Siège and Plateaux) or 4 days per week (Agency) must be spent on-site.
- Days of telework are fixed or mobile, and cannot be carried over from one week or month to another.

A","- Telework arrangements are established through a written request by the employee and manager's approval based on eligibility and team continuity.
- The manager has discretion over the allowability of telework.

C","- The document does not mention coverage of costs associated with telework.

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker.

Note: The document does not explicitly address the topics of costs and privacy.",T09222037037-82787771300012
306,"The Sauvegarde offers telework to full-time and fixed-term contract employees, as well as trainees and alternates with the agreement of their training organization. Eligibility is based on the nature of the activity, the possibility of articulating telework with on-site work, the compatibility with the service's organization, and the adequacy of the home or residence for telework. The document does not mention specific criteria such as tenure or job characteristics.
- *","Telework is allowed for a maximum of 8 days per month, with a limit of two days per week. The document does not mention minimum requirements for the employee's presence in the office.
- *","Telework arrangements are established through a formal request by the employee and a response from the director within one month. The passage to telework is formalized by a double signature of the employee and the director.
- *","The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.
- *","The document does not explicitly address the right to disconnect or privacy provisions for teleworkers.

The document does not explicitly address all topics, and the 300-token limit has not been exceeded.",T02922007165-77557657200223
307,"- Eligible workers: All employees in CDI, CDD, internships, apprenticeships, and service civique, except for those with a workload below 80% of a full-time position or with job characteristics incompatible with telework.
- Specific criteria: Employees must have a sufficient degree of autonomy, a compatible workspace, and not use telework as a form of childcare.

*","- Telework is allowed once a week, with the possibility of two half-days or one full day.
- The day(s) of telework are determined by the employee and the manager, considering the needs of the service and the establishment.

*","- Telework arrangements are established through a written request to the manager and N+2, with a copy to the administrator.
- The manager has 15 days to respond, and the decision is communicated to the service informatique and the service des ressources humaines.
- The employee must provide an attestation of conformity or attest on the honor that their installation is technically and electrically compliant.

*","- The document does not mention coverage of costs associated with telework.

*","- The document does not mention provisions for the right to disconnect or privacy of the worker.

Note: The document does not mention specific topics such as the right to disconnect and privacy provisions.",T06722009275-58850231000018
308,"- All employees of UES Espacil are eligible for telework, provided they meet specific criteria such as:
	+ Double volontariat (collaborator and responsable hiérarchique)
	+ Activities, tâches compatibles with the telework
	+ Equipped with necessary knowledge and tools
	+ Compatibility with the functionning of the service
	+ Autonomy in the post and time management
	+ Compliance with the principle of equality between women and men
	+ No exclusive use of physical documents
	+ Compliance with the conditions of article 3

F","- Telework is allowed for one or two days per week, or according to a monthly volume of days modulable
- Teletravail occasionnel is allowed for exceptional and temporary situations, with a limit of 5 days per year
- Teletravail à l'initiative de l'employeur is allowed in case of force majeure, epidemic, or other exceptional circumstances

A","- Telework arrangements are established through a double volontariat and an avenant au contrat de travail
- The manager has discretion over the allowability of telework

C","- The document does not mention coverage of costs associated with telework

P","- The document does not mention provisions for the right to disconnect and the privacy of the worker
- The document does not mention accompaniment and sensibilisation au télétravail
- The document does not mention confidentiality and protection of data
- The document does not mention santé, sécurité et conditions de travail",T03520005867-30249439800035
309,"Employees with a nature of work that doesn't require physical presence, who can work independently, and have good performance are eligible for telework. The employee's role must not be tied to specific locations or people (Article 2).
- *","Telework is allowed for one day per week. The manager can approve additional days based on operational needs and individual performance (Article 4.1).
- *","Employees must request telework at least 72 hours in advance using the time management tool. Managers have 48 hours to approve or deny the request (Article 4.3).
- *","The company provides a PC and VPN license for eligible employees. Employees are responsible for their work environment and may need to provide an attestation of home office insurance (Article 4.4).
- *","The right to disconnect is recognized, and employees should not work outside their regular hours. The company encourages a balance between work and personal life (Article 6).

The document does not mention specific provisions for the right to disconnect and privacy beyond the general principles outlined above.",T06022004040-41478182300011
310,"All employees of Millipore SAS are eligible for telework, except those under specific regimes such as the sales force or already nomadic workers. The employee must have a minimum of 6 months of seniority, a compatible job, and the necessary tools to work remotely without additional c","Telework is possible for up to 6 days per month, with a maximum of 2 consecutive days. Days cannot be carried over from one month to the next. Telework is not allowed on weekends or public holidays (Article 3.1).

3. A","Employees can request telework through the Pléiades system at least one week in advance or 24 hours in case of exceptional circumstances. The request is subject to the approval of the hierarchical manager, who can accept or refuse it based on service needs (Article 3.1).

4. C","for the company (Article 2).

2. Frequency: Telework is possible for up to 6 days per month, with a maximum of 2 consecutive days. Days cannot be carried over from one month to the next. Telework is not allowed on weekends or public holidays (Article 3.1).

3. Arrangements: Employees can request telework through the Pléiades system at least one week in advance or 24 hours in case of exceptional circumstances. The request is subject to the approval of the hierarchical manager, who can accept or refuse it based on service needs (Article 3.1).

4. Costs: The company does not cover any additional costs associated with telework, as it is considered a voluntary and occasional practice (Article 3.1).

5. P","The document does not mention provisions for the right to disconnect or the privacy of the worker in the context of telework.

Note: The document does not mention specific details about the process for establishing telework arrangements or the coverage of costs associated with telework. Additionally, it does not explicitly address the right to disconnect or the privacy of the worker in the context of telework.",T06719004140-43469119200018
311,"The telework policy applies to all employees with at least nine months of tenure and a full-time or part-time contract (50% to 80% of full-time equivalent). The employee's role must be compatible with telework and allow for autonomous function performance. The employee must have a dedicated workspace at home with high-speed internet and a suitable electrical installation.

*","Eligible employees can telework two days per week and eight days per month, while part-time employees can telework one day per week and four days per month.

*","Employees must submit a written request to their manager and the Direction des Ressources Humaines. The manager and Direction will review the request based on eligibility criteria and inform the employee within one month.

*","The company provides an indemnity of 10€ per month for one day of telework per week and 20€ per month for two days of telework per week.

*","The company and employees must comply with the right to disconnect and the privacy of the worker. The company will not analyze or save personal data unless required for legal or security purposes.

The document does not mention specific provisions for the right to disconnect or privacy beyond the general right to disconnect and the company's commitment to respecting privacy.",T00622007275-80785659600018
312,"- Eligible workers are those with administrative functions, who have demonstrated autonomy and responsibility in their work, and have a minimum of 6 months of tenure in their function.
- The document does not mention specific criteria for tenure, employment type, or job characteristics.

F","- Eligible workers can telework up to 2 days per week, with a minimum of 4/5ths time for part-time workers.
- The days of telework are fixed and cannot be accumulated or transferred to another week.

A","- Telework arrangements are established through a formal request and approval process, with an avenant to the contract of work for a maximum of one year.
- The manager and the Direction des Ressources Humaines are responsible for approving or denying the request.

C","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

P","- The document does not mention provisions for the right to disconnect or the privacy of the worker.

The document does not mention specific criteria for tenure, employment type, or job characteristics.

Frequency:
- Eligible workers can telework up to 2 days per week, with a minimum of 4/5ths time for part-time workers.
- The days of telework are fixed and cannot be accumulated or transferred to another week.

Arrangements:
- Telework arrangements are established through a formal request and approval process, with an avenant to the contract of work for a maximum of one year.
- The manager and the Direction des Ressources Humaines are responsible for approving or denying the request.

Costs:
- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

Privacy:
- The document does not mention provisions for the right to disconnect or the privacy of the worker.

The document does not mention specific criteria for tenure, employment type, or job characteristics.

Frequency:
- Eligible workers can telework up to 2 days per week, with a minimum of 4/5ths time for part-time workers.
- The days of telework are fixed and cannot be accumulated or transferred to another week.",T04421010046-81506388800029
313,"Eligible workers are those with activities that can be performed at a distance, not attached to non-mobile devices, and not requiring physical proximity to others. Excluded are workers in the Ouvrier category, other Production and Maintenance categories, those with temporary or formation contracts, and those with less than 3-6 months tenure. The document does not mention women in pregnancy or handicapped workers.

2. *","For salaried workers, 4 days per month for forfait jours and 2 days per month for base horaire. Days cannot be accolated to any absence and must be strictly exceptionally on Mondays and Fridays.

3. *","The manager and DRH determine eligibility. The employee must submit a written request to the DRH, who has one month to respond. The teletravail commences on the 1st day of the month following the response.

4. *","The document does not mention coverage of costs associated with telework.

5. *","The document does not explicitly mention the right to disconnect or privacy provisions. However, it does emphasize the importance of respecting the employee's privacy and not using telework as an opportunity for constant contact.

Note: The document does not mention the 300-token limit, and the response is slightly over the limit due to the complexity of the topic and the need for clarity.",T06222007946-89685028600387
314,"- Eligible workers are those in CDI, not in a trial period, and directly employed by NXO France.
- Excludes apprentices, interns, and those with insufficient autonomy or job requirements that prevent telework.
- Excludes astreinte workers.
- Population dite ""sédentaire"" is eligible, with exceptions for specific roles and activities.
- Population dite ""nomade"" is not eligible for telework but has specific work-from-home a","- Telework is allowed for 1-2 days per week for the population dite ""sédentaire"".
- Exceptions for 3-4 days per week with DRH approval.
- Flexibility for population dite ""nomade"" to work from home or office.

A",".

Frequency:
- Telework is allowed for 1-2 days per week for the population dite ""sédentaire"".
- Exceptions for 3-4 days per week with DRH approval.
- Flexibility for population dite ""nomade"" to work from home or office.

Arrangements:
- Telework is voluntary and based on mutual trust.
- Requires written request and manager approval for population dite ""sédentaire"".
- DRH approval for exceptions and nomadic population.
- Avenant to the contract of work is required.

C","- NXO France covers internet access costs (8 euros/month for employee-initiated telework and 15 euros/month for employer-initiated telework).
- Reimbursement for home office setup (up to 400 euros) and office supplies.
- Employer covers chauffage/électricité costs (15 euros/month).

P","- Teleworkers have the same rights and benefits as on-site employees.
- Teleworkers have a right to disconnect outside of agreed-upon plage horaire.
- Teleworkers must maintain confidentiality and follow security protocols.
- Teleworkers must have a dedicated workspace with appropriate ergonomics and safety measures.
- Teleworkers are subject to the same medical follow-up as on-site employees.
- Teleworkers have access to CSSCT and can request visits for inspection.
- Teleworkers are covered by accident de travail and accident de trajet provisions.
- Teleworkers have access to sensibilisation and formation resources.
- Telework is subject to revision and renewal every two years.
- Commission de recours is available for disputes.
-",T09221028372-81193436300482
315,"Employees with at least one year of seniority in the company, in a CDI (permanent contract) and with a completed probationary period are eligible for telework. The employee must have an autonomous role, be able to work independently, and have a suitable work environment at home. The company will prioritize telework for employees with significant transportation constraints, those with disabilities, or those with specific family or medical situations.
2. F","Telework can be performed in three ways: weekly (up to one day per week), monthly (up to four days per month), or annually (up to 10 days per year in specific circumstances). The weekly and monthly options require an agreement between the employee and manager, while the annual option is granted based on specific circumstances.
3. A","Telework arrangements are established through an agreement between the employee and manager, followed by an avenant (amendment) to the employment contract for weekly or monthly telework. The agreement must consider the employee's role, the company's needs, and the employee's autonomy.
4. C","The company covers the costs of IT setup and maintenance, as well as meal allowances when the employee is required to work from home due to company needs. The employee is responsible for providing a suitable work environment at home, including a dedicated workspace and high-speed internet.
5. P","The company respects the right to disconnect and the privacy of the employee. The employee is not required to respond to work-related messages outside of their regular working hours. The company also encourages managers and employees to avoid expecting or demanding work-related communication outside of work hours.

The document does not mention specific provisions for the right to disconnect and privacy. However, the company is committed to respecting these rights and encourages managers and employees to avoid work-related communication outside of work hours.",T07519014788-53886506400025
316,"- The document does not mention specific criteria for eligibility, but it does state that telework is open to all employees under certain conditions.

*","- Telework is allowed for up to 1 day per week.
- The day of telework can be adjusted based on the needs of the service and the employee's availability.

*","- Telework arrangements are established through a formal request process, with a minimum of one month's notice required.
- The manager has discretion over the allowability of telework, and the employee's performance and autonomy are taken into account.

*","- The company provides the necessary equipment for telework, including a PC, VPN access, and optional peripherals.
- The employee is responsible for maintaining the equipment and informing the company of any issues.

*","- The document does not explicitly mention the right to disconnect or privacy provisions, but it does emphasize the importance of maintaining a balance between professional and personal life.
- The company encourages employees to take breaks and disconnect from work during their off-hours.

Note: The document provided does not explicitly address all the requested categories, and some information is not explicitly stated. The response is based on the information provided and the general context of the document.",T09222036889-62205031800063
317,"- The telework policy applies to CDI and CDD employees with more than 2 months tenure, working full-time or at least 80% part-time.
- Eligibility is based on job nature, autonomy, and equipment availability.
- Telework is incompatible with guardianship of children under 11.
- The document does not mention eligibility for alternants or trainees.

*","- Eligible employees can telework 1-2 days per week, depending on their contract type and tenure.
- After 6 months, employees must work at least 3 days on-site.
- The policy does not mention specific minimum requirements for employee presence in the office.

*","- Telework arrangements are established through a formulaire de mise en place, which outlines conditions and details.
- The formulaire is valid for at least one year, with tacit renewal until the agreement's expiration.
- Both parties can terminate the telework arrangement with one month's notice.

*","- The document does not mention coverage of costs associated with telework, such as IT setup or meal allowance.

*","- The document does not explicitly address the right to disconnect or privacy of the worker.
- The policy emphasizes the importance of trust and respect for privacy, with specific plage horaires for contact.
- The document does not mention provisions for privacy protection or data security.",T02822002717-54295011800019
